2.56191697492709e-07 4.49421028652464e-07 7.57127389508499e-07 1.22569371450672e-06 1.90821366052351e-06 2.85778088443523e-06 4.12038357230955e-06 5.7232593622466e-06 7.66542138330072e-06 9.90897379115868e-06 1.23765459036809e-05 1.49544501879276e-05 1.75035378405612e-05 1.98747913487872e-05 2.19284697867007e-05 2.35514777439291e-05 2.46711815188722e-05 2.52613303443755e-05 2.53420563877302e-05 2.49721771572978e-05 2.42373530511611e-05 2.32350869187513e-05 2.20642632288231e-05 2.08140951148641e-05 1.95609663880681e-05 1.83680367889572e-05 1.72874131034622e-05 1.63640966467049e-05 1.56375622565118e-05 1.51423504159808e-05 1.49068830083469e-05 1.49507000783341e-05 1.52846572063447e-05 1.59113202568372e-05 1.68283207395423e-05 1.80317111706771e-05 1.95177414406483e-05 2.12816745689167e-05 2.33102864848104e-05 2.55710104471228e-05 2.80000945927644e-05 3.0493720098252e-05 3.290543531525e-05 3.50554323574596e-05 3.67485081518297e-05 3.77983414638203e-05 3.80557174064478e-05 3.74316202204139e-05 3.5913023209236e-05 3.3565849352084e-05 3.05294448264848e-05 2.69972363377871e-05 2.31930462164663e-05 1.93436574058343e-05 1.56537469400206e-05 1.22859511508695e-05 9.34922059078169e-06 6.89704366501173e-06 4.93257836058574e-06 3.42049469764919e-06 2.30059354851696e-06 1.50142545672345e-06 9.5114621742478e-07 5.85214470774948e-07 3.4994443733018e-07 2.03295414805462e-07 1.14674403885411e-07 6.29623663329539e-08 3.35536121523579e-08 1.73689286435735e-08 8.68446432178674e-09 4.14485797176186e-09 1.97374189131517e-09 9.86870945657585e-10 3.94748378263034e-10 1.97374189131517e-10 0 0 0 0
3.12838089773454e-07 5.49292368353012e-07 9.26671817972472e-07 1.50221495347998e-06 2.34243687661284e-06 3.51503693424318e-06 5.07922738311046e-06 7.07389093847357e-06 9.50336983249341e-06 1.23287813499111e-05 1.5462293976563e-05 1.87708775089747e-05 2.20887376282755e-05 2.52344874546536e-05 2.8034042953295e-05 3.03417419726207e-05 3.20579105471192e-05 3.31369552391012e-05 3.35889421322124e-05 3.34709123671118e-05 3.28746449417455e-05 3.19094851568923e-05 3.06891205454922e-05 2.93207252922434e-05 2.78986442595508e-05 2.65063667294171e-05 2.52167237776317e-05 2.40972173768778e-05 2.32094282741642e-05 2.26094107392044e-05 2.23435477064442e-05 2.24455901622252e-05 2.29356702738388e-05 2.38204987637154e-05 2.50992861350985e-05 2.67676901558272e-05 2.8820381722795e-05 3.12492684942474e-05 3.40334288061366e-05 3.71243086079362e-05 4.04293394049434e-05 4.37998984327423e-05 4.70299270378796e-05 4.98679705034017e-05 5.20436261901984e-05 5.3303663013614e-05 5.34489304168148e-05 5.23683067313197e-05 5.00572523507788e-05 4.6622349337323e-05 4.22680773508926e-05 3.72701681337043e-05 3.19408676529643e-05 2.65904481339871e-05 2.14934570738548e-05 1.68642428419642e-05 1.28417568674639e-05 9.49054051019986e-06 6.80802790571341e-06 4.74171751969556e-06 3.20792269595454e-06 2.10874583668113e-06 1.34767096339e-06 8.37458684485026e-07 5.06264795122341e-07 2.97640277210328e-07 1.70333925220499e-07 9.47396107831281e-08 5.11199149850629e-08 2.68428897218863e-08 1.36188190500747e-08 6.71072243047158e-09 3.15798702610427e-09 1.38161932392062e-09 5.92122567394551e-10 1.97374189131517e-10 1.97374189131517e-10 0 0 0
3.68892359486805e-07 6.48571585486165e-07 1.09542674967992e-06 1.77893356664236e-06 2.77942333135002e-06 4.18038532580553e-06 6.05701911606799e-06 8.46202361063553e-06 1.14098071253147e-05 1.48638554351163e-05 1.8730810548581e-05 2.2862444449671e-05 2.70684884200636e-05 3.11359757096859e-05 3.4854900181302e-05 3.80430854583434e-05 4.05669092147681e-05 4.23539351231648e-05 4.33946892224553e-05 4.37371334405985e-05 4.34710730336492e-05 4.27125640248168e-05 4.15867416500106e-05 4.02163726548705e-05 3.87161314432818e-05 3.71918105806191e-05 3.57424919098264e-05 3.4463309790065e-05 3.34446615999573e-05 3.27694444989384e-05 3.25075289499608e-05 3.27108243647663e-05 3.34115027361832e-05 3.46231828832616e-05 3.63480359220819e-05 3.85827064914289e-05 4.13214707398179e-05 4.45530783384682e-05 4.82473310364428e-05 5.23355426159239e-05 5.66882356088412e-05 6.11005356068763e-05 6.5290197519571e-05 6.89161587481061e-05 7.1615842907047e-05 7.30525296297353e-05 7.29696324703001e-05 7.12313579866188e-05 6.78499433784177e-05 6.2986445984028e-05 5.69315979840404e-05 5.00663315634788e-05 4.28130274870847e-05 3.55840004359538e-05 2.8737879311738e-05 2.25482247405736e-05 1.71877391379508e-05 1.27300430764154e-05 9.16349147880894e-06 6.41308215326125e-06 4.36532494102176e-06 2.89133449658759e-06 1.86400184215805e-06 1.17003419317163e-06 7.14889313034354e-07 4.25144003389287e-07 2.4592823965787e-07 1.38359306581193e-07 7.5594314437371e-08 4.00669603936979e-08 2.05269156696778e-08 1.02634578348389e-08 4.93435472828792e-09 2.3684902695782e-09 9.86870945657585e-10 3.94748378263034e-10 1.97374189131517e-10 0 0 0
4.20209648660999e-07 7.39758460864925e-07 1.25174710747208e-06 2.03690163183725e-06 3.19015901893271e-06 4.81178535683725e-06 6.99474388863183e-06 9.80910245145813e-06 1.32832829285511e-05 1.73898503076214e-05 2.20360387197773e-05 2.70649356846593e-05 3.22671271875987e-05 3.74008298469094e-05 4.22199180487445e-05 4.65019510819528e-05 5.00726475375311e-05 5.28230568630788e-05 5.47144937175261e-05 5.57743931131623e-05 5.60826915965857e-05 5.57538661974926e-05 5.49203549967902e-05 5.3719333055925e-05 5.22850148235062e-05 5.07486541353065e-05 4.92391363368287e-05 4.78839651542517e-05 4.68063020815936e-05 4.61208215227398e-05 4.59240394561757e-05 4.62887869576907e-05 4.72620390842983e-05 4.88670859903158e-05 5.11116252691194e-05 5.3997038540033e-05 5.75201678160306e-05 6.16687758973859e-05 6.64041774430293e-05 7.16336065840688e-05 7.7183571408258e-05 8.27801165410821e-05 8.80484283973806e-05 9.253928332269e-05 9.5777996392149e-05 9.73307391380467e-05 9.68726336450724e-05 9.42440041942189e-05 8.94813650104754e-05 8.28178150112062e-05 7.46516553100789e-05 6.54930981859982e-05 5.58975546071804e-05 4.63985270068479e-05 3.74513576393271e-05 2.93959248583025e-05 2.24402610591187e-05 1.66648949109414e-05 1.20441677691834e-05 8.4750503071182e-06 5.80891976032967e-06 3.87978443575823e-06 2.52599487250515e-06 1.60346791250444e-06 9.92397422953267e-07 5.98833289825022e-07 3.52510301788889e-07 2.02505918048936e-07 1.13687532939754e-07 6.25676179546909e-08 3.37509863414894e-08 1.81584254000996e-08 9.67133526744433e-09 5.13172891741944e-09 2.76323864784124e-09 1.57899351305214e-09 7.89496756526068e-10 3.94748378263034e-10 1.97374189131517e-10 1.97374189131517e-10
4.62842473513407e-07 8.16339646247954e-07 1.38418518837933e-06 2.25835547204282e-06 3.54760367544989e-06 5.36917006694466e-06 7.83595268271035e-06 1.10385462755583e-05 1.50249127734476e-05 1.97834070992193e-05 2.52307373450601e-05 3.12097936564211e-05 3.74991221930969e-05 4.38330572965164e-05 4.99303407471672e-05 5.55247147639109e-05 6.0394725506542e-05 6.43846447398356e-05 6.74149306655718e-05 6.94816357999679e-05 7.06441697739525e-05 7.10089172754676e-05 7.07106848756899e-05 6.98984900874137e-05 6.87278637716747e-05 6.73571000281563e-05 6.59470588210007e-05 6.46595869852958e-05 6.36529786207251e-05 6.30732906272458e-05 6.30440792472543e-05 6.36590972205882e-05 6.49805174168237e-05 6.70434724416263e-05 6.9865923346207e-05 7.34585283367788e-05 7.7827406013205e-05 8.29650561562984e-05 8.88258853283696e-05 9.52928506352638e-05 0.000102141734998127 0.000109018449121659 0.000115440018365052 0.000120830307470234 0.000124585351418461 0.00012615822633165 0.000125148854728432 0.000121373086490346 0.00011490197632548 0.000106056257291173 9.53648922142968e-05 8.34908609961447e-05 7.11443159692118e-05 5.89967241249235e-05 4.76115887732502e-05 3.74000403501529e-05 2.86048491082634e-05 2.13104912005299e-05 1.54721626860196e-05 1.09526885032861e-05 7.5631815533306e-06 5.09620156337577e-06 3.35161110564229e-06 2.1517734099118e-06 1.34865783433566e-06 8.25418858948004e-07 4.93632847017924e-07 2.88758438699409e-07 1.65794318870474e-07 9.37527398374705e-08 5.25015343089835e-08 2.9408754180596e-08 1.65794318870474e-08 9.47396107831281e-09 5.52647729568247e-09 3.15798702610427e-09 1.77636770218365e-09 9.86870945657585e-10 5.92122567394551e-10 3.94748378263034e-10
4.93632847017924e-07 8.72393915961305e-07 1.48346440551248e-06 2.42789990050679e-06 3.82748027563838e-06 5.81701210208407e-06 8.52992033169677e-06 1.20808793683619e-05 1.65435097846255e-05 2.19294566576463e-05 2.81747707501458e-05 3.51316187944644e-05 4.25759810859378e-05 5.02242309147841e-05 5.77617538235276e-05 6.48765012191514e-05 7.12921492368713e-05 7.67967179975602e-05 8.12583615428781e-05 8.46306969383792e-05 8.69439224350006e-05 8.82898170306884e-05 8.88027925482412e-05 8.86435115776121e-05 8.79888213922629e-05 8.70250432267336e-05 8.59452090379951e-05 8.49443245249092e-05 8.42114741606639e-05 8.39191629865601e-05 8.42122636574204e-05 8.52009109707802e-05 8.69605018668876e-05 8.95395903962692e-05 9.29711380485097e-05 9.72839614552225e-05 0.000102502929764238 0.000108633569452852 0.000115631076580132 0.000123356302342739 0.000131531146508189 0.000139712701396068 0.000147297001987636 0.000153565211486075 0.000157768097469441 0.000159233600823743 0.000157478352159796 0.000152295305953202 0.000143797162865956 0.000132409066901446 0.000118809787896095 0.000103835995037632 8.83715299449889e-05 7.32398377352211e-05 5.9120675115698e-05 4.64989904691158e-05 3.56511076602585e-05 2.66607133453179e-05 1.94579370613415e-05 1.38673131541912e-05 9.65495320974641e-06 6.56920513686428e-06 4.368680302237e-06 2.83981983322427e-06 1.80478958541859e-06 1.12187489102354e-06 6.82914694395049e-07 4.07972448934845e-07 2.40007013983925e-07 1.39740925905114e-07 8.11207917330535e-08 4.71724312024325e-08 2.78297606675439e-08 1.65794318870474e-08 9.86870945657585e-09 5.92122567394551e-09 3.5527354043673e-09 2.17111608044669e-09 1.1842451347891e-09 7.89496756526068e-10
5.10607027283234e-07 9.04960657168005e-07 1.54386090738673e-06 2.53625833033999e-06 4.01597262625898e-06 6.13419242401841e-06 9.04644858465395e-06 1.2894455775962e-05 1.77826249439931e-05 2.37547731587346e-05 3.07753730661426e-05 3.87167235658492e-05 4.73609235530531e-05 5.64128986150028e-05 6.55270465465288e-05 7.43423699557098e-05 8.25221484758872e-05 8.97880845003858e-05 9.59469486980456e-05 0.000100900843471058 0.000104644834464693 0.000107253529122445 0.000108860944518732 0.000109641362062558 0.000109794327059135 0.000109534780000427 0.000109084569475018 0.000108665149323113 0.000108485736185193 0.000108733046044174 0.000109560043896635 0.000111083180514163 0.000113385155682004 0.000116527747521356 0.000120565826056798 0.000125557024551556 0.000131558384146289 0.000138602866330582 0.000146657706989039 0.000155567572634814 0.000165002650997868 0.000174426281657952 0.000183105416876632 0.00019016687324119 0.000194704111100946 0.000195910067396539 0.000193212949102057 0.000186381828416215 0.000175578354799913 0.000161343333531369 0.000144520539269123 0.000126136712545035 0.000107262608335145 8.8883518591596e-05 7.18001903996958e-05 5.65715874630645e-05 4.35040345232342e-05 3.26760865074792e-05 2.39884641986663e-05 1.72230691178053e-05 1.20986430453837e-05 8.31794045256952e-06 5.59733462958069e-06 3.687344601355e-06 2.37875372741304e-06 1.50379394699303e-06 9.33382540402944e-07 5.70411406590084e-07 3.4481270841276e-07 2.07440272777224e-07 1.25135235909382e-07 7.5989062815634e-08 4.6580308635038e-08 2.88166316132015e-08 1.7961051210968e-08 1.12503287804965e-08 6.90809661960309e-09 4.14485797176186e-09 2.3684902695782e-09 1.38161932392062e-09
5.13765014309339e-07 9.1344774730066e-07 1.56458519724553e-06 2.58224651640764e-06 4.1107122370421e-06 6.31676354896507e-06 9.37902409334055e-06 1.34688146663347e-05 1.87262709422309e-05 2.52348822030318e-05 3.29960300680613e-05 4.19118169395102e-05 5.17785526541948e-05 6.2294649451122e-05 7.3085096370942e-05 8.37379734809374e-05 9.38500453127124e-05 0.000103069985809613 0.000111135089925905 0.000117892392665012 0.000123300248073026 0.000127418460529255 0.000130385191966091 0.000132393474340504 0.00013366930109905 0.000134455245120172 0.000134995655650014 0.000135524618476887 0.000136254705602484 0.000137364540667971 0.000138995443592764 0.000141251825322916 0.000144214214527591 0.000147955442282579 0.000152558405747315 0.000158123371009878 0.000164757512254966 0.000172539976532422 0.000181465829487517 0.000191376579646378 0.000201896821301276 0.000212399694027532 0.000222019119883235 0.000229723423981794 0.000234441456598794 0.000235224637381268 0.000231408012686032 0.000222735193441404 0.000209419343771646 0.000192122061958727 0.000171860811947621 0.000149860497956076 0.000127387078033183 0.000105592033198335 8.53982851599117e-05 6.74372339489437e-05 5.20416524483071e-05 3.9280621624198e-05 2.90219007698982e-05 2.10027848396738e-05 1.48940536860534e-05 1.03526709683263e-05 7.05415351956042e-06 4.71309826227149e-06 3.08949818247563e-06 1.98953182644569e-06 1.26181319111779e-06 7.91273124228251e-07 4.93040724450529e-07 3.0711423828864e-07 1.92439834403229e-07 1.21779874694146e-07 7.77654305178177e-08 4.99356698502738e-08 3.19746186393057e-08 2.03295414805462e-08 1.26319481044171e-08 7.69759337612916e-09 4.53960635002489e-09 2.56586445870972e-09
5.05277924176683e-07 9.02000044331032e-07 1.55195324914112e-06 2.57533841978803e-06 4.12531792703783e-06 6.38426552164805e-06 9.55310812815455e-06 1.38353385355519e-05 1.94111593785173e-05 2.64084691316078e-05 3.48732559808912e-05 4.47439391793584e-05 5.58367633569279e-05 6.78471801397698e-05 8.03709671885428e-05 9.29429135394639e-05 0.000105088334267672 0.000116378335260184 0.0001264787620148 0.000135180990013609 0.000142412582929198 0.000148225844921689 0.000152773740987657 0.000156276738096363 0.000158992606938813 0.000161189776412225 0.00016312483296247 0.00016502712539732 0.000167085738189962 0.000169443372879138 0.000172200295552927 0.000175426376674281 0.000179183789112778 0.000183552469415015 0.000188649263100958 0.000194632069521913 0.00020167793332553 0.000209934095656901 0.000219444176211825 0.000230064091832235 0.000241386462191765 0.000252702713951431 0.00026302064706247 0.000271151674157932 0.000275861417058989 0.000276057014880418 0.000270976603252173 0.000260334976470958 0.000244392668466427 0.000223931083653352 0.000200139993643817 0.000174442861089839 0.000148300254990991 0.000123029450685538 9.96735707630378e-05 7.89328988465306e-05 6.11634979732093e-05 4.64220145353545e-05 3.45418647173394e-05 2.52149474099296e-05 1.8066054279586e-05 1.27079371672327e-05 8.77801968743508e-06 5.95675302798918e-06 3.97531354329788e-06 2.61382638666868e-06 1.69879964585497e-06 1.09601887224731e-06 7.06007474523436e-07 4.56526499461199e-07 2.97442903021196e-07 1.95400447240202e-07 1.29280093881144e-07 8.54630238939468e-08 5.60542697133508e-08 3.63168508001991e-08 2.2895405939256e-08 1.40135674283377e-08 8.28971594352371e-09 4.73698053915641e-09
4.89685363235293e-07 8.77723019067856e-07 1.51780751442137e-06 2.53408721425955e-06 4.08742208272458e-06 6.37479156056973e-06 9.62061010083753e-06 1.40609372337293e-05 1.99186084187744e-05 2.73694840584892e-05 3.65081063894676e-05 4.73125668767159e-05 5.96216108077138e-05 7.31287160667401e-05 8.73990673151379e-05 0.000101911004571033 0.000116115432840261 0.000129505495205132 0.000141676377203738 0.000152371492390207 0.000161496890650514 0.000169112573738153 0.000175400520655505 0.000180621660080601 0.00018507165854876 0.000189042432485708 0.000192790568337316 0.000196517190402308 0.000200358092122807 0.000204385117703658 0.000208623531041068 0.000213080042857468 0.000217780706545824 0.000222805261278546 0.000228309237916667 0.000234521393145392 0.000241708774242617 0.000250109019732054 0.000259837396140157 0.000270784558166148 0.000282531085658121 0.000294303666543059 0.000304998781729529 0.000313283563318324 0.000317767510147014 0.000317217625656094 0.00031077335838095 0.000298114172638432 0.00027953830082832 0.000255935505795216 0.000228657208612106 0.000199315759030004 0.000169558639405591 0.000140862998170327 0.000114386829691847 9.08965379465484e-05 7.07685155131054e-05 5.40463820873159e-05 4.05296054930222e-05 2.98668596735703e-05 2.16395139738121e-05 1.54204506484672e-05 1.08121580806245e-05 7.46469183295397e-06 5.0819906217583e-06 3.42009994927093e-06 2.28361936825165e-06 1.51997863050181e-06 1.01351646119034e-06 6.79756707368944e-07 4.5928973810904e-07 3.12048593016928e-07 2.12374627505512e-07 1.43688409687744e-07 9.59238559179172e-08 6.27649921438224e-08 4.00669603936979e-08 2.46717736414396e-08 1.48030641848638e-08 8.48709013265523e-09
