1.67454752363357e-08 3.19270770669791e-08 5.834450782775e-08 1.02253261141417e-07 1.71881717081009e-07 2.77094307897813e-07 4.28429134387111e-07 6.35293496573913e-07 9.03485755854708e-07 1.23228412450379e-06 1.61189634904245e-06 2.02211237315096e-06 2.43280958907661e-06 2.80700840567248e-06 3.10606912002255e-06 3.29613988779131e-06 3.35450845520991e-06 3.27398100461219e-06 3.06439790865857e-06 2.75066084388584e-06 2.36782463417238e-06 1.95467333997934e-06 1.54746476472793e-06 1.17482982153775e-06 8.55342514550243e-07 5.97640236883014e-07 4.0148239262749e-07 2.60324773070621e-07 1.65674342639953e-07 1.08773410263611e-07 8.29334096834038e-08 8.50506536788026e-08 1.16135645065793e-07 1.81866447286582e-07 2.91866896683891e-07 4.58840457230111e-07 6.96284559395911e-07 1.01517037661199e-06 1.42129627027485e-06 1.90896011735141e-06 2.45958791370023e-06 3.0400977218932e-06 3.60472820012068e-06 4.10028359299827e-06 4.47412151573129e-06 4.68336777741292e-06 4.70285604600693e-06 4.53018036242765e-06 4.18620039194792e-06 3.71083099579918e-06 3.15551157923329e-06 2.57401532781519e-06 2.01414864857736e-06 1.51188062985071e-06 1.08862430749782e-06 7.51910333456842e-07 4.98177888280986e-07 3.16624215675542e-07 1.93030097444139e-07 1.12887600300125e-07 6.33248431351084e-08 3.40683806532346e-08 1.75875609163238e-08 8.70957189016309e-09 4.13824962737031e-09 1.87664808683072e-09 6.49608953133711e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.03784734557131e-08 3.88321796428818e-08 7.09757930275721e-08 1.24412144320534e-07 2.09101904136485e-07 3.37122987085539e-07 5.21251035912661e-07 7.72938415865689e-07 1.09923458706567e-06 1.49927340424175e-06 1.96114536991982e-06 2.46023752265336e-06 2.95990710556747e-06 3.41518674335077e-06 3.77903993587822e-06 4.01030072319382e-06 4.08130057581225e-06 3.98332992184335e-06 3.72834637794294e-06 3.34664096899974e-06 2.88082323042115e-06 2.37819431783166e-06 1.88273516331749e-06 1.42938029280273e-06 1.04067354292021e-06 7.2700865692005e-07 4.88048800530271e-07 3.15806189586411e-07 1.99598365748047e-07 1.2835791722105e-07 9.31587357975455e-08 8.8924247806748e-08 1.15197321022378e-07 1.76284622207804e-07 2.80751365708047e-07 4.40314572270372e-07 6.67701765458028e-07 9.73234509748583e-07 1.3626149281751e-06 1.83011683811366e-06 2.3580083211028e-06 2.91455477680239e-06 3.45587151148963e-06 3.93095219254808e-06 4.28936791754189e-06 4.48997678610593e-06 4.50864702861081e-06 4.34309298392514e-06 4.01330817205092e-06 3.55757140204134e-06 3.02518077556198e-06 2.46772005540983e-06 1.93097464298538e-06 1.44944599157731e-06 1.04365693218645e-06 7.20873461251565e-07 4.77606938098419e-07 3.03559857840298e-07 1.85066372870537e-07 1.08220039673905e-07 6.07023477317168e-08 3.267292438354e-08 1.68657731906197e-08 8.34867802731103e-09 3.96983249137268e-09 1.80446931426031e-09 6.25549362276907e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.28084921322503e-08 4.3475680678245e-08 7.94447690091672e-08 1.39256911879182e-07 2.34075759445847e-07 3.77374682588973e-07 5.83469137868357e-07 8.65206946801533e-07 1.23045559559868e-06 1.67822864103466e-06 2.19524518895652e-06 2.75390888865151e-06 3.31322219729964e-06 3.82285245082846e-06 4.23013320485244e-06 4.4889903428808e-06 4.56848323107168e-06 4.45881961594637e-06 4.1734006896121e-06 3.74610235599526e-06 3.22470696253746e-06 2.66207343035109e-06 2.1074758015109e-06 1.59998685156833e-06 1.16489321051388e-06 8.13695362777115e-07 5.45936176131742e-07 3.52689542369892e-07 2.2170912974545e-07 1.40147116740884e-07 9.73932237883431e-08 8.66867058570652e-08 1.05838140179081e-07 1.5749408174864e-07 2.48415275596503e-07 3.88466153973959e-07 5.88545711539142e-07 8.57580056499926e-07 1.20066982211795e-06 1.61261813676815e-06 2.0777862663936e-06 2.56819290682784e-06 3.04515023597313e-06 3.46378711688152e-06 3.77959330646793e-06 3.95635912049287e-06 3.97281588063892e-06 3.82694258127412e-06 3.53635084290564e-06 3.13479627150558e-06 2.66565830938876e-06 2.17443364286539e-06 1.70149426539319e-06 1.27717932104259e-06 9.19629741319624e-07 6.35197258210485e-07 4.20850363267218e-07 2.67470471555091e-07 1.63075906827418e-07 9.53722181563715e-08 5.34844704746756e-08 2.87752706647377e-08 1.48447675586481e-08 7.36223480218206e-09 3.4886406742366e-09 1.58793299654907e-09 5.53370589706495e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 4.81191817136082e-11 4.81191817136082e-11 7.21787725704123e-11 7.21787725704123e-11 7.21787725704123e-11 7.21787725704123e-11 7.21787725704123e-11 7.21787725704123e-11 7.21787725704123e-11 7.21787725704123e-11 4.81191817136082e-11 4.81191817136082e-11 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.35062202670976e-08 4.47748985845125e-08 8.18266685039908e-08 1.43395161506553e-07 2.4105304079432e-07 3.886105115191e-07 6.00840162466969e-07 8.9097476860917e-07 1.26709835247359e-06 1.7282244708351e-06 2.26063915690531e-06 2.83595209347321e-06 3.41193869858511e-06 3.93675055394457e-06 4.35615734176038e-06 4.62276166804463e-06 4.70461239613948e-06 4.59167667665764e-06 4.29774065516006e-06 3.85773885757083e-06 3.32080096841953e-06 2.74137384181512e-06 2.17027133364716e-06 1.64767296064652e-06 1.19961120012025e-06 8.37851191997346e-07 5.6191174446066e-07 3.62529915030324e-07 2.2690600137052e-07 1.41470394238008e-07 9.47226092032378e-08 7.87951600560335e-08 9.01994061221586e-08 1.29777433081601e-07 2.02244920742295e-07 3.15108461451564e-07 4.76861090781858e-07 6.94528209263364e-07 9.72392424068595e-07 1.3060267704799e-06 1.68275184411574e-06 2.07992756997986e-06 2.46622836077671e-06 2.80525205553993e-06 3.06102956593862e-06 3.2041841315366e-06 3.21751314487127e-06 3.09938055376436e-06 2.86402963600311e-06 2.53881614639168e-06 2.15886708758103e-06 1.76104175276378e-06 1.37801306632346e-06 1.03436993011572e-06 7.44788694563228e-07 5.14442171700186e-07 3.40852223668344e-07 2.16632556074664e-07 1.32063094212998e-07 7.72312866503412e-08 4.33313231331042e-08 2.33137435402432e-08 1.20297954284021e-08 5.96677853248742e-09 2.83903172110289e-09 1.29921790626742e-09 4.33072635422474e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40595908568041e-11 2.40595908568041e-11 2.40595908568041e-11 4.81191817136082e-11 7.21787725704123e-11 9.62383634272165e-11 1.20297954284021e-10 1.68417135997629e-10 1.92476726854433e-10 2.40595908568041e-10 2.64655499424845e-10 2.88715090281649e-10 3.12774681138454e-10 3.12774681138454e-10 2.88715090281649e-10 2.64655499424845e-10 2.40595908568041e-10 1.92476726854433e-10 1.68417135997629e-10 1.20297954284021e-10 9.62383634272165e-11 7.21787725704123e-11 4.81191817136082e-11 2.40595908568041e-11 2.40595908568041e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.22551215425438e-08 4.24170586805457e-08 7.75200017406229e-08 1.35840449977516e-07 2.28349576821928e-07 3.6813579969996e-07 5.69201800490272e-07 8.44058566438402e-07 1.20038110702767e-06 1.63723109821466e-06 2.14159230134585e-06 2.68661421302503e-06 3.23228573365735e-06 3.72945311912235e-06 4.12677320253161e-06 4.37932672775549e-06 4.45687078908697e-06 4.34987778854676e-06 4.07143614356096e-06 3.65457967237598e-06 3.14593586207228e-06 2.59701629667429e-06 2.05598827707734e-06 1.56091407601688e-06 1.13643071453029e-06 7.93677783184254e-07 5.32077851798223e-07 3.42945408072886e-07 2.13913822307845e-07 1.31870617486143e-07 8.55559050867954e-08 6.68375434002018e-08 7.14088656629946e-08 9.87405608763241e-08 1.51575422397866e-07 2.35014083489263e-07 3.55167680228142e-07 5.16992488331007e-07 7.23832790926952e-07 9.72175887750884e-07 1.25259041918694e-06 1.54823467163534e-06 1.83579490155587e-06 2.08815595005289e-06 2.27853949250278e-06 2.38512347999842e-06 2.39503603143142e-06 2.3070982268498e-06 2.13192034582141e-06 1.88983274262025e-06 1.60701225209852e-06 1.31086274824212e-06 1.02575659658899e-06 7.69955026599445e-07 5.54405152113337e-07 3.82932448076894e-07 2.53708385584999e-07 1.61247377922301e-07 9.83074882409016e-08 5.7478362556905e-08 3.22398517481175e-08 1.73469650077558e-08 8.95016779873113e-09 4.42696471765196e-09 2.11724399539876e-09 9.62383634272165e-10 3.36834271995258e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40595908568041e-11 2.40595908568041e-11 4.81191817136082e-11 7.21787725704123e-11 1.20297954284021e-10 1.68417135997629e-10 2.40595908568041e-10 3.36834271995258e-10 4.33072635422474e-10 5.77430180563299e-10 6.97728134847319e-10 8.1802608913134e-10 9.14264452558556e-10 1.01050281598577e-09 1.03456240684258e-09 1.03456240684258e-09 9.86443225128969e-10 9.14264452558556e-10 7.93966498274536e-10 6.73668543990515e-10 5.53370589706495e-10 4.33072635422474e-10 3.12774681138454e-10 2.40595908568041e-10 1.68417135997629e-10 9.62383634272165e-11 7.21787725704123e-11 4.81191817136082e-11 2.40595908568041e-11 2.40595908568041e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.93920302305841e-08 3.69555315560511e-08 6.75352715350492e-08 1.18397246606333e-07 1.98996875976627e-07 3.20810584484626e-07 4.9603658469473e-07 7.35549811674215e-07 1.04606289127213e-06 1.42675779739934e-06 1.86627840317144e-06 2.34123878627561e-06 2.81675253996948e-06 3.24999359252796e-06 3.59625922413908e-06 3.81633230170627e-06 3.88389163283217e-06 3.79066071826206e-06 3.54801974447119e-06 3.18476804171516e-06 2.7414941397694e-06 2.26316541394528e-06 1.79166961192449e-06 1.36023302868028e-06 9.90340878847771e-07 6.91592939178834e-07 4.63532077447188e-07 2.98507343760369e-07 1.85691922232814e-07 1.13465030480688e-07 7.16735211624195e-08 5.28589211123986e-08 5.2570206022117e-08 6.94119196218799e-08 1.04587041454527e-07 1.61199258740588e-07 2.43170284789719e-07 3.53700045185877e-07 4.95218558605599e-07 6.6512738923635e-07 8.56978566728506e-07 1.05924754706166e-06 1.25598282149775e-06 1.42863444548617e-06 1.55889307038491e-06 1.63179363068103e-06 1.6386024948935e-06 1.57842945816063e-06 1.45856457651204e-06 1.2929383530538e-06 1.09945112338338e-06 8.9684530877823e-07 7.01770146111262e-07 5.26784741809726e-07 3.79299449857517e-07 2.6198488483974e-07 1.73589948031842e-07 1.10313224078447e-07 6.72465564447675e-08 3.93374310508747e-08 2.20626448156894e-08 1.18613782924044e-08 6.13519566848505e-09 3.03150844795732e-09 1.44357545140825e-09 6.49608953133711e-10 2.16536317711237e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40595908568041e-11 4.81191817136082e-11 7.21787725704123e-11 1.20297954284021e-10 2.16536317711237e-10 3.36834271995258e-10 5.05251407992886e-10 7.45847316560928e-10 1.03456240684258e-09 1.39545626969464e-09 1.7804097234035e-09 2.18942276796917e-09 2.57437622167804e-09 2.9112104936733e-09 3.15180640224134e-09 3.27210435652536e-09 3.27210435652536e-09 3.12774681138454e-09 2.86309131195969e-09 2.52625703996443e-09 2.14130358625557e-09 1.7322905416899e-09 1.34733708798103e-09 1.01050281598577e-09 7.21787725704123e-10 5.05251407992886e-10 3.36834271995258e-10 2.16536317711237e-10 1.20297954284021e-10 7.21787725704123e-11 4.81191817136082e-11 2.40595908568041e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.55424956934955e-08 2.96173563447259e-08 5.41340794278093e-08 9.48910263392354e-08 1.59515087380611e-07 2.57172966668379e-07 3.97608798499545e-07 5.89604333536842e-07 8.3850080095048e-07 1.14367265137818e-06 1.49597724029437e-06 1.87669620601243e-06 2.25784824436593e-06 2.60514843838389e-06 2.88269987850799e-06 3.05910479867007e-06 3.1132869972796e-06 3.03853384848751e-06 2.8440361160011e-06 2.55286694745206e-06 2.19753085008792e-06 1.81411721019389e-06 1.43616509742435e-06 1.09035659803951e-06 7.93846200320252e-07 5.54357032931624e-07 3.71456023238199e-07 2.39056094753206e-07 1.48375496813911e-07 9.00069293953042e-08 5.56498336517879e-08 3.89765371880227e-08 3.60412671034926e-08 4.51357924473645e-08 6.64766495373498e-08 1.01699890551711e-07 1.53043057440131e-07 2.22430917471154e-07 3.11403284459616e-07 4.18251927454683e-07 5.38886716010699e-07 6.66089772870622e-07 7.89780129465452e-07 8.98361063002209e-07 9.8025991027877e-07 1.02611749045184e-06 1.03037603803349e-06 9.92554361206597e-07 9.1717566305223e-07 8.13021694233125e-07 6.91352343270266e-07 5.63956809683489e-07 4.41301015495501e-07 3.31252446916479e-07 2.38502724163499e-07 1.64736018596538e-07 1.0915836371732e-07 6.93638004401663e-08 4.22967607262616e-08 2.47332594007946e-08 1.3882383924376e-08 7.45847316560928e-09 3.84953453708866e-09 1.90070767768753e-09 9.14264452558556e-10 4.0901304456567e-10 1.44357545140825e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40595908568041e-11 2.40595908568041e-11 7.21787725704123e-11 1.20297954284021e-10 2.16536317711237e-10 3.84953453708866e-10 6.25549362276907e-10 9.86443225128969e-10 1.49169463312186e-09 2.16536317711237e-09 3.00744885710051e-09 4.01795167308629e-09 5.12469285249928e-09 6.30361280448268e-09 7.43441357475247e-09 8.39679720902464e-09 9.09452534387196e-09 9.45541920672402e-09 9.43135961586721e-09 9.04640616215835e-09 8.30055884559742e-09 7.31411562046845e-09 6.18331485019866e-09 5.00439489821526e-09 3.89765371880227e-09 2.9112104936733e-09 2.06912481368515e-09 1.41951586055144e-09 9.3832404341536e-10 6.01489771420103e-10 3.60893862852062e-10 2.16536317711237e-10 1.20297954284021e-10 7.21787725704123e-11 2.40595908568041e-11 2.40595908568041e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.14764248386956e-08 2.18461084979781e-08 3.9914861231438e-08 6.99652902115864e-08 1.17603280108059e-07 1.89613635542473e-07 2.93166114590158e-07 4.34708687600737e-07 6.18235246656439e-07 8.43216480758414e-07 1.10298788323933e-06 1.3836670701748e-06 1.66470715097313e-06 1.92074931687124e-06 2.12540019669922e-06 2.2554663448711e-06 2.29538120610254e-06 2.24028474304046e-06 2.09688958153391e-06 1.88220585231864e-06 1.6202209674789e-06 1.33752077491145e-06 1.05888665319881e-06 8.03903109298396e-07 5.85297666773474e-07 4.08700269884531e-07 2.73822203541288e-07 1.76140264662663e-07 1.09134304126463e-07 6.58270405842161e-08 3.99870400040084e-08 2.6778324623623e-08 2.30490880408183e-08 2.71873376681886e-08 3.89524775971659e-08 5.90181763717405e-08 8.85633539438959e-08 1.28550393947904e-07 1.79989799199752e-07 2.41726709338311e-07 3.11451403641329e-07 3.84977513299723e-07 4.56458557735288e-07 5.19205970689833e-07 5.66555245496023e-07 5.93044855029365e-07 5.95522992887615e-07 5.73652824798781e-07 5.30104965347965e-07 4.69907869024241e-07 3.99581684949803e-07 3.25935277337125e-07 2.5505572267298e-07 1.9144216444759e-07 1.37861455609488e-07 9.52038010203739e-08 6.30842472265404e-08 4.00832783674357e-08 2.4444544310513e-08 1.42913969689416e-08 8.01184375531577e-09 4.30666676336794e-09 2.23754194968278e-09 1.10674117941299e-09 5.2931099884969e-10 2.40595908568041e-10 7.21787725704123e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40595908568041e-11 4.81191817136082e-11 9.62383634272165e-11 1.68417135997629e-10 3.36834271995258e-10 6.01489771420103e-10 1.01050281598577e-09 1.66011176911948e-09 2.62249540339165e-09 3.94577290051588e-09 5.72618262391938e-09 7.98778416445897e-09 1.06583987495642e-08 1.36417880158079e-08 1.67454752363357e-08 1.97288645025794e-08 2.23032407242574e-08 2.41798888110881e-08 2.51422724453603e-08 2.50700936727899e-08 2.40114716750905e-08 2.20385852248326e-08 1.94160898214409e-08 1.64086409643404e-08 1.33049537438127e-08 1.03456240684258e-08 7.69906907417732e-09 5.50964630620814e-09 3.77735576451825e-09 2.50219744910763e-09 1.56387340569227e-09 9.62383634272165e-10 5.53370589706495e-10 3.12774681138454e-10 1.68417135997629e-10 9.62383634272165e-11 4.81191817136082e-11 2.40595908568041e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.77124784674773e-09 1.48207079677913e-08 2.70670397139046e-08 4.74455131696177e-08 7.97575436903056e-08 1.28574453538761e-07 1.98804399249772e-07 2.94778107177564e-07 4.19238370679812e-07 5.71800236302807e-07 7.47964560556326e-07 9.38299983824504e-07 1.12887600300125e-06 1.3025140702148e-06 1.44126573068599e-06 1.52946819076704e-06 1.5565592900718e-06 1.51919474547118e-06 1.42194587922798e-06 1.27636129495346e-06 1.09870527606682e-06 9.06998456119802e-07 7.18058489121319e-07 5.45142209633468e-07 3.96911070364698e-07 2.77142427079527e-07 1.85643803051101e-07 1.19383689831462e-07 7.38629439303886e-08 4.434182594909e-08 2.65617883059117e-08 1.71063690991877e-08 1.37380263792352e-08 1.52056614215002e-08 2.10521419997036e-08 3.15180640224134e-08 4.71086788976225e-08 6.82811188516101e-08 9.56128140649396e-08 1.28406036402764e-07 1.65457806322242e-07 2.04506522282835e-07 2.42472556654872e-07 2.75819149582402e-07 3.00961422027763e-07 3.15036282678993e-07 3.16335500585261e-07 3.04738777792281e-07 2.81593451388035e-07 2.49618255139343e-07 2.12253710538726e-07 1.73156875396419e-07 1.35479556114664e-07 1.01699890551711e-07 7.32373945681117e-08 5.05732599810023e-08 3.35150100635281e-08 2.12927379082716e-08 1.29921790626742e-08 7.6028307107501e-09 4.25854758165433e-09 2.28566113139639e-09 1.1789199519834e-09 5.77430180563299e-10 2.88715090281649e-10 1.20297954284021e-10 4.81191817136082e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40595908568041e-11 4.81191817136082e-11 1.20297954284021e-10 2.16536317711237e-10 4.33072635422474e-10 8.1802608913134e-10 1.44357545140825e-09 2.47813785825082e-09 4.06607085479990e-09 6.39985116790990e-09 9.67195552443526e-09 1.400268187866e-08 1.94882685940113e-08 2.60084177162052e-08 3.32984737458169e-08 4.0901304456567e-08 4.81913604861786e-08 5.44468541089477e-08 5.90181763717405e-08 6.14000758665641e-08 6.12557183214233e-08 5.86091633271748e-08 5.38213047466708e-08 4.73973939879041e-08 4.00592187765788e-08 3.24563880658287e-08 2.52385108087875e-08 1.88386596408776e-08 1.34733708798103e-08 9.23888288901278e-09 6.08707648677144e-09 3.84953453708866e-09 2.33378031311e-09 1.34733708798103e-09 7.45847316560928e-10 4.0901304456567e-10 2.16536317711237e-10 9.62383634272165e-11 4.81191817136082e-11 2.40595908568041e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.86003735307443e-09 9.23888288901278e-09 1.68898327814765e-08 2.95932967538691e-08 4.97311743010141e-08 8.01906163257281e-08 1.23979071685112e-07 1.83863393327697e-07 2.6145557384089e-07 3.56611255679551e-07 4.66491407122575e-07 5.85201428410047e-07 7.04055807242659e-07 8.12348025689134e-07 8.98890374001058e-07 9.53890598699713e-07 9.70780431481189e-07 9.47490747531803e-07 8.868365189818e-07 7.96035623088221e-07 6.85241207192638e-07 5.65689100225178e-07 4.47821164617695e-07 3.39986078397499e-07 2.47525070734801e-07 1.72844100715281e-07 1.15774751202941e-07 7.44163145200951e-08 4.60019377182095e-08 2.75241719401839e-08 1.62883430100564e-08 1.01531473415713e-08 7.65094989246371e-09 7.89154580103175e-09 1.05140412044234e-08 1.54943765117818e-08 2.30490880408183e-08 3.33465929275305e-08 4.66756062622e-08 6.26992937728315e-08 8.07680465062914e-08 9.98473020557371e-08 1.18397246606333e-07 1.34661530025533e-07 1.46931921362503e-07 1.53812964347549e-07 1.54462573300682e-07 1.48784509858477e-07 1.37476502155779e-07 1.21861827689713e-07 1.03624657820255e-07 8.45454022708097e-08 6.61398152653545e-08 4.96589955284437e-08 3.57525520132109e-08 2.4685140219081e-08 1.63605217826268e-08 1.03937432501394e-08 6.35173198619629e-09 3.70517699194783e-09 2.06912481368515e-09 1.13080077026979e-09 5.77430180563299e-10 2.88715090281649e-10 1.44357545140825e-10 7.21787725704123e-11 2.40595908568041e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40595908568041e-11 4.81191817136082e-11 1.20297954284021e-10 2.40595908568041e-10 5.05251407992886e-10 9.62383634272165e-10 1.80446931426031e-09 3.24804476566856e-09 5.53370589706495e-09 9.11858493472876e-09 1.43635757415121e-08 2.17017509528373e-08 3.14699448406998e-08 4.37884553593835e-08 5.84166866003204e-08 7.4801267973804e-08 9.18595178912781e-08 1.08220039673905e-07 1.22294900325135e-07 1.32592405211847e-07 1.37885515200344e-07 1.37572740519206e-07 1.31654081168432e-07 1.20875384464584e-07 1.06463689541358e-07 8.99588102135906e-08 7.29246198869733e-08 5.67084556494873e-08 4.22967607262616e-08 3.02669652978596e-08 2.07874865002788e-08 1.36899071975215e-08 8.63739311759268e-09 5.2449908067833e-09 3.05556803881412e-09 1.70823095083309e-09 9.14264452558556e-10 4.57132226279278e-10 2.40595908568041e-10 1.20297954284021e-10 4.81191817136082e-11 2.40595908568041e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
