2.16068722904434e-08 4.04528664548858e-07 4.92996802760285e-06 3.59346293825953e-05 0.000155068921283131 0.000403750817146402 0.000663231347627719 0.000742412131899637 0.000627781672489865 0.000455561696135297 0.000363008658679183 0.00039122363274512 0.000445160387891037 0.00042040251339157 0.000319830925552113 0.000204189744671866 0.000117193274539777 6.57605158159646e-05 3.59010186923657e-05 1.69385874939137e-05 6.1243479125468e-06 1.57009938643889e-06 2.71286285424457e-07 3.00095448478381e-08 2.40076358782705e-09 0 0 0 0 0
8.76278709556873e-08 8.25862674212505e-07 6.98862280416454e-06 4.47334279319814e-05 0.000188236670630755 0.000504228775205934 0.000896992497792645 0.00116300310523285 0.00122861957523355 0.00119849479373349 0.0012973402325533 0.00160150977684023 0.00181534698998977 0.00167695017144231 0.00129890553041257 0.000909559294793126 0.000613199434457403 0.00040246520824512 0.000239303312907425 0.000115773222877578 4.18885230804064e-05 1.07122071288843e-05 1.85939139877205e-06 2.13667959316607e-07 1.68053451147893e-08 1.20038179391352e-09 0 0 0 0
6.04992424132416e-07 3.79560723235457e-06 1.73671237943409e-05 6.51147104108392e-05 0.000208254237426057 0.000535162614035085 0.00106440974658976 0.00168329418922314 0.00222347920068396 0.00266040016794158 0.00327956549991473 0.00412994597226792 0.00454449902517775 0.00410614360167641 0.00325911219452824 0.00250744391861573 0.00192692847964301 0.00139581955492597 0.000860750570670808 0.000413200222628089 0.000146250916625042 3.71506161398297e-05 6.80016286252012e-06 9.6030543513082e-07 1.16437034009612e-07 1.20038179391352e-08 1.20038179391352e-09 0 0 0
2.79808996161243e-06 1.68029443512015e-05 6.68372582851051e-05 0.000185783090243996 0.000403001778907 0.000798079837592377 0.00153381784671785 0.00263132812127478 0.00376929006190481 0.00472850314960316 0.00590027144269517 0.00733831202645846 0.00794930275841506 0.00715747570958718 0.0058138835661326 0.00471742482602714 0.00384319156704709 0.00287596353011077 0.00176334765105923 0.000817053072226974 0.000280836522976833 7.66899920495473e-05 1.97762900547253e-05 5.09922186054465e-06 1.04793330608651e-06 1.39244288093969e-07 1.08034361452217e-08 0 0 0
7.09545678382284e-06 4.30240842574486e-05 0.0001722727931535 0.000469737004739622 0.000929837344437707 0.00153215771869687 0.00245116041706272 0.00379744741764463 0.00522248906696163 0.00651555113880143 0.00819133814028543 0.0102011853931066 0.0110867742638571 0.0101363683773807 0.00840965397790808 0.0068616008034962 0.00547427995167114 0.00394295049641207 0.00230086901531936 0.00101529972663717 0.000366632611315008 0.000148792124882757 7.1835648074961e-05 2.74443289542449e-05 6.5324777224774e-06 9.07488636198625e-07 7.20229076348115e-08 3.60114538174057e-09 0 0
9.4169951732516e-06 5.84321849641226e-05 0.000243032899141114 0.000695435190394831 0.00142892968594748 0.0023079812774483 0.00333769638904858 0.004626928042584 0.00608366457278749 0.00780276615092307 0.0101825662711012 0.0126882492296253 0.013675674890626 0.012634256056535 0.0107070478879341 0.00868085983775234 0.00654659421237383 0.00433762762757828 0.00235244942100382 0.00102917133864764 0.000476668009217679 0.000322004816980891 0.000206348031137323 8.55332047253082e-05 2.07906126705822e-05 2.90492394127073e-06 2.3167368622531e-07 1.08034361452217e-08 0 0
6.62490712060874e-06 4.1630440994715e-05 0.000185276529126965 0.000581994309342827 0.001323669406821 0.00232492466646939 0.0035148751425938 0.00502264470438373 0.00697910617730239 0.00945770011988321 0.0123684855254536 0.014843849240627 0.0155483016990577 0.0143474565577717 0.0122696292831977 0.00983231406974595 0.0071187177822253 0.00450172582071523 0.00242464398323517 0.00116532344324049 0.000664692212270912 0.000504920195119228 0.000327548180105184 0.000135299833519169 3.28136367184201e-05 4.58065692557401e-06 3.66116447143625e-07 1.68053451147893e-08 0 0
6.29480212728252e-06 2.0058379776295e-05 8.93852299019767e-05 0.000326015292554356 0.000876501980570541 0.00181641653016815 0.00321536788119444 0.00530186431308417 0.00813875181465767 0.0112141431748639 0.0138089364758591 0.0154193914978276 0.0156805513624386 0.0145828958416846 0.0125309439970601 0.00990932696449806 0.00714620052339695 0.00470154977680263 0.00282485487447132 0.0015749693353768 0.000880092322516136 0.000529004655432309 0.000289985833010042 0.000111963211063696 2.65284376454889e-05 3.67316828937539e-06 2.928931577149e-07 1.32041997330488e-08 0 0
3.32157646193811e-05 3.31317378938072e-05 6.4658565329152e-05 0.000232476741645438 0.000693815875354842 0.00159768295968123 0.00311084223572583 0.00546512103858358 0.00852454251940354 0.0113540260660722 0.0129817629847276 0.0135069180157469 0.0135593963070132 0.0130519204990547 0.0115588664176764 0.00930616872374674 0.00696196952681249 0.00496343707278074 0.0033910797681875 0.00212063408972683 0.00111881104948993 0.000486990092263541 0.000182054704392101 5.55932820215171e-05 1.18969839594769e-05 1.58450396796585e-06 1.24839706567007e-07 6.00190896956762e-09 0 0
0.00014286103843903 0.000116097325961934 0.000101425059294929 0.000239613011410254 0.000663812332415973 0.00148168646578998 0.00283849721355914 0.00485937477468459 0.00726110226909215 0.00924254248676036 0.0101432009505516 0.0102712096650546 0.0104331663770712 0.0104641554334628 0.00961640259685652 0.00795302034083081 0.0060863630310602 0.00449909458382297 0.00329233276067479 0.00219651862559266 0.00115156826826403 0.000431897369450086 0.000115541549191352 2.34110461266955e-05 3.68157096193278e-06 4.1533210069408e-07 3.00095448478381e-08 1.20038179391352e-09 0 0
