0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 4.04646933006897e-08 2.42788159804138e-07 3.64182239706207e-07 4.04646933006897e-08 0 0 0 0 0
1.61858773202759e-07 3.29382603467614e-05 0.000257719631632092 0.000379396964387266 5.88356640592028e-05 1.21394079902069e-06 6.87899786111724e-07 2.83252853104828e-07 2.42788159804138e-07 4.04646933006897e-08
4.96501786799462e-05 0.000817629592833735 0.00411072726303046 0.00590942334493942 0.0038312376264026 0.000969210333938119 0.000674425043242594 0.000280622648040283 0.000232469663012462 3.34238366663697e-05
0.00264270865477474 0.0134012589860956 0.0324452385235858 0.0452511809418416 0.0375175282935205 0.0168837718856329 0.0114079277294103 0.00562410679247625 0.0018424788800603 0.000195080286402625
0.0069116933333042 0.0401035863776743 0.106631264915792 0.150919831268703 0.118821213307931 0.0571595355333016 0.0252926184063693 0.006782610961675 0.000625907875975068 2.71113445114621e-06
0.00312573569870507 0.0151296678957413 0.0483271046030936 0.0864985423403532 0.0754983368606406 0.0327902404986675 0.0074279014257411 0.00258363020255573 0.000325578922297349 1.33533487892276e-06
8.79297785423986e-05 0.00119625772804829 0.00556506880495055 0.0099567019688744 0.00906579081647311 0.00320180932211037 0.000331689090985753 4.24879279657241e-06 3.23717546405517e-07 0
3.23717546405517e-07 5.48296594224345e-05 0.000376200253616512 0.000296848990053859 4.68985795354993e-05 3.39903423725793e-06 3.23717546405517e-07 0 0 0
