0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 6.77607869938373e-09 2.71043147975349e-08 3.38803934969187e-08 2.03282360981512e-08 6.77607869938373e-09 2.03282360981512e-08 3.38803934969187e-08 2.03282360981512e-08 6.77607869938373e-09 0 0 2.03282360981512e-08 8.13129443926048e-08 1.49073731386442e-07 1.21969416588907e-07 4.74325508956861e-08 6.77607869938373e-09 0 0 0 0 0 0 0 0 0 0 0 0
2.03282360981512e-07 1.17903769369277e-06 3.17798091001097e-06 4.07919937702901e-06 2.48004480397445e-06 1.29423103158229e-06 2.48004480397445e-06 3.9978864326364e-06 2.80529658154487e-06 8.80890230919885e-07 1.49073731386442e-07 1.82954124883361e-07 2.01927145241635e-06 9.35098860514955e-06 1.74212983361156e-05 1.407391545862e-05 5.29889354291808e-06 9.28322781815572e-07 6.77607869938373e-08 0 0 0 0 0 0 0 0 0 0 0
5.46829551040267e-06 3.1678167919619e-05 8.73843109072526e-05 0.000121772910306625 9.49531908144643e-05 6.24009087426248e-05 6.94209262751864e-05 8.83532901612645e-05 6.00360572765399e-05 2.0253699232458e-05 4.72292685347046e-06 3.98433427523764e-06 3.54998763060714e-05 0.000163852359029798 0.000305316554036832 0.000246649264657568 9.28661585750541e-05 1.62219324063247e-05 1.21969416588907e-06 3.38803934969187e-08 0 0 0 0 0 0 0 0 0 0
4.91265705705321e-05 0.000285421986975442 0.000811177933260626 0.00125699647912918 0.00123290074327417 0.000939272924993776 0.000690374002208012 0.000583454256410436 0.000367324450214893 0.000152231384060355 6.19672397058642e-05 2.93404207683316e-05 9.72706097296535e-05 0.000432767818293541 0.000805872263639008 0.000651018537121992 0.000245117870871507 4.28248173801052e-05 3.21863738220727e-06 9.48651017913723e-08 0 0 0 0 0 0 0 0 0 0
0.000153288452337459 0.000839779761450724 0.00241272446209607 0.00406524743098698 0.00461385909072518 0.00388953015815456 0.0026102674844192 0.00174395259878169 0.00105033285487668 0.000605706898859213 0.000371789886077787 0.000152326249162146 6.82960972110887e-05 0.000187616067028537 0.000345532581117675 0.000279086353391518 0.000105076652391344 1.83563971966305e-05 1.38232005467428e-06 4.06564721963024e-08 0 0 0 0 0 0 0 0 0 0
