0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.78268311071592e-10 3.78268311071592e-10 1.13480493321478e-09 1.51307324428637e-09 1.89134155535796e-09 1.89134155535796e-09 1.51307324428637e-09 1.13480493321478e-09 3.78268311071592e-10 3.78268311071592e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.56536622143184e-10 2.26960986642955e-09 7.18709791036025e-09 1.74003423092932e-08 3.48006846185865e-08 5.48489051053808e-08 6.88448326150297e-08 6.88448326150297e-08 5.52271734164524e-08 3.51789529296581e-08 1.77786106203648e-08 7.18709791036025e-09 2.26960986642955e-09 7.56536622143184e-10 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 3.78268311071592e-10 2.26960986642955e-09 1.09697810210762e-08 4.27443191510899e-08 1.33528713808272e-07 3.32119577120858e-07 6.56295519709212e-07 1.03418556246973e-06 1.29935164853092e-06 1.30199952670842e-06 1.04061612375795e-06 6.63104349308501e-07 3.36658796853717e-07 1.35798323674702e-07 4.35008557732331e-08 1.09697810210762e-08 2.26960986642955e-09 3.78268311071592e-10 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 3.02614648857274e-09 2.15612937310807e-08 1.07049932033261e-07 4.21390898533753e-07 1.31675199084021e-06 3.27088608583606e-06 6.46725331439101e-06 1.01897917636465e-05 1.2802112719907e-05 1.2828969769993e-05 1.02540973765287e-05 6.53382853713961e-06 3.31665655147572e-06 1.33944808950451e-06 4.300910696884e-07 1.09697810210762e-07 2.19395620421523e-08 3.02614648857274e-09 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1.55090007539353e-08 1.10832615143976e-07 5.50758660920238e-07 2.16747742244022e-06 6.77213757311471e-06 1.6823104866598e-05 3.32656718122579e-05 5.24132354503909e-05 6.58478127864095e-05 6.59866372565728e-05 5.27419506127121e-05 3.36080046337777e-05 1.70595225610177e-05 6.89053555448012e-06 2.2117348148356e-06 5.63619783496672e-07 1.13858761632549e-07 1.62655373760785e-08 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 4.19877825289467e-08 2.98831965746558e-07 1.48281177940064e-06 5.83478869827931e-06 1.82306412520954e-05 4.52881735430463e-05 8.95519964997108e-05 0.000141096727907881 0.000177263339397747 0.000177637068489086 0.0001419822540241 9.04730798371702e-05 4.59240425739577e-05 1.85491431700177e-05 5.95432148457793e-06 1.51685592739708e-06 3.06397331967989e-07 4.35008557732331e-08 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 3.78268311071592e-10 3.78268311071592e-10 3.78268311071592e-10 3.78268311071592e-10 1.13480493321478e-09 6.12794663935979e-08 4.25551849955541e-07 2.10165873631377e-06 8.26175818211464e-06 2.58073555228594e-05 6.41051306773027e-05 0.000126758089308402 0.000199717346342957 0.00025090990995352 0.000251438729052398 0.000200970549257537 0.000128061601908354 6.50038961844088e-05 2.62556034714792e-05 8.42819623898614e-06 2.14742920195343e-06 4.33495484488044e-07 6.16577347046695e-08 0 0 0 0 0 0 0 0 0 0
0 0 7.56536622143184e-10 1.51307324428637e-09 3.40441479964433e-09 5.67402466607388e-09 7.56536622143184e-09 8.32190284357502e-09 8.70017115464662e-09 1.09697810210762e-08 2.00482204867944e-08 3.8961636040374e-08 1.1158915176612e-07 4.11934190756964e-07 1.68329398426858e-06 6.29816737934201e-06 1.94410998475245e-05 4.81524211944804e-05 9.51473413570818e-05 0.000149885035579008 0.00018829553469015 0.000188690068538598 0.000150815953892555 9.61020905742265e-05 4.87811031274814e-05 1.97032397870971e-05 6.32464616111702e-06 1.61142300516498e-06 3.25310747521569e-07 4.61487339507342e-08 0 0 0 0 0 0 0 0 0 0
7.56536622143184e-10 3.78268311071592e-09 1.32393908875057e-08 3.51789529296581e-08 7.48971255921752e-08 1.27476420831126e-07 1.73246886470789e-07 1.92916838646512e-07 1.93295106957583e-07 2.27717523265098e-07 3.83942335737666e-07 7.30436108679244e-07 1.25812040262411e-06 1.86826718838259e-06 2.62329073728149e-06 4.34705943083473e-06 9.21423778939291e-06 2.02853947178363e-05 3.88383205709646e-05 6.06753719008166e-05 7.60489525993882e-05 7.61548677264883e-05 6.08542928119534e-05 3.87732584214603e-05 1.96805436884328e-05 7.94893028885843e-06 2.55141975817789e-06 6.50243226732067e-07 1.31259103941842e-07 1.8535147242508e-08 0 0 0 0 0 0 0 0 0 0
1.24828542653625e-08 5.18227586168081e-08 1.74381691404004e-07 4.66026559240201e-07 9.92954316562929e-07 1.68745493569037e-06 2.29344077002706e-06 2.53515422080181e-06 2.46139190014285e-06 2.65846969021115e-06 4.07281490530783e-06 7.42427214140214e-06 1.24094702130146e-05 1.731447540268e-05 1.98416859889493e-05 1.8936868188866e-05 1.59099651636712e-05 1.35147702179658e-05 1.37042826418127e-05 1.60381981211244e-05 1.80615553170464e-05 1.73855898451614e-05 1.36713732987495e-05 8.64797012771874e-06 4.37429474923189e-06 1.76386513452683e-06 5.6551112505203e-07 1.44120226518277e-07 2.91266599525126e-08 4.16095142178751e-09 0 0 0 0 0 0 0 0 0 0
9.4567077767898e-08 3.98316531558386e-07 1.33490886977165e-06 3.57047458820476e-06 7.613784565249e-06 1.29485025562917e-05 1.76023375874055e-05 1.93764159663312e-05 1.83157516220865e-05 1.80706337565121e-05 2.44493722861123e-05 4.16238884136958e-05 6.77781159778079e-05 9.35003611306761e-05 0.000106481773030031 0.000100531612496875 8.02083909479314e-05 5.59727402575745e-05 3.57838039590615e-05 2.18147334994987e-05 1.28323741847927e-05 7.18066734907203e-06 3.73880398663162e-06 1.77029569581505e-06 7.42918962944607e-07 2.6857050086083e-07 8.09494185693207e-08 1.92916838646512e-08 3.78268311071592e-09 3.78268311071592e-10 0 0 0 0 0 0 0 0 0 0
4.14960337245536e-07 1.74532998728433e-06 5.85710652863253e-06 1.56822476404061e-05 3.34994416285002e-05 5.71298630211425e-05 7.79807688640308e-05 8.61823823846851e-05 8.07428840714756e-05 7.45786236742529e-05 8.80532974512452e-05 0.000135047839345535 0.000209879524519895 0.000284651065032795 0.000324735401420429 0.000313942649968935 0.000264652775963062 0.000202292218736421 0.000144259807525062 9.55623016943274e-05 5.6915763157076e-05 2.94462966753681e-05 1.29991905099753e-05 4.90992267770926e-06 1.61823183476427e-06 4.77752876883421e-07 1.24828542653625e-07 2.64787817750114e-08 5.29575635500229e-09 1.13480493321478e-09 0 0 0 0 0 0 0 0 0 0
1.03153768429223e-06 4.34592462590152e-06 1.46242311743388e-05 3.93039688618938e-05 8.4448778715044e-05 0.000145382886140634 0.000201598852922227 0.000228565600818521 0.000221081184015658 0.000203966812549535 0.00021707872701621 0.000287423015216327 0.000407498994809649 0.00053370972987193 0.000612887717940503 0.000620325229472792 0.000570733119086373 0.000491730269245827 0.000397525194251625 0.000293285417501315 0.000190978591820581 0.000107823112461091 5.29325978414922e-05 2.29809347025324e-05 8.95928494773066e-06 3.12979200580635e-06 9.53236143900412e-07 2.38687304286175e-07 5.10662219946649e-08 9.07843946571821e-09 7.56536622143184e-10 0 0 0 0 0 0 0 0 0
1.55165661201567e-06 6.55274195269319e-06 2.21748449316389e-05 6.01923232675781e-05 0.000131517461198304 0.000232779131535547 0.000337853746448392 0.000411843406362306 0.000440474913095626 0.000443522242609619 0.000459105383952524 0.000518063039452765 0.000626099873509611 0.000757906709965885 0.000871330084772391 0.000936023044405099 0.000945179028874587 0.000898724654128507 0.000791338819835015 0.000628896032865052 0.000443636101371252 0.000277868714215281 0.000156234269180344 7.93092471725143e-05 3.59105238432705e-05 1.4118108174125e-05 4.68069208119988e-06 1.2649292322234e-06 2.80675086815121e-07 5.14444903057365e-08 3.78268311071592e-09 0 0 0 0 0 0 0 0 0
1.97493885210478e-06 8.21485291154176e-06 2.7675622711242e-05 7.57391508526206e-05 0.000169567092340685 0.000314000525020528 0.000489575652945963 0.000659661729409438 0.000793168881923979 0.000878408997945785 0.000921620478461048 0.000945113966725083 0.000983967796296801 0.00106539875042612 0.00118458466468349 0.00130537141043331 0.00138057266374759 0.00136895907006107 0.00124928102873099 0.00103700782233864 0.000782509280917982 0.00054031769899804 0.000341420816621797 0.000194041052067017 9.62620980698098e-05 4.04671439184389e-05 1.41226473938579e-05 4.02212695162424e-06 9.38861948079691e-07 1.80433984381149e-07 1.74003423092932e-08 1.51307324428637e-09 0 0 0 0 0 0 0 0
