1.19441335909486e-07 1.41214036994093e-07 1.67394167448054e-07 1.99127658907401e-07 2.38177483119875e-07 2.86482909007991e-07 3.46335799843815e-07 4.20116167486796e-07 5.10644766733321e-07 6.20389758030229e-07 7.51995598999131e-07 9.07754152912091e-07 1.08969283727901e-06 1.29966277243502e-06 1.53889803860354e-06 1.80872086459538e-06 2.10983643910962e-06 2.44250920790844e-06 2.80682731957922e-06 3.20155669389854e-06 3.62484621053127e-06 4.07290548021977e-06 4.5405337363082e-06 5.02023834886865e-06 5.50329260774982e-06 5.97938312822741e-06 6.43819652557713e-06 6.87038904953596e-06 7.26926140746247e-06 7.63234543890983e-06 7.96255004726181e-06 8.26921898278144e-06 8.56821899119839e-06 8.88149907077206e-06 9.235151203369e-06 9.65773553130263e-06 1.01771951567747e-05 1.08180353870787e-05 1.15985029798038e-05 1.25283824281501e-05 1.36073211377679e-05 1.4824564980996e-05 1.61593108912111e-05 1.75824698345754e-05 1.90581653360224e-05 2.05472594227522e-05 2.20090274473921e-05 2.34042432885547e-05 2.46963252824744e-05 2.5853099194755e-05 2.68467982203695e-05 2.76541511322477e-05 2.82562941326888e-05 2.86375367731379e-05 2.87860671428851e-05 2.86933348289539e-05 2.83551086991497e-05 2.77722702393464e-05 2.69517831879475e-05 2.59080157646972e-05 2.46633577107917e-05 2.32480439917048e-05 2.16997140542509e-05 2.00617370034242e-05 1.83807434419527e-05 1.67044217556127e-05 1.50778158725591e-05 1.35413859944024e-05 1.2128011544238e-05 1.08621096807722e-05 9.75831306951129e-06 8.82182247711101e-06 8.04955270301285e-06 7.43119036249252e-06 6.9512213041699e-06 6.59095802751893e-06 6.32977376309103e-06 6.14739433578717e-06 6.02416261062004e-06 5.94227257293745e-06 5.88550488266018e-06 5.84002021156845e-06 5.7933014602533e-06 5.73485894681567e-06 5.6555252181673e-06 5.54780764438029e-06 5.40624101303665e-06 5.22721123205351e-06 5.00939607262005e-06 4.75385331778492e-06 4.46428520821838e-06 4.14642140210059e-06 3.80775452935945e-06 3.45692315155889e-06 3.10300657319979e-06 2.75490780160823e-06 2.4202957638869e-06 2.10569345550243e-06 1.81568460299896e-06 1.55300181258547e-06 1.31887916448541e-06 1.1129640643492e-06 9.33669837603891e-07 7.79057215326963e-07 6.46393591309416e-07 5.33122656517025e-07 4.36776250502953e-07 3.55150658582522e-07 2.8621846324583e-07 2.28304841332522e-07 1.80087564031793e-07 1.40244402532835e-07 1.07717573787005e-07 8.15374433330437e-08 6.07343767096942e-08 4.45150366304725e-08 3.2086085808895e-08 2.26541869584781e-08 1.57785971422863e-08 1.07541276612231e-08
1.73300122802988e-07 2.02741750990271e-07 2.37384145833391e-07 2.78725833317929e-07 3.28882379541174e-07 3.90321944949965e-07 4.65865284340688e-07 5.58685746859277e-07 6.72309276001216e-07 8.10085518087213e-07 9.75452268025364e-07 1.17167102354899e-06 1.40147439086709e-06 1.66733053042651e-06 1.9715313054993e-06 2.31557524207105e-06 2.70087271753996e-06 3.12812892060511e-06 3.59725570267911e-06 4.10710713212595e-06 4.65503875132401e-06 5.23620238796699e-06 5.84354615506393e-06 6.46737370800225e-06 7.09560869030993e-06 7.71458807094197e-06 8.31003177874165e-06 8.86907011995048e-06 9.38183045278109e-06 9.84381719927675e-06 1.02573222227095e-05 1.06325707592163e-05 1.09882503093231e-05 1.13507173006588e-05 1.175179337327e-05 1.22265616649368e-05 1.28094882733275e-05 1.35309844610907e-05 1.44137925637722e-05 1.54702533836063e-05 1.67003669205929e-05 1.80910871837988e-05 1.96170273800564e-05 2.12426636286489e-05 2.29245386759943e-05 2.46150522849036e-05 2.62657227323139e-05 2.78301838612597e-05 2.92665650927321e-05 3.05389899516645e-05 3.16179286612823e-05 3.24804625888648e-05 3.31086975711725e-05 3.34894994686847e-05 3.36134363825509e-05 3.34742497630667e-05 3.30694714497852e-05 3.24008644144543e-05 3.14760094355891e-05 3.03092747329338e-05 2.89232263448594e-05 2.73486281283641e-05 2.56247062048351e-05 2.37969452453641e-05 2.1915854390524e-05 2.00331768611108e-05 1.81994217976975e-05 1.64599857227884e-05 1.48529488261346e-05 1.34067831014623e-05 1.21393827120109e-05 1.10580639905337e-05 1.01602706279963e-05 9.43516034815027e-06 8.86572047362977e-06 8.43088349204933e-06 8.10755447351354e-06 7.8725503395396e-06 7.70365764610597e-06 7.58051406952623e-06 7.48496100079864e-06 7.40104354560615e-06 7.31483422714159e-06 7.21434483752032e-06 7.08943828919284e-06 6.93182861494475e-06 6.73525726507157e-06 6.49584570172828e-06 6.21244799327883e-06 5.88647451712143e-06 5.5225089998002e-06 5.12725073395656e-06 4.70969087550399e-06 4.27987836340462e-06 3.84847917673228e-06 3.42554225444909e-06 3.02005875246855e-06 2.639168706369e-06 2.28807288280629e-06 1.96959203657679e-06 1.68478395072915e-06 1.43303158515167e-06 1.21248381950921e-06 1.02049619618016e-06 8.5415981178075e-07 7.10565762927206e-07 5.86981443410528e-07 4.8085054419649e-07 3.90233796362578e-07 3.13191930986275e-07 2.48402719256775e-07 1.94367635188499e-07 1.49940747145413e-07 1.138879749041e-07 8.50633868285267e-08 6.24973484574357e-08 4.5132076742182e-08 3.1997937221508e-08 2.22134440215427e-08 1.51615570305768e-08
2.48490867844162e-07 2.8771698923141e-07 3.33025363148367e-07 3.8626710993016e-07 4.49734092848853e-07 5.26599661050382e-07 6.20301609442842e-07 7.34982921633425e-07 8.74874729816712e-07 1.04464890912422e-06 1.24871288892529e-06 1.49138595000191e-06 1.7765466301991e-06 2.10772087301233e-06 2.48790573041278e-06 2.91965751143467e-06 3.40509178217529e-06 3.94526632568328e-06 4.54044558772081e-06 5.18930733947706e-06 5.88832563745656e-06 6.63150637771699e-06 7.40941766140792e-06 8.20936609194562e-06 9.01539677501302e-06 9.8093511016084e-06 1.05722771254435e-05 1.12867214262158e-05 1.1938756527118e-05 1.25211542439844e-05 1.30348842112762e-05 1.34912294481791e-05 1.39117863586028e-05 1.43277595424824e-05 1.47776699325061e-05 1.53040051477943e-05 1.59488120645307e-05 1.67495538323549e-05 1.77343498506433e-05 1.8918714270776e-05 2.03032641328648e-05 2.18727497312917e-05 2.35970242491702e-05 2.54335119187925e-05 2.7330381370775e-05 2.92311293606025e-05 3.10784593064734e-05 3.28183361243195e-05 3.44032477255391e-05 3.57932628000458e-05 3.69576174908417e-05 3.7873393165206e-05 3.85248993745839e-05 3.89015582884888e-05 3.89969350600417e-05 3.88076800429216e-05 3.8333176197017e-05 3.75765087228864e-05 3.65454346962197e-05 3.52542341881739e-05 3.37251206427703e-05 3.19892105113566e-05 3.00862588068445e-05 2.80643065093598e-05 2.59767716628591e-05 2.38799812146827e-05 2.18293806262972e-05 1.98758316326249e-05 1.80627914872476e-05 1.6423227761848e-05 1.49783842659864e-05 1.37378691956881e-05 1.26997432820306e-05 1.18527235058282e-05 1.11783868123171e-05 1.06533738258396e-05 1.02519451588789e-05 9.94809697815566e-06 9.71697138202675e-06 9.53582603494631e-06 9.38438676181532e-06 9.24484754798158e-06 9.1021349850019e-06 8.94285048759346e-06 8.75597548233286e-06 8.53234251613186e-06 8.26542859352379e-06 7.95109073090149e-06 7.58827114521629e-06 7.1789972539781e-06 6.72855797243015e-06 6.24506297061205e-06 5.73882563324809e-06 5.22121712811118e-06 4.70449010884815e-06 4.19983944605715e-06 3.71722593011292e-06 3.26440663670552e-06 2.84675862966556e-06 2.46727896096421e-06 2.12658467071317e-06 1.82379427303857e-06 1.55643960749357e-06 1.3216117706944e-06 1.11578481914559e-06 9.35961700875955e-07 7.7914536391435e-07 6.42867647813933e-07 5.25012986477414e-07 4.23818408157053e-07 3.37785386867269e-07 2.65415396622481e-07 2.0547435719927e-07 1.56551891199444e-07 1.17325769812196e-07 8.63856156393328e-08 6.24973484574357e-08 4.43387394556984e-08 3.09401541728631e-08 2.11556609728978e-08
3.51801012261814e-07 4.03632381645413e-07 4.62251192257818e-07 5.29773010196317e-07 6.08930441669909e-07 7.03337578761466e-07 8.17489999427727e-07 9.56412173149756e-07 1.12548116375816e-06 1.3305147780205e-06 1.57750711987908e-06 1.87192340175191e-06 2.21931698464437e-06 2.62427159510059e-06 3.0913709596647e-06 3.62422917041956e-06 4.22584327933634e-06 4.89806440675017e-06 5.64159774136014e-06 6.45485660859329e-06 7.33378617342981e-06 8.27036491441747e-06 9.25269277225903e-06 1.02642859611131e-05 1.12846058601185e-05 1.22899404992681e-05 1.32555201255061e-05 1.41580735117623e-05 1.49788250089234e-05 1.57066678949784e-05 1.63410732784032e-05 1.68940293670823e-05 1.73900414683094e-05 1.78659556916122e-05 1.83673448566699e-05 1.89453351441669e-05 1.96506119918509e-05 2.0528748219401e-05 2.16140336273106e-05 2.29259490533924e-05 2.4465993023632e-05 2.62168884149015e-05 2.81434639408334e-05 3.01956512037918e-05 3.23126276784798e-05 3.44283700729444e-05 3.64760617579461e-05 3.83939105737267e-05 4.01278814362178e-05 4.16344289432503e-05 4.28812907118405e-05 4.38462532979668e-05 4.45159181163464e-05 4.48831451314009e-05 4.4945113588334e-05 4.4701647189971e-05 4.41545089080594e-05 4.33079298747939e-05 4.21701079088016e-05 4.07547941897147e-05 3.90834969728558e-05 3.71869801152229e-05 3.51055275212519e-05 3.2888590548467e-05 3.05925842927958e-05 2.82778905365987e-05 2.60048910622356e-05 2.38300009656343e-05 2.18016138212703e-05 1.99575453731327e-05 1.8322741671452e-05 1.69088383297634e-05 1.57149538621928e-05 1.47294526552053e-05 1.3932324979464e-05 1.3298095893214e-05 1.27985578484915e-05 1.24049744058082e-05 1.20901076516616e-05 1.18288352386463e-05 1.15992963170903e-05 1.13820981977686e-05 1.11609333920144e-05 1.09216981258459e-05 1.06524923399658e-05 1.03437959869362e-05 9.98864532835371e-06 9.58298552919839e-06 9.12593510359641e-06 8.62022665775677e-06 8.07203059279655e-06 7.49051436180402e-06 6.88722542972689e-06 6.27520978749843e-06 5.66751342605194e-06 5.07647714762161e-06 4.51276693128127e-06 3.98449244707053e-06 3.49694261023262e-06 3.05285002697654e-06 2.65247914306445e-06 2.294155135336e-06 1.97505724899479e-06 1.69165954054534e-06 1.44043606649218e-06 1.21803718051459e-06 1.02146583064142e-06 8.4843015360059e-07 6.96990880469596e-07 5.65561336675469e-07 4.52731144820014e-07 3.57178076092425e-07 2.77403604507123e-07 2.11909204078527e-07 1.59108200233669e-07 1.17413918399583e-07 8.50633868285267e-08 6.0469930947533e-08 4.22231733584086e-08 2.89127366629604e-08
4.916928204451e-07 5.59390935558373e-07 6.34405383424774e-07 7.18851730141591e-07 8.16079622029534e-07 9.30408339870569e-07 1.06686235314576e-06 1.23187650873436e-06 1.4321500992778e-06 1.67499945752919e-06 1.96809351059121e-06 2.31874859121699e-06 2.73410473498488e-06 3.22077308594892e-06 3.78483589663881e-06 4.43149393371039e-06 5.16506647794562e-06 5.98855058131567e-06 6.90309217545656e-06 7.90719273438273e-06 8.99565149143832e-06 1.01586839534234e-05 1.13812167118947e-05 1.26423585516416e-05 1.391592934221e-05 1.51716941181263e-05 1.6377919387931e-05 1.75043701861504e-05 1.85262767597288e-05 1.94279486601112e-05 2.02066532810886e-05 2.08744669791331e-05 2.14594210050337e-05 2.20039148293236e-05 2.25617190903091e-05 2.31931274217627e-05 2.3958609754632e-05 2.49125537673349e-05 2.60965655931181e-05 2.75346216477508e-05 2.92294545374421e-05 3.11617597215542e-05 3.32912532956511e-05 3.55601979349944e-05 3.78984273640239e-05 4.02296049060625e-05 4.24775701816077e-05 4.45718043207498e-05 4.64521018383035e-05 4.80713032400166e-05 4.939564761692e-05 5.04040674566282e-05 5.1086073077242e-05 5.14383148324407e-05 5.14621149510352e-05 5.11608230793462e-05 5.05389347953304e-05 4.96020916085806e-05 4.83585794863111e-05 4.68215325680427e-05 4.50114894746365e-05 4.2958156280042e-05 4.07017287401077e-05 3.82928041439937e-05 3.57900013023125e-05 3.32574042380945e-05 3.07599784602439e-05 2.83592516827569e-05 2.61088182467649e-05 2.40510776228011e-05 2.22145018045914e-05 2.06131945661178e-05 1.92471559073803e-05 1.81044857690816e-05 1.71639403416616e-05 1.63981054144427e-05 1.57763934276016e-05 1.52677760783782e-05 1.48427235899977e-05 1.44744387918945e-05 1.4139562308411e-05 1.38179081130356e-05 1.3492110934053e-05 1.31476262545443e-05 1.27722895694501e-05 1.23563163855705e-05 1.18927429645019e-05 1.13777789169866e-05 1.0810807202913e-05 1.0195265617189e-05 9.53820604680576e-06 8.84994187648748e-06 8.14307835423054e-06 7.43154295684207e-06 6.72952760689141e-06 6.05007829531184e-06 5.40377285258982e-06 4.79889724593971e-06 4.24029964766782e-06 3.73009562387144e-06 3.26757998585146e-06 2.8506371675106e-06 2.47556492817859e-06 2.1386610271852e-06 1.83604692668537e-06 1.56437298035841e-06 1.3209947305827e-06 1.10406105702311e-06 9.11985285106671e-07 7.43533334609972e-07 5.97647422484364e-07 4.73093468506428e-07 3.68549243865358e-07 2.82251776813412e-07 2.12438095602849e-07 1.56992634136379e-07 1.13976123491487e-07 8.10967003961084e-08 5.66795416898888e-08 3.88735270376998e-08
6.78127082768763e-07 7.65746778631514e-07 8.60594658660006e-07 9.65138883301076e-07 1.08290539605021e-06 1.21883051780108e-06 1.37917279825816e-06 1.57142486734937e-06 1.80396084087648e-06 2.08594817192773e-06 2.4270832051157e-06 2.83679783929082e-06 3.32452397330351e-06 3.89916461447984e-06 4.56891758144684e-06 5.34101105837022e-06 6.2215272977797e-06 7.21478558045726e-06 8.32290147250017e-06 9.54428829933547e-06 1.08727756598461e-05 1.22963753461473e-05 1.37963117091258e-05 1.53465809155022e-05 1.69143916907688e-05 1.84619282909362e-05 1.99492594059183e-05 2.13380404002017e-05 2.259609703939e-05 2.370262625686e-05 2.4651810245844e-05 2.54556372142267e-05 2.61453999105306e-05 2.67696682064058e-05 2.73907631531351e-05 2.80791154720408e-05 2.89059492217316e-05 2.9935172128063e-05 3.12163236971468e-05 3.27784929628205e-05 3.46259992058662e-05 3.6737686765311e-05 3.9068070970063e-05 4.15513929739317e-05 4.4107966453919e-05 4.66509650514487e-05 4.9094355745231e-05 5.13592455495545e-05 5.33790822809419e-05 5.51030923530583e-05 5.64966333710606e-05 5.75402244971362e-05 5.82264612499445e-05 5.85566658582965e-05 5.85365679803723e-05 5.81736602460997e-05 5.74754352854067e-05 5.6449121282459e-05 5.51030923530583e-05 5.34496011508516e-05 5.15076877707143e-05 4.93056479091978e-05 4.68829721334515e-05 4.42902577326355e-05 4.15879746376973e-05 3.88430276264638e-05 3.61243488942717e-05 3.34981380302486e-05 3.10227493992448e-05 2.8744813603988e-05 2.66963285816998e-05 2.48936018210467e-05 2.33378674022522e-05 2.20171371174317e-05 2.09091093739762e-05 1.99848714352227e-05 1.92118083238381e-05 1.8557305062489e-05 1.79900689026532e-05 1.74821567421289e-05 1.70093277193846e-05 1.65509550649718e-05 1.60894090614131e-05 1.56103214889644e-05 1.51014396939788e-05 1.4553331777606e-05 1.39592102986171e-05 1.33155493135167e-05 1.26225251194795e-05 1.18841925515254e-05 1.11083968339317e-05 1.03062446887093e-05 9.49131099831584e-06 8.67831657684485e-06 7.88171779262786e-06 7.11456063659815e-06 6.38733479065479e-06 5.70762103331306e-06 5.07929790241799e-06 4.50342318101824e-06 3.97832204595344e-06 3.50073299949027e-06 3.06642490943415e-06 2.67116664359051e-06 2.3111678127017e-06 1.98334321620917e-06 1.68575358519041e-06 1.41690039365983e-06 1.17625475009312e-06 9.63111465791174e-07 7.76941649229673e-07 6.1704011170952e-07 4.81908327245135e-07 3.69959621263551e-07 2.7899027908009e-07 2.06532140247915e-07 1.50117044320188e-07 1.07012385087908e-07 7.48381506916261e-08 5.13024778592772e-08
9.22474967005733e-07 1.03459997016209e-06 1.15333611737248e-06 1.28106342049635e-06 1.42174856596612e-06 1.58085676619979e-06 1.76570435395049e-06 1.9851943365443e-06 2.24964009870552e-06 2.57023651103231e-06 2.95914807858408e-06 3.42862745500764e-06 3.99066284818763e-06 4.65706616883391e-06 5.43876784178248e-06 6.34555236023332e-06 7.38579383998818e-06 8.56557453357678e-06 9.88806779014506e-06 1.13519513808822e-05 1.29499971216225e-05 1.4667660495447e-05 1.64821110182225e-05 1.83612626041402e-05 2.02650957945262e-05 2.21468036894781e-05 2.39571993772338e-05 2.56485063234296e-05 2.71804406236296e-05 2.85255880671563e-05 2.96745167551595e-05 3.06391267469362e-05 3.1453443397218e-05 3.21727358702965e-05 3.28683163733679e-05 3.36212816068283e-05 3.45140504998846e-05 3.56211086088789e-05 3.70001932585497e-05 3.86857705465653e-05 4.06841871712177e-05 4.29723482026113e-05 4.54994800544114e-05 4.81918023589748e-05 5.09599324486911e-05 5.37066424316723e-05 5.63360266448413e-05 5.8760817986685e-05 6.09087346155458e-05 6.27254770015934e-05 6.41760501556351e-05 6.52430006573683e-05 6.59228907118848e-05 6.62217144231269e-05 6.61505785131056e-05 6.57214711897053e-05 6.49449702834126e-05 6.38301550987282e-05 6.23857523458036e-05 6.06228687466495e-05 5.8558605127219e-05 5.62192297665535e-05 5.36428228544041e-05 5.08792764912319e-05 4.79896776480962e-05 4.50428703717463e-05 4.21109602066648e-05 3.92637608340623e-05 3.65638577509836e-05 3.40615838008268e-05 3.17921102699591e-05 2.97740365103195e-05 2.80097425337672e-05 2.64875927267672e-05 2.51845803080114e-05 2.40709110549632e-05 2.3112824058653e-05 2.22764702615245e-05 2.15299398749433e-05 2.08447609051836e-05 2.01966924907138e-05 1.95651078620855e-05 1.89332587876949e-05 1.82868651963855e-05 1.76146440689717e-05 1.69076923981273e-05 1.6159751634148e-05 1.53680010222373e-05 1.45332338996817e-05 1.36602102902001e-05 1.27574806067691e-05 1.18368567600985e-05 1.09121780784081e-05 9.99851797014106e-06 9.11015650645413e-06 8.25961078675625e-06 7.45640085848523e-06 6.70660897417077e-06 6.01270329425972e-06 5.37415492722776e-06 4.78779052392894e-06 4.24920265499392e-06 3.75336685094162e-06 3.29569938522793e-06 2.87267431435736e-06 2.48182347788308e-06 2.12200094416904e-06 1.79294226745309e-06 1.49508819067217e-06 1.22896760535059e-06 9.94756808663133e-07 7.92191354847637e-07 6.20213460855455e-07 4.77060154938846e-07 3.6035142523836e-07 2.67178368370222e-07 1.94455783775886e-07 1.38834025134642e-07 9.71397433005559e-08 6.67284806520152e-08
1.23742986973975e-06 1.37934909543294e-06 1.52629279060719e-06 1.68064096712196e-06 1.84636031140966e-06 2.029533076e-06 2.23870967386953e-06 2.48411534115514e-06 2.77826717726581e-06 3.1350045104213e-06 3.56913630330264e-06 4.09635300446473e-06 4.73190431952554e-06 5.49103995410302e-06 6.3879518307665e-06 7.43577408903665e-06 8.64561345092425e-06 1.00259321808184e-05 1.15811377080886e-05 1.33103485468608e-05 1.52052787299208e-05 1.72486511341405e-05 1.9412875251668e-05 2.16593420012276e-05 2.39396578083438e-05 2.61973194285015e-05 2.83723858222776e-05 3.04067670705839e-05 3.22508355187215e-05 3.38699487718473e-05 3.52504437989162e-05 3.64034273219392e-05 3.7366009896206e-05 3.8199719235713e-05 3.89854757436813e-05 3.98153946939307e-05 4.07834424806155e-05 4.19748587877392e-05 4.34559313530168e-05 4.52667677837095e-05 4.74154777498568e-05 4.98771152012282e-05 5.25955294876582e-05 5.54890950172263e-05 5.84586446291221e-05 6.1396813343908e-05 6.41981754510693e-05 6.67677067734025e-05 6.90274839596575e-05 7.09206511709697e-05 7.24123897153212e-05 7.34877143328561e-05 7.41477709552105e-05 7.44041070473321e-05 7.42733826922371e-05 7.37725224187037e-05 7.29158944464761e-05 7.17145173489777e-05 7.01772941335345e-05 6.83142737391087e-05 6.61402651283813e-05 6.36790684199468e-05 6.09661193459348e-05 5.80498996294082e-05 5.49907029041398e-05 5.18582547027527e-05 4.872633539289e-05 4.56674912619711e-05 4.27473930075995e-05 4.00193705251443e-05 3.75215040043568e-05 3.52744202146855e-05 3.32818213968007e-05 3.15325126801042e-05 3.00040161748123e-05 2.86659206182766e-05 2.74843769529402e-05 2.64254479726593e-05 2.54573120373871e-05 2.45522023420966e-05 2.36865832139555e-05 2.28411501123261e-05 2.20000362914786e-05 2.11505483548294e-05 2.02823729176541e-05 1.93876647556753e-05 1.84613112508245e-05 1.75013731341793e-05 1.65092607831378e-05 1.54906157072927e-05 1.44544290625577e-05 1.34126890568172e-05 1.23795876126407e-05 1.13693166525975e-05 1.03956273563198e-05 9.46936200005646e-06 8.59845395667216e-06 7.78678176401198e-06 7.03452171925069e-06 6.33902936476667e-06 5.6951039339041e-06 5.09692761989541e-06 4.53868261597307e-06 4.01560889841817e-06 3.52453311808478e-06 3.06395674898732e-06 2.63405608830055e-06 2.2361533648353e-06 1.87236414468884e-06 1.54445139960893e-06 1.25382550699374e-06 1.00101535836762e-06 7.85403913618832e-07 6.05228200999652e-07 4.57931911475851e-07 3.40077250139333e-07 2.47697530557679e-07 1.77002363473245e-07 1.24025062453614e-07 8.52396840033008e-08
1.6360377819041e-06 1.81374533407644e-06 1.99383289810823e-06 2.17806344574722e-06 2.37057996060059e-06 2.57808173530976e-06 2.80991252013777e-06 3.0784131173188e-06 3.39812804377171e-06 3.78589367968745e-06 4.26013307982991e-06 4.8398863390747e-06 5.54481059240913e-06 6.39403408329621e-06 7.40589171791243e-06 8.59739617362352e-06 9.98300381876094e-06 1.15739095239229e-05 1.33764599874011e-05 1.53901263176715e-05 1.76057410616456e-05 2.00028537470497e-05 2.25489375451379e-05 2.51982433390564e-05 2.78928575068919e-05 3.05656989736428e-05 3.31454555321129e-05 3.55625779468539e-05 3.77572133270299e-05 3.96866977563455e-05 4.13326963286244e-05 4.27049053884789e-05 4.38436969889326e-05 4.48168573936859e-05 4.57146507562232e-05 4.6640563518137e-05 4.76999332413549e-05 4.89887537375413e-05 5.05819513059753e-05 5.25247461719864e-05 5.4827010977362e-05 5.74615959571869e-05 6.03669733974649e-05 6.34535843334107e-05 6.6612741556776e-05 6.97273837435109e-05 7.26831821757743e-05 7.53779726407845e-05 7.77290717635726e-05 7.9677860733526e-05 8.11904023445008e-05 8.22551491315493e-05 8.28782714957885e-05 8.30775754518707e-05 8.28758033353417e-05 8.22955211845726e-05 8.13551520543273e-05 8.00680063813012e-05 7.84436923615196e-05 7.64907604079589e-05 7.42217276200283e-05 7.1656956321414e-05 6.88287088950997e-05 6.57822937150024e-05 6.25764177403219e-05 5.92794842748705e-05 5.59658025778156e-05 5.27089767196254e-05 4.95764403696509e-05 4.66238152865335e-05 4.38911209289468e-05 4.14010996324367e-05 3.91588640150717e-05 3.71545414350644e-05 3.53663591913302e-05 3.37650519528566e-05 3.23174758507861e-05 3.09908396106106e-05 2.97549082668565e-05 2.85833253918949e-05 2.74546708789908e-05 2.63514913078415e-05 2.52602117959896e-05 2.41698137700115e-05 2.30718349655181e-05 2.19600168328049e-05 2.08305689826143e-05 1.96826099290724e-05 1.85186078326261e-05 1.73447330943924e-05 1.61702413160471e-05 1.5007208854062e-05 1.38690342937201e-05 1.27691162203042e-05 1.17191783959368e-05 1.07279475307691e-05 9.80044809428231e-06 8.93773786952501e-06 8.13690795311344e-06 7.39231683545483e-06 6.69647188662126e-06 6.04188047668485e-06 5.42166701582939e-06 4.83107148033599e-06 4.26762570975781e-06 3.73106525833269e-06 3.22359384074531e-06 2.74847295472898e-06 2.30975743530351e-06 1.91114952313916e-06 1.55573441879447e-06 1.24483435108026e-06 9.78625617171299e-07 7.55433393907227e-07 5.72348777904273e-07 4.25581379904795e-07 3.10371176189889e-07 2.2204629162804e-07 1.5575855391296e-07 1.07100533675295e-07
2.13152099160684e-06 2.35153986572498e-06 2.56970761950799e-06 2.78725833317929e-06 3.00807054458391e-06 3.23910799212543e-06 3.49103665487769e-06 3.77787215823523e-06 4.1169797739133e-06 4.52836923124878e-06 5.03434212285059e-06 5.65834597296369e-06 6.4247979402943e-06 7.35758629202432e-06 8.47998225522393e-06 9.81331778804082e-06 1.1376280391001e-05 1.31833264324361e-05 1.5242918176735e-05 1.75552319210728e-05 2.01100424293124e-05 2.28839021772088e-05 2.58385546778362e-05 2.89206700358252e-05 3.20623738388879e-05 3.51853901414246e-05 3.82058896368301e-05 4.10423348817713e-05 4.3624030709164e-05 4.58998509383234e-05 4.78461717478301e-05 4.94714554020729e-05 5.08185421145222e-05 5.19616529957578e-05 5.30003078009397e-05 5.40487470993215e-05 5.52236796206038e-05 5.66310599668259e-05 5.83538359587189e-05 6.04418115481565e-05 6.29059171599748e-05 6.57165348688116e-05 6.88064954510781e-05 7.20783065691242e-05 7.54142017102006e-05 7.86880402457565e-05 8.17773837879113e-05 8.45738977227663e-05 8.69914608804442e-05 8.89704848158714e-05 9.04791478890012e-05 9.15101337670804e-05 9.20756069551684e-05 9.22001609091464e-05 9.19135017029636e-05 9.12441894789336e-05 9.0215407315539e-05 8.88431982556844e-05 8.71377875355067e-05 8.51066677849337e-05 8.27593590514034e-05 8.01125214179317e-05 7.71938335409583e-05 7.40444608107929e-05 7.07192316487903e-05 6.7284081198316e-05 6.38112913010274e-05 6.03740252844558e-05 5.70400694123019e-05 5.38659269290807e-05 5.08932921166264e-05 4.8146317687883e-05 4.56322318270163e-05 4.3343013012574e-05 4.1258827812394e-05 3.93524383129737e-05 3.75933451030773e-05 3.59511369200561e-05 3.4398223256058e-05 3.29115091811876e-05 3.14723071949188e-05 3.0066337226095e-05 2.86826688498801e-05 2.73130160990597e-05 2.59512967211042e-05 2.45930151380568e-05 2.32362320809949e-05 2.18813001442682e-05 2.05317452713721e-05 1.91941786063607e-05 1.7878208345259e-05 1.65952056558402e-05 1.53575113403382e-05 1.41765847151136e-05 1.30615932332545e-05 1.20180902557663e-05 1.10473980114599e-05 1.01464312997766e-05 9.30857897666243e-06 8.52449729185441e-06 7.78404915780298e-06 7.0774500813082e-06 6.39703113526737e-06 5.73785599878683e-06 5.09860244305576e-06 4.48068084547237e-06 3.88867493258078e-06 3.32831436256115e-06 2.80621027946751e-06 2.32853308441695e-06 1.89986650395361e-06 1.52338388722342e-06 1.19961412575069e-06 9.27411287899409e-07 7.03602024523627e-07 5.23690757666608e-07 3.82388572085128e-07 2.73789512424253e-07 1.92163920503822e-07 1.32311029667999e-07
