0 0 0 0 0 0 0 1.87137133412324e-08 1.87137133412324e-07 1.27520589482398e-06 6.52039240560941e-06 2.49132992324207e-05 7.12056792633893e-05 0.000152420521776718 0.000244735269689017 0.000295329130400849 0.000268426830779018 0.000184199080417751 9.56645026003801e-05 3.76867452816219e-05 1.1281695757143e-05 2.56912550298919e-06 4.46455732569402e-07 5.88145276438733e-08 5.34677524035212e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1.33669381008803e-08 1.33669381008803e-07 9.2231872896074e-07 4.7238759248511e-06 1.80507132114287e-05 5.15910342941576e-05 0.000110429622426612 0.000177315107295797 0.000213972598343651 0.000194480929204948 0.000133455509999189 6.93102474406845e-05 2.73059811524783e-05 8.17521934249839e-06 1.86067778364254e-06 3.23479902041303e-07 4.27742019228169e-08 2.67338762017606e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 5.34677524035212e-09 5.07943647833451e-08 3.50213778243064e-07 1.79651648075831e-06 6.86525940861212e-06 1.96199917444721e-05 4.19989195129659e-05 6.74362027189411e-05 8.13779191581592e-05 7.3964615287411e-05 5.07569373566626e-05 2.63596019349359e-05 1.0386110904384e-05 3.10914980226476e-06 7.08447719346655e-07 1.22975830528099e-07 1.60403257210563e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1.06935504807042e-08 6.95080781245775e-08 3.58233941103592e-07 1.37144784915032e-06 3.91651286355793e-06 8.38374357687212e-06 1.34631800552066e-05 1.62461765678099e-05 1.47677932138525e-05 1.01321390804673e-05 5.26390022412666e-06 2.07454879325662e-06 6.20225927880846e-07 1.41689543869331e-07 2.40604885815845e-08 2.67338762017606e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 8.02016286052817e-09 3.74274266824648e-08 1.44362931489507e-07 4.11701693507113e-07 8.79544527037923e-07 1.41154866345296e-06 1.70294791405215e-06 1.54789143208194e-06 1.0613348852099e-06 5.50717849756268e-07 2.16544397234261e-07 6.41613028842254e-08 1.60403257210563e-08 2.67338762017606e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 2.67338762017606e-09 8.02016286052817e-09 2.13871009614085e-08 4.81209771631691e-08 7.75282409851057e-08 9.3568566706162e-08 8.55484038456339e-08 5.88145276438733e-08 2.94072638219366e-08 1.06935504807042e-08 2.67338762017606e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 2.67338762017606e-09 2.67338762017606e-09 2.67338762017606e-09 2.67338762017606e-09 2.67338762017606e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67338762017606e-09 2.67338762017606e-09 2.67338762017606e-09 2.67338762017606e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 2.67338762017606e-09 1.06935504807042e-08 2.67338762017606e-08 5.07943647833451e-08 7.48548533649296e-08 8.02016286052818e-08 6.68346905044015e-08 4.01008143026409e-08 1.87137133412324e-08 5.34677524035212e-09 2.67338762017606e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 2.67338762017606e-09 2.67338762017606e-09 5.34677524035212e-09 1.87137133412324e-08 6.41613028842254e-08 2.0317745913338e-07 4.97250097352747e-07 9.38359054681797e-07 1.34738736056873e-06 1.46501641585648e-06 1.2056978166994e-06 7.4587514602912e-07 3.47540390622888e-07 1.22975830528099e-07 3.20806514421127e-08 8.02016286052817e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
