0 0 0 0 0 0 0 0 0 0 0 0 2.99257369316412e-10 8.97772107949236e-10 2.3940589545313e-09 6.28440475564465e-09 1.49628684658206e-08 3.65093990566023e-08 9.007646816424e-08 2.20851938555512e-07 5.19510793133291e-07 1.12610548073766e-06 2.19325725971998e-06 3.78470794974466e-06 5.74244965981263e-06 7.63106291756851e-06 8.86400327915213e-06 8.99178617585023e-06 7.970121517004e-06 6.19851789065084e-06 4.30332097077001e-06 2.835463574273e-06 2.08432757728881e-06 2.06308030406735e-06 2.57929926613816e-06 3.31637016676448e-06 3.91518416276662e-06 4.09204526803262e-06 3.74760003594943e-06 3.00035438476635e-06 2.09958970312395e-06 1.28590891595262e-06 6.90686008382279e-07 3.27387562032155e-07 1.40351706209397e-07 6.3143304925763e-08 4.9377465937208e-08 7.87046881302164e-08 1.45738338857093e-07 2.45989557578091e-07 3.6449547582739e-07 4.704325845654e-07 5.28488514212784e-07 5.1711673417876e-07 4.40806105003075e-07 3.27387562032155e-07 2.1187421747602e-07 1.19403690357248e-07 5.86544443860168e-08 2.51376190225786e-08
0 0 0 0 0 0 0 0 0 0 0 2.99257369316412e-10 1.49628684658206e-09 3.89034580111336e-09 9.57623581812519e-09 2.21450453294145e-08 4.81804364599423e-08 1.02046762936897e-07 2.19056394339614e-07 4.80607335122158e-07 1.04799930734608e-06 2.17111221439057e-06 4.12017546074836e-06 7.00352021411199e-06 1.05305675688752e-05 1.39172632174291e-05 1.61111189918877e-05 1.63128184588069e-05 1.44529339085054e-05 1.12625510942232e-05 7.88034430620908e-06 5.3097235037811e-06 4.08187051747586e-06 4.22162370894663e-06 5.36598388921259e-06 6.90117419380578e-06 8.12483757694059e-06 8.47616572851806e-06 7.76423244691431e-06 6.2305384291677e-06 4.38142714416159e-06 2.70438884651242e-06 1.4696529407129e-06 7.08042935802631e-07 3.10928406719752e-07 1.46336853595726e-07 1.22396264050413e-07 2.0020318007268e-07 3.719769100603e-07 6.29038990303098e-07 9.31588190681991e-07 1.20211685254403e-06 1.35054850772497e-06 1.32181980027059e-06 1.12670399547629e-06 8.36723604608688e-07 5.41356581093389e-07 3.0524251670274e-07 1.49927942027522e-07 6.43403344030286e-08
0 0 0 0 0 0 0 0 0 0 5.98514738632824e-10 1.49628684658206e-09 4.78811790906259e-09 1.28680668806057e-08 3.11227664089069e-08 6.8230680204142e-08 1.39154676732132e-07 2.69930147123404e-07 5.19810050502608e-07 1.02016837199965e-06 2.02986273607322e-06 3.94840173076074e-06 7.20492042366194e-06 1.19589229926225e-05 1.77226199256566e-05 2.32118978510275e-05 2.67218875357397e-05 2.69720666964882e-05 2.38783440124952e-05 1.86607917784635e-05 1.32008410752856e-05 9.15637772897426e-06 7.40871469216641e-06 7.99256581970273e-06 1.02747025181097e-05 1.31721123678312e-05 1.54330017930167e-05 1.60572526654107e-05 1.47111930182255e-05 1.18443074201743e-05 8.38489223087655e-06 5.23012104354293e-06 2.88514029757953e-06 1.41847993055979e-06 6.41308542445071e-07 3.15716524628815e-07 2.78309353464263e-07 4.62651892963173e-07 8.60963451523318e-07 1.45588710172434e-06 2.15614934592475e-06 2.78219576253468e-06 3.12634173724856e-06 3.059607343891e-06 2.60802797359253e-06 1.93679369421582e-06 1.25328986269713e-06 7.06546648956049e-07 3.47138548407038e-07 1.48730912550257e-07
0 0 0 0 0 0 0 0 0 2.99257369316412e-10 1.49628684658206e-09 4.78811790906259e-09 1.40650963578714e-08 3.68086564259187e-08 8.73831518403923e-08 1.87035855822758e-07 3.67188792151238e-07 6.74226853069876e-07 1.19702947726565e-06 2.12412880740789e-06 3.82510769460238e-06 6.87064994213551e-06 1.18655546933957e-05 1.90082295842399e-05 2.75469401029451e-05 3.55736212627499e-05 4.05966562067258e-05 4.07786046872702e-05 3.60617100321049e-05 2.8308250850486e-05 2.03465085398229e-05 1.46603192654417e-05 1.25634228786416e-05 1.40806577410758e-05 1.81906584512674e-05 2.31448642003006e-05 2.69196966568579e-05 2.79027571150623e-05 2.55712429507181e-05 2.06816767934572e-05 1.47752340952592e-05 9.34820170270608e-06 5.26124380995184e-06 2.65680692479111e-06 1.24431214161764e-06 6.41607799814388e-07 5.84449642274953e-07 9.73484222386289e-07 1.80721525330181e-06 3.05332293913535e-06 4.52088107826304e-06 5.8331246427155e-06 6.55463416013737e-06 6.41428245392798e-06 5.46773139478017e-06 4.0606232442544e-06 2.6274797025981e-06 1.48162323548556e-06 7.27793922177514e-07 3.11526921458385e-07
0 0 0 0 0 0 0 0 2.99257369316412e-10 1.19702947726565e-09 3.89034580111336e-09 1.28680668806057e-08 3.74071711645515e-08 9.69593876585175e-08 2.25340799095258e-07 4.72228128781298e-07 9.007646816424e-07 1.58845811633152e-06 2.65261732162068e-06 4.32935636190053e-06 7.08013010065699e-06 1.16234554816188e-05 1.87044833543837e-05 2.85120451189905e-05 3.99727045917011e-05 5.05185342864115e-05 5.68747608106921e-05 5.67035855954431e-05 5.0067852688221e-05 3.95830714968511e-05 2.91201360934414e-05 2.20459911401708e-05 2.01100952180629e-05 2.32630708611806e-05 2.99694285075614e-05 3.76465770600046e-05 4.33270804443688e-05 4.46704467752302e-05 4.09491813877806e-05 3.33172206981041e-05 2.40854301120621e-05 1.5516494599056e-05 8.94989014414594e-06 4.66302832868833e-06 2.26986714626499e-06 1.22067080944164e-06 1.1305943412774e-06 1.86616895505715e-06 3.4444523208319e-06 5.80619147947703e-06 8.58988352885829e-06 1.10797048415708e-05 1.24476102767162e-05 1.21803734459166e-05 1.03827344284329e-05 7.71066537780667e-06 4.98921886124322e-06 2.81301927157427e-06 1.38197053150319e-06 5.91631819138547e-07
0 0 0 0 0 0 0 0 5.98514738632824e-10 2.69331632384771e-09 9.8754931874416e-09 3.20205385168561e-08 9.12734976415057e-08 2.33121490697485e-07 5.3297737475253e-07 1.09528197169807e-06 2.04093525873793e-06 3.4881438967521e-06 5.57067592982501e-06 8.5279372534098e-06 1.28459218352763e-05 1.92991077472154e-05 2.86646663773418e-05 4.10216016711551e-05 5.49439522638626e-05 6.72978949839827e-05 7.42427607537087e-05 7.31920681300387e-05 6.4498641551397e-05 5.15599499316326e-05 3.9207503498359e-05 3.15611784549554e-05 3.06684937222845e-05 3.62771753380127e-05 4.62203006909198e-05 5.69989526189584e-05 6.46769989435096e-05 6.62103937038869e-05 6.07127365721751e-05 4.97760767531375e-05 3.65267559840226e-05 2.40608910077782e-05 1.428894087012e-05 7.71455572360779e-06 3.91129381696551e-06 2.18158622231664e-06 2.01819169866988e-06 3.26130681081026e-06 5.95851348045908e-06 1.00089619741567e-05 1.47875036474012e-05 1.90626944254555e-05 2.1410667745112e-05 2.09483151095182e-05 1.78551909402637e-05 1.32591962623023e-05 8.57940952093222e-06 4.8374953749998e-06 2.37670202711094e-06 1.0174750556758e-06
0 0 0 0 0 0 0 2.99257369316412e-10 1.49628684658206e-09 6.28440475564465e-09 2.27435600680473e-08 7.24202833745717e-08 2.04991297981742e-07 5.15321189962862e-07 1.15842527662383e-06 2.33779856909981e-06 4.2668115717134e-06 7.11095360969658e-06 1.09806506523271e-05 1.60327135611268e-05 2.2649593254082e-05 3.14965388631831e-05 4.31989982903014e-05 5.75765193417391e-05 7.28491191848022e-05 8.55552878286077e-05 9.17337554755143e-05 8.90069223263032e-05 7.8262684995736e-05 6.36215182019306e-05 5.05951441729565e-05 4.37086335902472e-05 4.50059142862339e-05 5.38166497536477e-05 6.72464227164603e-05 8.09365495905782e-05 9.01773178976997e-05 9.14581394383739e-05 8.38668777509245e-05 6.93986817165839e-05 5.18562147272558e-05 3.50663800217585e-05 2.15303706928386e-05 1.20882021761672e-05 6.39602775439968e-06 3.68236192943845e-06 3.34749293317339e-06 5.21575668981575e-06 9.37244154962071e-06 1.56511604152484e-05 2.30715461448181e-05 2.97123664273186e-05 3.33567226708539e-05 3.2628629491307e-05 2.78075932716196e-05 2.06490577402018e-05 1.33606445105005e-05 7.53290650043273e-06 3.70091588633607e-06 1.5845677705304e-06
0 0 0 0 0 0 0 5.98514738632824e-10 3.29183106248053e-09 1.31673242499221e-08 4.75819217213095e-08 1.50825714135472e-07 4.21354375997508e-07 1.04500673365291e-06 2.31266095007723e-06 4.59000953057513e-06 8.22269473670706e-06 1.34139123222389e-05 2.01750340672046e-05 2.84459092403716e-05 3.83255920309836e-05 5.01588269284931e-05 6.41838227988761e-05 7.97817154023861e-05 9.48352588511096e-05 0.000105896110478414 0.000109487797424949 0.000104048196222885 9.13037226358067e-05 7.59775557236359e-05 6.38369835078384e-05 5.92999425316323e-05 6.39626716029513e-05 7.64449957345082e-05 9.30495901283986e-05 0.000108753120583277 0.000118499035329805 0.000118769264734298 0.000108858459177277 9.10490546145184e-05 6.94830722947311e-05 4.84183460685489e-05 3.08576243796925e-05 1.80871154014839e-05 1.00245233573612e-05 5.9570171936125e-06 5.25047054465645e-06 7.72084012836343e-06 1.34767563697953e-05 2.22569675855388e-05 3.26621463166705e-05 4.19792252529677e-05 4.70827604292897e-05 4.60329655777278e-05 3.92218678520862e-05 2.91210338655494e-05 1.8840944714792e-05 1.06227388386247e-05 5.21904852087823e-06 2.23425551931633e-06
0 0 0 0 0 0 2.99257369316412e-10 1.49628684658206e-09 6.88291949427748e-09 2.66339058691607e-08 9.3667556596037e-08 2.90878162975553e-07 7.99615690813453e-07 1.95295359215891e-06 4.25364424746348e-06 8.30289571168385e-06 1.4614233630567e-05 2.33902552431401e-05 3.44259692514214e-05 4.72706940572205e-05 6.15479638899372e-05 7.70692466069022e-05 9.34586749522541e-05 0.000109477024159654 0.000122688339242865 0.000130008174496345 0.000129075389276186 0.000119772375436246 0.000104975295553027 8.98819508741844e-05 8.00693017342992e-05 7.92984147509401e-05 8.82291524234498e-05 0.000104444712237229 0.000123379025251248 0.000139615533080879 0.000148315543321646 0.00014655830404902 0.000134158574951394 0.000113538245918647 8.87112560454186e-05 6.39073089896278e-05 4.24242209611412e-05 2.60626235511356e-05 1.51986832728419e-05 9.35328907798446e-06 7.93480914742467e-06 1.07430403010899e-05 1.7862971631866e-05 2.89016782138404e-05 4.20420693005241e-05 5.3816051238909e-05 6.02393114139165e-05 5.88381884107771e-05 5.01070554036014e-05 3.71932021454903e-05 2.40602924930395e-05 1.3564438779005e-05 6.66386309993787e-06 2.85282050169336e-06
0 0 0 0 0 0 5.98514738632824e-10 2.99257369316412e-09 1.28680668806057e-08 4.90782085678916e-08 1.6848189892514e-07 5.14124160485596e-07 1.39214528205995e-06 3.35168253634382e-06 7.1950449304745e-06 1.38325733819125e-05 2.39621360759038e-05 3.77100196222997e-05 5.45010513572743e-05 7.33150629088278e-05 9.3136075508131e-05 0.000113091753923627 0.000132023074363952 0.000147919027307301 0.000158022554610162 0.000159887526535742 0.000152778368470261 0.000138536411007124 0.00012144731893231 0.000107096731044111 0.000100530126589201 0.000104419275360837 0.00011808097278487 0.000137765823281134 0.000157956119474174 0.000173076397316255 0.000179036407083561 0.000174127688454663 0.000159048109614809 0.000136267740890336 0.000109212181387809 8.15569101171711e-05 5.65853789345631e-05 3.65934903773802e-05 2.25810633165085e-05 1.44849544470223e-05 1.18470007364981e-05 1.44212126273579e-05 2.21842480447949e-05 3.45681165018467e-05 4.94223545426055e-05 6.27431978229869e-05 6.99451256729557e-05 6.81762153629264e-05 5.79969759456286e-05 4.30260275308365e-05 2.78255487137786e-05 1.56846772406118e-05 7.70497948778966e-06 3.29841472460549e-06
