0 0 2.28272099560028e-07 0.000301221340519426 0.00337555736709395 0.000582159074477947 2.54686442509117e-05 3.26102999371469e-08 0 0
0 0 0 2.28272099560028e-06 2.55012545508489e-05 4.40239049151483e-06 1.95661799622881e-07 0 0 0
0 8.4786779836582e-07 1.45768040719047e-05 6.80576959688256e-05 6.86120710677571e-05 3.7730117027279e-05 6.97860418654944e-06 3.58713299308616e-07 0 0
1.66312529679449e-06 0.000142735282824892 0.00217076983591606 0.00960050491179599 0.0097630998672826 0.00529923896038625 0.00102083282923245 5.86985398868644e-05 2.93492699434322e-07 0
0.000195303086323573 0.00428019969765034 0.0324591511969382 0.0793958733230724 0.0913211012967877 0.0413006187673972 0.0131676151807207 0.00130503159318468 3.56756681312387e-05 3.26102999371469e-08
0.00316248166730463 0.00987090951887481 0.0509168744540628 0.149452776339845 0.177916285316384 0.090089247216662 0.0218866310749157 0.00281524719357389 0.000131941273545696 9.78308998114407e-08
0.00117191634884125 0.00332517445369106 0.0254859603201784 0.0508271635189357 0.0559421216743772 0.0371885577762228 0.0058289932828652 0.000273959129771971 1.17397079773729e-06 0
1.07613989792585e-05 0.000339734104745196 0.00357565416750828 0.00246990411723951 0.0069603098082847 0.00374398853578384 0.000442358718647398 1.45441937719675e-05 0 0
0 2.38055189541172e-06 2.55664751507232e-05 1.58159954695163e-05 4.94698250046519e-05 2.62186811494661e-05 3.03275789415466e-06 9.78308998114407e-08 0 0
0 0 0 0 0 0 0 0 0 0
