0 5.46305087293129e-07 2.41284746887799e-05 0.000328521575919811 0.00157559445555776 0.00246353244086574 0.00123776545963222 0.000370293681575983 2.90148701917906e-05 5.05838043789934e-07
2.02335217515974e-08 3.23432845199284e-05 0.000632287437976542 0.00369239515092725 0.0125230020998248 0.0216578200482576 0.0165299576966632 0.00574199020379881 0.000507112755660285 1.17152090941749e-05
1.21401130509584e-07 0.000259474682942485 0.00402059299049904 0.0119365334718547 0.0385189499121901 0.0728801640234488 0.0642551600058301 0.0245519319487582 0.00254929222280988 7.77473073305129e-05
6.07005652547921e-08 0.000128988701166433 0.00253676767284564 0.015283967310439 0.0554320495767415 0.0987919302685665 0.0909377020285532 0.0245927834291746 0.00303977302359035 0.000128199593818121
1.01167608757987e-08 1.15128738766589e-05 0.00046481457843857 0.00758928038943702 0.0516408844893839 0.0915529224909323 0.0779473763935927 0.0287146451960404 0.00287962469892646 8.40298158343838e-05
0 1.92218456640175e-07 0.000364395609985393 0.00689178031085508 0.0324353773941808 0.0458058504358103 0.0297699447565167 0.00685024089069905 0.000574561200419235 1.57416799227427e-05
0 2.02335217515974e-08 4.51005199843105e-05 0.00115891542536624 0.00855684739959841 0.0143469225678399 0.00937827779890888 0.000925268832939672 3.27580717158361e-05 8.90274957070284e-07
0 0 8.19457630939693e-07 8.97255522074585e-05 0.00114011848365901 0.00174884398555581 0.00139354334359777 0.000100054765061649 9.10508478821881e-08 0
0 0 0 4.31985689396604e-06 5.95169042323236e-05 6.82274353463863e-05 7.03620718911798e-05 5.15954804665733e-06 0 0
0 0 0 1.01167608757987e-08 8.09340870063895e-08 9.10508478821881e-08 1.01167608757987e-07 1.01167608757987e-08 0 0
