1.27910794507755e-08 2.51141925801811e-08 4.72645984583532e-08 8.59498143582595e-08 1.50685155481086e-07 2.5426170127761e-07 4.13682228090933e-07 6.4891329896617e-07 9.81949331007701e-07 1.43384880867717e-06 2.02083456444873e-06 2.75101801455946e-06 3.61847158560535e-06 4.60151283802958e-06 5.66052062328951e-06 6.74058689301109e-06 7.77697630607148e-06 8.70292566728859e-06 9.46212302932425e-06 1.00182230078854e-05 1.03668579173059e-05 1.05404734225341e-05 1.06094204605493e-05 1.06752477230886e-05 1.0856194700685e-05 1.12670691308477e-05 1.19953807156729e-05 1.30785667608703e-05 1.44876133545149e-05 1.61223757038335e-05 1.78206254840846e-05 1.93822290984958e-05 2.06026852646283e-05 2.13129021516939e-05 2.14122670005981e-05 2.08900165859494e-05 1.98305408343681e-05 1.8398875868524e-05 1.68132499829492e-05 1.53090502372927e-05 1.41041929485392e-05 1.33688618688934e-05 1.32066335441519e-05 1.36462099086919e-05 1.46436021283048e-05 1.608930608379e-05 1.78234332820129e-05 1.96524016547e-05 2.13685901439369e-05 2.27720211417251e-05 2.36915749632168e-05 2.40058923424035e-05 2.36567894666616e-05 2.26572134042157e-05 2.10881223286626e-05 1.90858504282949e-05 1.68230772756979e-05 1.44851175341343e-05 1.22477705516651e-05 1.02603175848074e-05 8.63507055068996e-06 7.44300434138721e-06 6.71500473410953e-06 6.44420822281019e-06 6.59021371507758e-06 7.08142236374211e-06 7.8184693198996e-06 8.68015130631526e-06 9.53278594385109e-06 1.02433148084643e-05 1.06963062075503e-05 1.08095540573218e-05 1.05456210520692e-05 9.91698629369573e-06 8.98074167340848e-06 7.82736068000563e-06 6.5635396347595e-06 5.29363502733556e-06 4.10593650369892e-06 3.06237160704419e-06 2.19616594618863e-06 1.51433901595278e-06 1.00394374811208e-06 6.39865950086353e-07 3.92155777307921e-07 2.31019373982908e-07 1.30874581209764e-07 7.12868696220047e-08 3.72813169357968e-08 1.87186528547933e-08
1.90306304023732e-08 3.74373057095867e-08 7.06629145268449e-08 1.28378760829124e-07 2.2462383425752e-07 3.78896731535775e-07 6.15843678922701e-07 9.64946554664597e-07 1.45802706861461e-06 2.12550303166179e-06 2.99046078232703e-06 4.0628836021329e-06 5.33278820955684e-06 6.76585707436506e-06 8.30219050742222e-06 9.86020638003619e-06 1.13441275850999e-05 1.26569291053161e-05 1.37162488681236e-05 1.44709225557194e-05 1.4913774684509e-05 1.50908219427606e-05 1.51006492355094e-05 1.50856743132255e-05 1.52117132424478e-05 1.56406823703702e-05 1.64978406823459e-05 1.78418399573201e-05 1.9641950406856e-05 2.17711971690888e-05 2.40180594667591e-05 2.61172003956504e-05 2.77959515791778e-05 2.88246975423225e-05 2.90639843213163e-05 2.84930654092451e-05 2.72175452059647e-05 2.54522202529839e-05 2.34842658828499e-05 2.16261276094641e-05 2.01674765857544e-05 1.93359004326802e-05 1.92694492150456e-05 2.0005872216108e-05 2.14837098589939e-05 2.35533689096389e-05 2.59963090959632e-05 2.85478174688453e-05 3.09244624263089e-05 3.2852951636674e-05 3.41007058382198e-05 3.45022209419551e-05 3.39796585497588e-05 3.25525172583546e-05 3.03334209624188e-05 2.75111160782374e-05 2.43227055419709e-05 2.10219830885757e-05 1.78487034633668e-05 1.50045601508548e-05 1.26397703401992e-05 1.08476153181265e-05 9.66724826685803e-06 9.08852991609733e-06 9.05780012766071e-06 9.48333750255968e-06 1.0239103111572e-05 1.11728519114786e-05 1.21173639367767e-05 1.290651114338e-05 1.33956919379853e-05 1.34811737860222e-05 1.3114444178842e-05 1.23082941958956e-05 1.11308909313291e-05 9.69220647066442e-06 8.12155550737346e-06 6.54716081351155e-06 5.07649865421996e-06 3.78537957356059e-06 2.71420466394504e-06 1.87124133038418e-06 1.24042272917764e-06 7.90551105567439e-07 4.84501131391568e-07 2.85459456035599e-07 1.61604369646383e-07 8.79776684175288e-08 4.60166882680337e-08 2.32423272947017e-08
2.74540241870302e-08 5.38161269575309e-08 1.01548691737254e-07 1.84222741845925e-07 3.22272806650026e-07 5.42840932789007e-07 8.81336571913187e-07 1.37925273785069e-06 2.08120221990544e-06 3.02945797577451e-06 4.25552973776348e-06 5.77127265268037e-06 7.56030789927725e-06 9.57178313729858e-06 1.1719124597291e-05 1.38854966876857e-05 1.59355011528332e-05 1.77331157819885e-05 1.9164468770285e-05 2.01582732481008e-05 2.07054818665559e-05 2.08691140902615e-05 2.07834762534508e-05 2.0641526469302e-05 2.06683565383939e-05 2.10840666205441e-05 2.20627401873022e-05 2.36911069968954e-05 2.59403091261726e-05 2.86542018125701e-05 3.15655762865856e-05 3.4333753066262e-05 3.66041696687746e-05 3.807498781684e-05 3.85569931278509e-05 3.8013372251193e-05 3.65711000487311e-05 3.44992571552531e-05 3.21634812565225e-05 2.99643515236318e-05 2.82753050810343e-05 2.73897568122288e-05 2.74863138632048e-05 2.86123968211944e-05 3.06857996024103e-05 3.35093523967821e-05 3.67954119054411e-05 4.01962791516095e-05 4.33397649210244e-05 4.58680309666118e-05 4.747643121316e-05 4.79493891752911e-05 4.71870720377796e-05 4.5217401791134e-05 4.21910635908353e-05 3.83585754075901e-05 3.40326947328474e-05 2.95473935312913e-05 2.52158972606921e-05 2.12999550834694e-05 1.79922131352536e-05 1.54107549178038e-05 1.36031570071259e-05 1.25552244248051e-05 1.22000379868854e-05 1.24248178099167e-05 1.30774748394538e-05 1.39756581989363e-05 1.49193902803655e-05 1.57099413859329e-05 1.61736960104104e-05 1.61847712133495e-05 1.56823313729721e-05 1.4677607680991e-05 1.324812655798e-05 1.15199269331612e-05 9.64384995078953e-06 7.7688648898344e-06 6.02069870197049e-06 4.48779702193671e-06 3.21695648187003e-06 2.21753640819785e-06 1.46972622664886e-06 9.36556597834827e-07 5.73882698773206e-07 3.3802767280281e-07 1.91398225440262e-07 1.04200500891683e-07 5.45960708264806e-08 2.74540241870302e-08
3.79052720309565e-08 7.42506563240136e-08 1.3992193008958e-07 2.5379373495624e-07 4.43476083884812e-07 7.46562271358675e-07 1.21094085093134e-06 1.89323574748856e-06 2.85365862771325e-06 4.14867742771737e-06 5.81978516132904e-06 7.88086482941558e-06 1.03069582281706e-05 1.30263105216507e-05 1.59189663428114e-05 1.88245692321967e-05 2.1559364414282e-05 2.39406890349593e-05 2.5815986073462e-05 2.709181825429e-05 2.7756486419409e-05 2.78939125291179e-05 2.76811438416684e-05 2.73713501369216e-05 2.72593501973404e-05 2.76357511084955e-05 2.8732976143334e-05 3.06745684106974e-05 3.34371295945174e-05 3.68367489304954e-05 4.054491406103e-05 4.41370235438648e-05 4.71649216319014e-05 4.92414441885932e-05 5.01162292320072e-05 4.97290650954605e-05 4.82242413947089e-05 4.59274626894258e-05 4.32879766481262e-05 4.08027635041048e-05 3.89374497471246e-05 3.80584530068183e-05 3.83885252521578e-05 3.99858502957668e-05 4.27443557714682e-05 4.64139916748766e-05 5.06303682304188e-05 5.49546890174237e-05 5.89178957931048e-05 6.20696489675306e-05 6.40282440112372e-05 6.4524444300663e-05 6.34354866708354e-05 6.08006802927494e-05 5.68137632234523e-05 5.17935765165705e-05 4.61371116013995e-05 4.0264914212077e-05 3.45699200697799e-05 2.93778337341816e-05 2.49254461638953e-05 2.13554870869386e-05 1.87239564731022e-05 1.70127596246265e-05 1.6142030289331e-05 1.59807378972322e-05 1.6354486999233e-05 1.70550325823236e-05 1.78543190592233e-05 1.85256947416152e-05 1.88690260327269e-05 1.87376834851957e-05 1.80574164426978e-05 1.68355563776011e-05 1.51543093736931e-05 1.31518814845516e-05 1.09947127318105e-05 8.84815121568703e-06 6.8521188662709e-06 5.10473262227594e-06 3.65778075660041e-06 2.52046660689792e-06 1.67017180096894e-06 1.064155414795e-06 6.51877085668178e-07 3.84044361070844e-07 2.17448350663183e-07 1.18395479306568e-07 6.1927543194608e-08 3.11977547579889e-08
5.03843739341521e-08 9.8428916261455e-08 1.85314663262454e-07 3.35999818743541e-07 5.86673778223982e-07 9.8678498299519e-07 1.59919690889451e-06 2.49784823469838e-06 3.76151329117072e-06 5.46272685812386e-06 7.65436912987258e-06 1.03523509613435e-05 1.35212629008862e-05 1.7064391908751e-05 2.08226294356721e-05 2.45853906370332e-05 2.81130767562928e-05 3.11695207899329e-05 3.35586448492997e-05 3.5161741477539e-05 3.59657076176524e-05 3.60778635460073e-05 3.57237690295042e-05 3.52244489646025e-05 3.49542764083984e-05 3.52835687098689e-05 3.65132282136551e-05 3.88114108179023e-05 4.2166729342124e-05 4.63687549304776e-05 5.10264237270715e-05 5.56245048120777e-05 5.96115778701487e-05 6.25032977586667e-05 6.39766117271127e-05 6.39373025561176e-05 6.25407350643763e-05 6.01659619721982e-05 5.73470888410401e-05 5.46803047643272e-05 5.27268573501557e-05 5.19299107048629e-05 5.2558077496915e-05 5.46793688316844e-05 5.81630661167353e-05 6.27032753666654e-05 6.78566764863638e-05 7.30907238021116e-05 7.78383981211824e-05 8.15570144995608e-05 8.37878099535308e-05 8.42097595866326e-05 8.26798216933009e-05 7.92511884453979e-05 7.41640825545602e-05 6.78087879328103e-05 6.06687137901232e-05 5.3252383529054e-05 4.60316631903175e-05 3.93946528431029e-05 3.36196364598516e-05 2.88719621407808e-05 2.52141813841804e-05 2.26244557617198e-05 2.10134037060172e-05 2.02370475788647e-05 2.01058610201073e-05 2.03945962403925e-05 2.08564789995845e-05 2.12442670912263e-05 2.13380163442741e-05 2.09730026136056e-05 2.00617161971248e-05 1.86043130836053e-05 1.66820634241918e-05 1.44373849693545e-05 1.20449851457382e-05 9.67910341366606e-06 7.48746114191734e-06 5.57347888751472e-06 3.99112876618952e-06 2.74899016050019e-06 1.82085695645002e-06 1.15977653312824e-06 7.10372875839408e-07 4.18361891304631e-07 2.36946947386926e-07 1.29002715924284e-07 6.7543139051046e-08 3.40055526862079e-08
6.42673748014572e-08 1.25570962900905e-07 2.36167003517976e-07 4.27721217732028e-07 7.46250293811095e-07 1.25414974127115e-06 2.03097383474508e-06 3.16984787218546e-06 4.76935675862756e-06 6.92059793796468e-06 9.68799477377209e-06 1.30897979525832e-05 1.70790548534872e-05 2.15314424237736e-05 2.62451111901582e-05 3.0954880237198e-05 3.53604711753474e-05 3.91678451660123e-05 4.21352196098185e-05 4.41167450032721e-05 4.50977584016371e-05 4.52111622401824e-05 4.47341485699327e-05 4.40602770671602e-05 4.36490906594499e-05 4.39581044203278e-05 4.53641872272703e-05 4.80883751727379e-05 5.21379997290987e-05 5.72809496009531e-05 6.30648573443105e-05 6.88813667413899e-05 7.40692413800959e-05 7.80365038638956e-05 8.03763354707447e-05 8.09478783379111e-05 7.99072772279584e-05 7.76785096280477e-05 7.4874143452852e-05 7.21858329253561e-05 7.02676389740612e-05 6.96374443279498e-05 7.06083184560184e-05 7.32577877788406e-05 7.74306434664954e-05 8.27670194178495e-05 8.87487209263725e-05 9.47558486050232e-05 0.000100131533727372 0.000104249481366653 0.000106582917433777 0.000106766984186849 0.000104644444941889 0.000100286586568519 9.3980740388061e-05 8.61872292719678e-05 7.74705765925857e-05 6.84211998587096e-05 5.95813160480335e-05 5.13923733903827e-05 4.41665054221111e-05 3.80851270871363e-05 3.32146896030929e-05 2.9530546743722e-05 2.69383253008807e-05 2.5289523961921e-05 2.43911846136647e-05 2.4013691781093e-05 2.39044996394401e-05 2.38076306109165e-05 2.34919093327657e-05 2.27799765691883e-05 2.15718435161852e-05 1.98569029371386e-05 1.77086255445035e-05 1.52647494255364e-05 1.26977981640491e-05 1.01815432540435e-05 7.86308210920353e-06 5.84583528655196e-06 4.1822150140822e-06 2.87846084274585e-06 1.90555886061796e-06 1.2131246937644e-06 7.42818540787716e-07 4.37236532933215e-07 2.47554184004642e-07 1.34774300554512e-07 7.0506925753055e-08 3.54094516503174e-08
7.90863083115019e-08 1.54272897278255e-07 2.89983130475507e-07 5.24590246255584e-07 9.14250203182865e-07 1.53508552286684e-06 2.4836532562835e-06 3.87320125320432e-06 5.82306092557863e-06 8.44304837015454e-06 1.18102220411843e-05 1.59454844343557e-05 2.07898717931762e-05 2.61912950632006e-05 3.19046958808049e-05 3.7609361327077e-05 4.29441773906931e-05 4.75570774092094e-05 5.11594821511143e-05 5.35790240213702e-05 5.479854425486e-05 5.49765274457543e-05 5.4441329962881e-05 5.36592022510982e-05 5.31765729849921e-05 5.35404947942441e-05 5.52097306625702e-05 5.84645924164712e-05 6.3339241597407e-05 6.9587527920337e-05 7.67007719939323e-05 8.39792081789711e-05 9.06491321574553e-05 9.60043827504379e-05 9.95422081399939e-05 0.000101062786706898 0.000100707444280205 9.89302641804159e-05 9.64083936745539e-05 9.39160050469382e-05 9.21903012425e-05 9.18154602190828e-05 9.31441725942255e-05 9.62620762047389e-05 0.000100991811814824 0.000106927808612626 0.000113488540449458 0.00011998344502375 0.000125683898773129 0.000129899495384803 0.000132054168317163 0.000131754669871486 0.000128840331610769 0.000123405214765606 0.000115783291300682 0.00010649743558574 9.61815859974633e-05 8.54921432959598e-05 7.50251405858807e-05 6.52585274701185e-05 5.65240920705243e-05 4.90094888819675e-05 4.27803891782137e-05 3.78096509126233e-05 3.40046167535652e-05 3.12228689505691e-05 2.92820566270746e-05 2.79648874211923e-05 2.70286428009051e-05 2.62235847393752e-05 2.53182258962983e-05 2.41292794624714e-05 2.2546305386051e-05 2.05446574407784e-05 1.81831433943725e-05 1.55848383893534e-05 1.29086949862131e-05 1.03172534872407e-05 7.94840796846663e-06 5.8980915257716e-06 4.21341276884019e-06 2.89639955173169e-06 1.91569813091431e-06 1.21874028962084e-06 7.45782327489725e-07 4.38796420671114e-07 2.48334127873592e-07 1.35086278102092e-07 7.06629145268449e-08 3.55654404241074e-08
9.42172193691265e-08 1.83442797976975e-07 3.43799257433038e-07 6.20835319683979e-07 1.08053423604295e-06 1.811965596344e-06 2.92837725035863e-06 4.56220366703451e-06 6.85321078768743e-06 9.92930940682513e-06 1.38806610356982e-05 1.87305080016014e-05 2.44103712328409e-05 3.07427355048437e-05 3.74424533391218e-05 4.41378034877338e-05 5.04113599920178e-05 5.58567720962509e-05 6.01422516785821e-05 6.30692250299766e-05 6.46175695986156e-05 6.49676084070002e-05 6.44943384673215e-05 6.37317093522625e-05 6.33086677977442e-05 6.38610240457344e-05 6.59303711188318e-05 6.98623801397549e-05 7.57259981465189e-05 8.3270863157191e-05 9.19411871707575e-05 0.000100952502643829 0.00010942050921779 0.000116521274189482 0.000121647689251315 0.000124525682127739 0.000125263509027765 0.000124323520676907 0.000122424825322336 0.000120402898836471 0.000119058431595175 0.000119027389829191 0.000120693193944494 0.000124147721328846 0.000129197857880295 0.00013540558712204 0.000142147265936468 0.000148686783300063 0.000154253398681531 0.000158122388237843 0.000159696002987836 0.000158575223648156 0.000154611860883701 0.000147929457803313 0.000138905975205886 0.000128115919745288 0.000116244394116005 0.000103989916047067 9.19775325550505e-05 8.06979843222996e-05 7.04825915043437e-05 6.15112091573626e-05 5.38415531276586e-05 4.7444453514533e-05 4.22348964362702e-05 3.80890268064811e-05 3.48503878850543e-05 3.23310131995729e-05 3.03164181860757e-05 2.85779233021868e-05 2.68969882758264e-05 2.50921981630767e-05 2.30459374285002e-05 2.07178049796853e-05 1.81453941111153e-05 1.54277576941469e-05 1.26998260181083e-05 1.01019889794106e-05 7.75373397877678e-06 5.73695512244658e-06 4.08893372735582e-06 2.80577007415973e-06 1.85299064385075e-06 1.1774032645665e-06 7.19732202266804e-07 4.2319754329212e-07 2.39286778993775e-07 1.30094637340814e-07 6.80111053724158e-08 3.41615414599979e-08
1.09192141652961e-07 2.11520777259165e-07 3.9527555278372e-07 7.11932763577307e-07 1.23605504351152e-06 2.06856712922846e-06 3.33753580400965e-06 5.19271029069347e-06 7.79163925080773e-06 1.12790802664295e-05 1.57570499956175e-05 2.12531584513324e-05 2.76915950895123e-05 3.48753460888606e-05 4.24872862722624e-05 5.01137334116265e-05 5.72906209049281e-05 6.35663612520452e-05 6.85714170478693e-05 7.20838162672975e-05 7.40784447177495e-05 7.47512242991056e-05 7.45145893292662e-05 7.39597372608954e-05 7.37886175760478e-05 7.47194025892524e-05 7.73747994854786e-05 8.21691144479126e-05 8.92141914273616e-05 9.82669999142611e-05 0.000108737590366137 0.000119767868538372 0.000130369957526553 0.000139604024968596 0.000146751742561199 0.000151450748382848 0.000153754390594177 0.000154105677312752 0.000153235259955005 0.000152008096271599 0.000151261222022693 0.000151660709272369 0.000153608229113136 0.000157200650573519 0.000162237840056744 0.000168268834017784 0.000174656106338161 0.000180652782768968 0.000185483755093242 0.000188428511164849 0.000188902717037171 0.000186530595754147 0.000181196403645626 0.000173063304968992 0.000162550129581871 0.000150269289410162 0.000136934433093955 0.000123257805374374 0.000109861957447615 9.72209391972257e-05 8.56414245524768e-05 7.52776864106466e-05 6.61698138865993e-05 5.8285049337839e-05 5.15516379284223e-05 4.58747384838848e-05 4.11382953565269e-05 3.72003587621998e-05 3.38905889599247e-05 3.10174317354877e-05 2.83876169981631e-05 2.58312729732935e-05 2.32273523724179e-05 2.05201672032934e-05 1.77218845902756e-05 1.49005156387369e-05 1.21579210179621e-05 9.60360484715173e-06 7.33053643548466e-06 5.39986338228651e-06 3.834828014852e-06 2.62388716392066e-06 1.72866759114017e-06 1.09628910219573e-06 6.69035850785072e-07 3.9277973240308e-07 2.21816036329301e-07 1.20579322139627e-07 6.30194646111376e-08 3.16657210793588e-08
1.23855086389216e-07 2.38506835124825e-07 4.43164106337233e-07 7.94606813685978e-07 1.37426109708941e-06 2.29272299716461e-06 3.68960246645356e-06 5.72821975111435e-06 8.58094244618485e-06 1.24059431682881e-05 1.7316157789648e-05 2.33444999415342e-05 3.04125072707303e-05 3.83117787754531e-05 4.67049107379949e-05 5.51504549285301e-05 6.31518990800853e-05 7.02252100275903e-05 7.5972460409107e-05 8.01515556477135e-05 8.27292701345923e-05 8.39088572419918e-05 8.41269295477502e-05 8.40171134510021e-05 8.43404781790686e-05 8.58860149497794e-05 8.93527094584871e-05 9.52241269039406e-05 0.000103662495610881 0.000114443971688921 0.000126959730953957 0.000140293495348748 0.000153366758491309 0.000165129403956488 0.000174749543613661 0.000181763578827126 0.000186146239415528 0.000188289369178628 0.000188896633474993 0.00018882409869518 0.000188909112576896 0.000189821334926019 0.000191966024576857 0.000195443014344635 0.000200058098205985 0.000205371699796365 0.000210766571537891 0.000215525633037448 0.000218913241237844 0.00022025568062508 0.000219022277390723 0.000214893254548503 0.000207808712409286 0.000197982043615614 0.000185872479117527 0.000172117077067182 0.000157433385824013 0.00014251695933035 0.000127954315375642 0.000114170991334789 0.000101421560886615 8.98155281503219e-05 7.93635003625266e-05 7.00253884083654e-05 6.17451923180476e-05 5.44644163014019e-05 4.81183250173056e-05 4.2623464471781e-05 3.78673667589256e-05 3.37083940721381e-05 2.9990245660081e-05 2.65631722999159e-05 2.33095584562052e-05 2.016030110216e-05 1.71013612481392e-05 1.41664324692814e-05 1.14188462077453e-05 8.93020131070054e-06 6.76117741115136e-06 4.94733994952188e-06 3.49414853289476e-06 2.37992072171318e-06 1.56207158073251e-06 9.87408938090349e-07 6.01024745412657e-07 3.52066662443905e-07 1.9841772026081e-07 1.07632253915062e-07 5.61559585643801e-08 2.823396805598e-08
