0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0164457775831e-08 2.32798871640001e-08 5.01665174097467e-08 1.0393977790124e-07 2.05256469924846e-07 3.87888824155101e-07 7.02331243736454e-07 1.21711184722209e-06 2.01813669710452e-06 3.2034436280603e-06 4.86615218874543e-06 7.07511838344781e-06 9.84542495596382e-06 1.31124784165567e-05 1.67149589837521e-05 2.03928532699294e-05 2.38130293686292e-05 2.66141572002074e-05 2.84690068014292e-05 2.91470745007976e-05 2.85617984643505e-05 2.67882645253353e-05 2.40474676689427e-05 2.06613916866522e-05 1.69913666581077e-05 1.33741312328507e-05 1.00756007417262e-05 7.26529210957626e-06 5.01435654083174e-06 3.3126295777168e-06 2.0945340732906e-06 1.26760625036654e-06 7.34136160002764e-07 4.0723408250265e-07 2.16076699170086e-07 1.09841721125916e-07 5.3445374756789e-08 2.49193158375213e-08 1.11481149799437e-08 3.27885734704227e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.83657204112681e-09 2.26241156945917e-08 4.88549744709298e-08 1.00660920554198e-07 1.99026640965466e-07 3.76084937705748e-07 6.81018670980679e-07 1.18006075920051e-06 1.95682206471483e-06 3.10606156485314e-06 4.71827572239383e-06 6.86002534148184e-06 9.54606528017886e-06 1.27137693631564e-05 1.62067360949605e-05 1.97728213456037e-05 2.30887297806675e-05 2.58049352069574e-05 2.76033884618101e-05 2.8260799359892e-05 2.76935570388537e-05 2.597379636033e-05 2.33162824805523e-05 2.00331626189589e-05 1.64746187402139e-05 1.29672250360828e-05 9.76935546551244e-06 7.04429712438561e-06 4.86188967419428e-06 3.2116407714279e-06 2.03092424075798e-06 1.22891573367144e-06 7.11839930042877e-07 3.94774424583889e-07 2.09518984476001e-07 1.06562863778874e-07 5.18059460832679e-08 2.39356586334086e-08 1.08202292452395e-08 3.27885734704227e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.85291483701413e-09 2.06568012863663e-08 4.42645741850706e-08 9.18080057171836e-08 1.81320811291438e-07 3.42968478500621e-07 6.20687695795102e-07 1.07546520982986e-06 1.78369839679099e-06 2.831293319171e-06 4.30087718211535e-06 6.25310884654431e-06 8.70143162758078e-06 1.15887934073862e-05 1.47725638913642e-05 1.80232230652219e-05 2.10460016534602e-05 2.35215389504771e-05 2.51609676239983e-05 2.57603427470376e-05 2.5243266943409e-05 2.36756452457881e-05 2.12532254377933e-05 1.82606123371478e-05 1.50168387637189e-05 1.18199528503527e-05 8.9050486688321e-06 6.42131422844758e-06 4.43170359026233e-06 2.92769172517404e-06 1.85124285814007e-06 1.12038555548434e-06 6.48885868979665e-07 3.59690650970537e-07 1.9082949759786e-07 9.70541774724512e-08 4.72155457974087e-08 2.19683442251832e-08 9.83657204112681e-09 3.27885734704227e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.54137189819722e-09 1.77058296740283e-08 3.80347452256903e-08 7.86925763290145e-08 1.55417838249804e-07 2.93785618294987e-07 5.31830661690256e-07 9.21686800253582e-07 1.52860329519111e-06 2.42602655107658e-06 3.68543565807551e-06 5.35830867653648e-06 7.45644949290883e-06 9.93100313272163e-06 1.26590124454608e-05 1.54447296475079e-05 1.80350269516713e-05 2.01564476552076e-05 2.15614380284153e-05 2.20749070889621e-05 2.1631605575642e-05 2.02882577205587e-05 1.82124131341463e-05 1.56483466887592e-05 1.28685314299368e-05 1.0129046116483e-05 7.63088470377147e-06 5.50257839980634e-06 3.79757257934436e-06 2.50865375622204e-06 1.58631118449905e-06 9.60049431213977e-07 5.56094206058369e-07 3.08212590621973e-07 1.63614981617409e-07 8.32829766148736e-08 4.03299453686199e-08 1.86894868781409e-08 8.5250291023099e-09 3.27885734704227e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.22982895938031e-09 1.40990865922818e-08 3.08212590621973e-08 6.32819467979158e-08 1.25252350657015e-07 2.36733500456452e-07 4.28546655258425e-07 7.42661189105074e-07 1.23153881954908e-06 1.9545268645719e-06 2.96900532774678e-06 4.31661569738115e-06 6.00686665978144e-06 8.00041192678314e-06 1.01982300065056e-05 1.24422799748213e-05 1.45292726762137e-05 1.62382131254921e-05 1.73700746816911e-05 1.77838664788879e-05 1.7426798913795e-05 1.63444481035363e-05 1.46722308565447e-05 1.26062228421734e-05 1.03670911598782e-05 8.1600922795841e-06 6.14752963996955e-06 4.43268724746644e-06 3.05950179052514e-06 2.02108766871686e-06 1.27777070814237e-06 7.73482448167271e-07 4.47891913605974e-07 2.48537386905804e-07 1.31810065351099e-07 6.68886898796623e-08 3.24606877357185e-08 1.50827437963944e-08 6.88560042878877e-09 3.27885734704227e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.59040028585918e-09 1.08202292452395e-08 2.32798871640001e-08 4.78713172668171e-08 9.47589773295216e-08 1.79353496883212e-07 3.24606877357185e-07 5.62324035017749e-07 9.32507029498821e-07 1.48040409218958e-06 2.24864036860159e-06 3.26934866073585e-06 4.54941456902115e-06 6.05932837733411e-06 7.72367636669277e-06 9.42343601539948e-06 1.10038452566739e-05 1.22983381372861e-05 1.3155431447803e-05 1.34688902101802e-05 1.31983844790492e-05 1.23786701422887e-05 1.11120475491263e-05 9.54770470885238e-06 7.85155180322742e-06 6.17999032770527e-06 4.65597743280002e-06 3.35722203763658e-06 2.31716848715477e-06 1.53057060959933e-06 9.67918688846878e-07 5.85603922181749e-07 3.39361735418875e-07 1.88206411720226e-07 1.00005149084789e-07 5.08222888791552e-08 2.4591430102817e-08 1.14760007146479e-08 5.24617175526763e-09 3.27885734704227e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.27885734704227e-09 7.54137189819722e-09 1.63942867352113e-08 3.41001164092396e-08 6.75444613490708e-08 1.27547550799944e-07 2.3115944296648e-07 4.00348482073861e-07 6.6396861277606e-07 1.05382475133939e-06 1.60106604256074e-06 2.32766083066531e-06 3.23918317314306e-06 4.31432049723822e-06 5.49929954245929e-06 6.7095257892526e-06 7.8348296307575e-06 8.75618854527638e-06 9.36671178329565e-06 9.58967408289453e-06 9.39720515662314e-06 8.81356854884962e-06 7.911882778413e-06 6.79772705188803e-06 5.59045177670707e-06 4.40022655973073e-06 3.31492477785973e-06 2.39028700599381e-06 1.64992101703167e-06 1.08989218215685e-06 6.89215814348285e-07 4.17070654543777e-07 2.41651786477015e-07 1.34105265494029e-07 7.11512044308172e-08 3.6067430817465e-08 1.77058296740283e-08 8.19714336760567e-09 3.6067430817465e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.29520014292959e-09 5.24617175526763e-09 1.11481149799437e-08 2.29520014292959e-08 4.52482313891833e-08 8.55781767578032e-08 1.54762066780395e-07 2.67882645253353e-07 4.44613056258932e-07 7.05610101083496e-07 1.07153058101341e-06 1.55811301131449e-06 2.16830836359905e-06 2.88768966554013e-06 3.68117314352436e-06 4.4910509082438e-06 5.24420444085941e-06 5.86128539357276e-06 6.26950313327952e-06 6.41901902830465e-06 6.29015993456589e-06 5.89932013879845e-06 5.29601038694267e-06 4.55007034049056e-06 3.74183200444464e-06 2.94539755484807e-06 2.2188027667435e-06 1.60008238535663e-06 1.10431915448384e-06 7.29545759716905e-07 4.61335228728847e-07 2.79030760233297e-07 1.61647667209184e-07 8.9512805574254e-08 4.75434315321129e-08 2.42635443681128e-08 1.18038864493522e-08 5.57405748997186e-09 2.29520014292959e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31154293881691e-09 3.27885734704227e-09 6.88560042878877e-09 1.4426972326986e-08 2.85260589192677e-08 5.37732604914932e-08 9.73820632071554e-08 1.68533267637973e-07 2.79686531702706e-07 4.43957284789523e-07 6.74460956286595e-07 9.80378346765639e-07 1.36433254210429e-06 1.81714274173083e-06 2.31651271568536e-06 2.82604714741573e-06 3.30016991979804e-06 3.68838662968785e-06 3.94544904569596e-06 4.03922436582137e-06 3.95823658934943e-06 3.71232228832126e-06 3.33263060753376e-06 2.86342612117201e-06 2.35454746091105e-06 1.853538058283e-06 1.3961374583706e-06 1.00693709127668e-06 6.94789871838257e-07 4.59040028585918e-07 2.90178875213241e-07 1.75746753801466e-07 1.0164457775831e-07 5.6396346369127e-08 2.98376018580847e-08 1.50827437963944e-08 7.54137189819722e-09 3.27885734704227e-09 1.63942867352113e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.83657204112681e-10 1.96731440822536e-09 4.26251455115495e-09 8.5250291023099e-09 1.67221724699156e-08 3.180491626631e-08 5.77078893079439e-08 9.9677263350085e-08 1.65582296025635e-07 2.62636473498086e-07 3.99036939135044e-07 5.80029864691777e-07 8.07254678841807e-07 1.07513732409516e-06 1.37023448532896e-06 1.67188936125685e-06 1.95223166442897e-06 2.18175167872193e-06 2.33389065962469e-06 2.38963123452441e-06 2.34143203152288e-06 2.19617865104891e-06 1.97157692277652e-06 1.69385770548204e-06 1.39285860102356e-06 1.09644989685093e-06 8.25944165719948e-07 5.9576837995758e-07 4.11168711319101e-07 2.714893883351e-07 1.71812124985015e-07 1.0393977790124e-07 6.03309751855778e-08 3.34443449398312e-08 1.77058296740283e-08 8.85291483701413e-09 4.26251455115495e-09 1.96731440822536e-09 9.83657204112681e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
