0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 3.15203666011961e-08 1.68108621873046e-07 3.57230821480222e-07 2.83683299410765e-07 1.15574677537719e-07 5.25339443353268e-08 7.35475220694575e-08 8.40543109365228e-08 4.20271554682614e-08 1.05067888670654e-08 0 0 0 0 0 0 0 0 0
6.93448065226313e-07 1.29023367287563e-05 7.765567651648e-05 0.000157843489149923 0.000125324977606356 5.26390122239974e-05 2.38714243059725e-05 3.30438509869205e-05 3.99468112725825e-05 1.98052970144182e-05 3.65636252573874e-06 3.57230821480222e-07 3.15203666011961e-08 0 0 0 0 0 0 0
2.3146455874145e-05 0.000211260003750083 0.000864246425049328 0.00158376183345483 0.00141652527505775 0.000899633289953604 0.000709796628703467 0.000773667398226357 0.000835205660620759 0.000591332584227305 0.000283189480334012 8.86667912491645e-05 1.26081466404784e-05 6.40914120890987e-07 1.05067888670654e-08 0 0 0 0 0
0.000212678420247137 0.00107208121562875 0.0024683178813842 0.0035312581906986 0.00447299218364253 0.005061624523131 0.00530947967250507 0.00521908976788171 0.0052356169467696 0.00428287183909298 0.00250651005891598 0.000928096180994484 0.000180538153102784 1.69054232871082e-05 6.82941276359248e-07 1.05067888670654e-08 0 0 0 0
0.000803842895852569 0.00208401106499355 0.00335572126909654 0.00515087969455672 0.00850309169617166 0.0115335543023104 0.0118349730613288 0.0112803932245585 0.0105654272557324 0.00824854372228926 0.00514140257099863 0.00255890741499603 0.000807509765167175 0.000112790378487947 5.55809131067757e-06 8.40543109365228e-08 0 0 0 0
0.00180041181989372 0.00483846032759453 0.00869344319007628 0.0146657856654156 0.0208573417836774 0.02269949707574 0.0221793900132425 0.020344820622742 0.017038060989766 0.0127327676632307 0.00857121771518571 0.00449613863951668 0.00142832439895547 0.000223615987457752 1.58967715558699e-05 5.04325865619137e-07 1.05067888670654e-08 0 0 0
0.000774077162992173 0.00438896939307261 0.014892595716689 0.0310344801500386 0.042410359071821 0.0452807717631478 0.0449839129504978 0.0386568192558508 0.0284467000792359 0.0208156718590307 0.0135540098014471 0.00652760525338603 0.00229870678870316 0.000556302950144509 6.8651358457405e-05 3.23609097105613e-06 5.25339443353268e-08 0 0 0
0.000833997379901047 0.0040811519996342 0.0124356671944367 0.0252595497307226 0.038116980443861 0.0463325433558965 0.0434819884955285 0.0329903294044317 0.0247429834560733 0.0182204529817101 0.0104410268755464 0.00418137625863713 0.00132952906323845 0.000346261733903006 4.6618622203169e-05 2.27997318415318e-06 3.15203666011961e-08 0 0 0
0.00110791987245431 0.0034452496170328 0.00634477662031022 0.00966751707915304 0.0146663320184367 0.0196727223524936 0.0190778384736292 0.012806882551899 0.00850489886385679 0.00701759985899049 0.00402244006344503 0.0012264364508748 0.000232326115428549 4.11130648368267e-05 5.10629938939376e-06 2.52162932809568e-07 0 0 0 0
0.000447631232892452 0.00126801181442178 0.00195882267564246 0.00251129064785049 0.00400281338184136 0.00605458961859075 0.00597887769801467 0.00361667838418784 0.00163035944208027 0.000852205645007671 0.000403807416527923 0.000105057381881786 1.26186534293455e-05 6.40914120890987e-07 2.10135777341307e-08 0 0 0 0 0
0.000560421611380399 0.00116112625127713 0.00122310579880395 0.00146021250316701 0.00174061768445125 0.00146630644070991 0.00103288038636573 0.00120901619493321 0.00147641397160002 0.00075081513244049 0.000125797783105373 6.75586524152302e-06 1.3658825527185e-07 0 0 0 0 0 0 0
6.9449874411302e-05 0.000145235342509444 0.000179413926694008 0.0002661579755805 0.000293118395813389 0.000169674133414238 7.29276215263006e-05 0.000119146985752521 0.00018130514869008 9.64943489551282e-05 1.62645091662172e-05 8.51049898232294e-07 1.05067888670654e-08 0 0 0 0 0 0 0
1.99628988474242e-07 1.0927060421748e-06 5.55809131067757e-06 1.3669332316052e-05 1.47200112027586e-05 6.56674304191585e-06 1.13473319764306e-06 3.15203666011961e-07 4.09764765815549e-07 2.20642566208372e-07 3.15203666011961e-08 0 0 0 0 0 0 0 0 0
0 0 1.05067888670654e-08 3.15203666011961e-08 3.15203666011961e-08 1.05067888670654e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
