2.94966992864821e-07 4.69208209364254e-07 7.2540811173827e-07 1.09095649218146e-06 1.59492866856192e-06 2.26766410300291e-06 3.13486706202548e-06 4.21402487449234e-06 5.50829790104134e-06 7.00104157564652e-06 8.65264604498033e-06 1.03986399520309e-05 1.21515866524847e-05 1.38078263174206e-05 1.52565356338053e-05 1.63915264842073e-05 1.71247301521856e-05 1.73965211670396e-05 1.71847770043045e-05 1.65067743021338e-05 1.5417714026335e-05 1.40029259141298e-05 1.2366912557276e-05 1.06202865780979e-05 8.86881471260841e-06 7.2016191307946e-06 5.68633155030618e-06 4.36593287581773e-06 3.25959596186546e-06 2.36647804561262e-06 1.67077732387002e-06 1.14700022082577e-06 7.65650037193399e-07 4.97019382977223e-07 3.13718465982656e-07 1.9257130819889e-07 1.14826436508091e-07 6.6788954812963e-08 3.77136369448592e-08 2.06476895005375e-08 1.09559168778362e-08 5.68864914810726e-09 4.21381418378316e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.49746577254002e-07 5.56434162968566e-07 8.6046085632852e-07 1.29364095442143e-06 1.89158118710026e-06 2.68925621209041e-06 3.71763756364269e-06 4.99758362196682e-06 6.53246543840984e-06 8.30289946772633e-06 1.02614803003487e-05 1.23319378995506e-05 1.441082312712e-05 1.63750926088905e-05 1.80930646516189e-05 1.94391675926285e-05 2.03086881494521e-05 2.06310449345115e-05 2.0379901609158e-05 1.95759058628922e-05 1.82843718155627e-05 1.66066416982894e-05 1.46661802666573e-05 1.25950905953279e-05 1.05176802027228e-05 8.5405585876917e-06 6.74357752901737e-06 5.17772417832355e-06 3.86575313220267e-06 2.80661093710877e-06 1.98133542921484e-06 1.3602192185252e-06 9.07866265896081e-07 5.89301913602074e-07 3.72079792428053e-07 2.28388728761047e-07 1.36316888845385e-07 7.90090159459342e-08 4.46664303481015e-08 2.44401222659423e-08 1.30628239697278e-08 6.74210269405305e-09 4.21381418378316e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.88092286326429e-07 6.17113087215043e-07 9.54428912626885e-07 1.43501442028735e-06 2.09826877281482e-06 2.9829590607001e-06 4.12384925095939e-06 5.54348324947593e-06 7.24607487043351e-06 9.20992297078565e-06 1.13825655639443e-05 1.36793049848153e-05 1.59853147968906e-05 1.81640674206157e-05 2.00697648852316e-05 2.15629299412552e-05 2.25274720079231e-05 2.28850141414171e-05 2.26064810238691e-05 2.17146272518714e-05 2.02819304293851e-05 1.84208993951173e-05 1.62684831100408e-05 1.39711116170422e-05 1.16667873306404e-05 9.47349704798129e-06 7.48036293905186e-06 5.74342873249644e-06 4.28818800412693e-06 3.113165918979e-06 2.1977147875521e-06 1.50875616850356e-06 1.00710158992417e-06 6.53773270613957e-07 4.1274309930156e-07 2.53250232445368e-07 1.51275929197815e-07 8.76473350226896e-08 4.95123166594521e-08 2.71791014854014e-08 1.45376589340519e-08 7.58486553080968e-09 4.21381418378316e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.02629945260481e-07 6.40289065225851e-07 9.90246333189042e-07 1.48895124183978e-06 2.17685640734238e-06 3.09504651798873e-06 4.27870692221342e-06 5.75164567015482e-06 7.51807657599672e-06 9.55566642456506e-06 1.18100570128891e-05 1.41927582431092e-05 1.65853619366613e-05 1.88458625555518e-05 2.0823194861292e-05 2.23724036459599e-05 2.33731845146084e-05 2.37442108534905e-05 2.3455143200483e-05 2.25297896057242e-05 2.10433666523947e-05 1.91123863026761e-05 1.68792754759802e-05 1.44955207922141e-05 1.21048133150447e-05 9.82914296509259e-06 7.76121365440101e-06 5.95896532799695e-06 4.44915570594744e-06 3.23009926257898e-06 2.28030554555425e-06 1.56543196927544e-06 1.04502591757822e-06 6.78213392879899e-07 4.28123521072369e-07 2.6273131435888e-07 1.56753887636733e-07 9.10183863697162e-08 5.14085330421545e-08 2.82325550313471e-08 1.49590403524302e-08 7.79555623999884e-09 4.21381418378316e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.90831265545888e-07 6.21326901398826e-07 9.60960324611749e-07 1.44491688361924e-06 2.11259574103969e-06 3.00360675020063e-06 4.15250318740911e-06 5.58182895854836e-06 7.29621925922053e-06 9.27355156496078e-06 1.1461363889181e-05 1.37739051132412e-05 1.60957167285057e-05 1.82896390832924e-05 2.02086100625873e-05 2.17120989633611e-05 2.26831724420139e-05 2.30434535547274e-05 2.27628135300874e-05 2.18648497275232e-05 2.04222504417051e-05 1.85481565834675e-05 1.63809919487478e-05 1.40676079618509e-05 1.17474818722599e-05 9.53902185853912e-06 7.5319821628032e-06 5.78324927653319e-06 4.31768470341341e-06 3.13465637131629e-06 2.21309520932291e-06 1.51908001325383e-06 1.01405438332742e-06 6.58197775506929e-07 4.15482078521019e-07 2.54935758118881e-07 1.52118692034572e-07 8.82794071502571e-08 4.99336980778304e-08 2.73897921945905e-08 1.45376589340519e-08 7.58486553080968e-09 4.21381418378316e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.54803154274542e-07 5.64019028499375e-07 8.72259536043113e-07 1.3117603554117e-06 1.9179175257489e-06 2.72654846761689e-06 3.76946747810322e-06 5.06711155599924e-06 6.62327313407036e-06 8.41835797636199e-06 1.0404328601179e-05 1.25034401368306e-05 1.46111899915589e-05 1.66026385748148e-05 1.83446293583908e-05 1.97094837725181e-05 2.05910136997656e-05 2.09180056804272e-05 2.06632806130175e-05 1.98481182591646e-05 1.8538675501554e-05 1.68375587155607e-05 1.48701288731524e-05 1.2770174574664e-05 1.06638995549e-05 8.65938814767438e-06 6.83733489460655e-06 5.24978040086624e-06 3.9194792630459e-06 2.84558871830876e-06 2.00893591211862e-06 1.37897069164304e-06 9.2050770844743e-07 5.97518851260451e-07 3.77136369448592e-07 2.31549089398884e-07 1.38213105228088e-07 8.02731602010691e-08 4.52985024756689e-08 2.48615036843206e-08 1.32735146789169e-08 6.95279340324221e-09 4.21381418378316e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.01287714140496e-07 4.78899981986956e-07 7.40788533509079e-07 1.11371108877389e-06 1.628428491323e-06 2.31528020327966e-06 3.2006025632925e-06 4.30251497235179e-06 5.62396710038619e-06 7.14810369066056e-06 8.83447212701057e-06 1.06169155267508e-05 1.24067331013127e-05 1.40977367332649e-05 1.55767855117728e-05 1.67355844123132e-05 1.74841685020623e-05 1.77618588567736e-05 1.75456901891455e-05 1.68533605187499e-05 1.57415456463587e-05 1.42970501441579e-05 1.2626483510997e-05 1.08434080391292e-05 9.05485460882243e-06 7.35268436928323e-06 5.80579318241643e-06 4.45758333431501e-06 3.32807044235194e-06 2.41620105298126e-06 1.70575198159542e-06 1.17101896167334e-06 7.81662531091775e-07 5.07343227727492e-07 3.2024987796752e-07 1.96574431673484e-07 1.17354725018361e-07 6.8053099068098e-08 3.83457090724267e-08 2.10690709189158e-08 1.11666075870254e-08 5.89933985729642e-09 4.21381418378316e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.39133954929694e-07 3.80507420795619e-07 5.88248460056128e-07 8.84690287885274e-07 1.29343026371224e-06 1.83890850980297e-06 2.54219409707638e-06 3.41740330304814e-06 4.46685372551933e-06 5.67748254052023e-06 7.01684337883571e-06 8.43268494458685e-06 9.8542151594861e-06 1.1197368430567e-05 1.23721798250057e-05 1.32926875334532e-05 1.3887256714785e-05 1.41076391965968e-05 1.39359262686077e-05 1.33862342083331e-05 1.25030187554122e-05 1.1355597153168e-05 1.00288777574039e-05 8.61261481023439e-06 7.19213804888109e-06 5.84013576801427e-06 4.6113875520231e-06 3.5406573679238e-06 2.64353632819636e-06 1.91918167000404e-06 1.35495195079547e-06 9.29988790360943e-07 6.20905519980448e-07 4.03051326678859e-07 2.54303685991313e-07 1.56121815509166e-07 9.31252934616077e-08 5.41475122616136e-08 3.05501528324279e-08 1.68552567351326e-08 8.84900978594463e-09 4.63519560216147e-09 2.10690709189158e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.77822958555649e-07 2.8274693173185e-07 4.37183221567502e-07 6.57355012670172e-07 9.60960324611749e-07 1.36632924909169e-06 1.8888422078808e-06 2.53903373643854e-06 3.31880005114761e-06 4.21823868867613e-06 5.21333090817652e-06 6.26530961915798e-06 7.32150214432323e-06 8.31933334304309e-06 9.19222495121377e-06 9.87612699324177e-06 1.03179454104114e-05 1.04816520914514e-05 1.0354184212392e-05 9.94565492727419e-06 9.28956405885916e-06 8.43710944947982e-06 7.45128762118375e-06 6.39888752878391e-06 5.34353776645542e-06 4.33896446504152e-06 3.42604162212489e-06 2.63047350422663e-06 1.96405879106133e-06 1.42595471979222e-06 1.0066802085058e-06 6.91065526140437e-07 4.61201962415066e-07 2.99391497757793e-07 1.88989566142675e-07 1.16090580763226e-07 6.93172433232329e-08 4.02419254551291e-08 2.2754596592429e-08 1.24307518421603e-08 6.74210269405305e-09 3.37105134702652e-09 2.10690709189158e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.23464755584846e-07 1.96363740964295e-07 3.03816002650765e-07 4.56777457522094e-07 6.6788954812963e-07 9.49583026315534e-07 1.31281380895764e-06 1.76474538016839e-06 2.3066418842029e-06 2.93176121836713e-06 3.62345881663514e-06 4.35434488681232e-06 5.08839131762735e-06 5.78198513227806e-06 6.38877437474283e-06 6.86409261467357e-06 7.17106897796217e-06 7.28484196092432e-06 7.19614117235568e-06 6.91234078707789e-06 6.45619540168336e-06 5.86373312744345e-06 5.17856694116031e-06 4.44725948956474e-06 3.71384513087728e-06 3.01561612062442e-06 2.38122639525586e-06 1.82837397434351e-06 1.36506510483655e-06 9.91089096025798e-07 6.99703845217193e-07 4.8037481695128e-07 3.20671259385898e-07 2.08162420678888e-07 1.31260311824845e-07 8.06945416194474e-08 4.8037481695128e-08 2.8021864322158e-08 1.58018031891868e-08 8.63831907675547e-09 4.63519560216147e-09 2.31759780108074e-09 2.10690709189158e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.02731602010691e-08 1.2767856976863e-07 1.97417194510241e-07 2.97073899956712e-07 4.34233551638854e-07 6.17323777924232e-07 8.53508062925278e-07 1.14721091153496e-06 1.49969646800843e-06 1.90611884603431e-06 2.35573281944397e-06 2.83105105937471e-06 3.30826551568816e-06 3.75914363335295e-06 4.15355664095506e-06 4.46263991133555e-06 4.66216401293768e-06 4.73632714257227e-06 4.67859788825444e-06 4.49403282700474e-06 4.19759099917559e-06 3.81223769206862e-06 3.36683753284274e-06 2.89130860220281e-06 2.41451552730775e-06 1.9606877397143e-06 1.54815533112193e-06 1.18871698124523e-06 8.87429267104733e-07 6.44292188700445e-07 4.54881241139392e-07 3.12243631018332e-07 2.08373111388077e-07 1.35263435299439e-07 8.53297372216089e-08 5.24619865881003e-08 3.11822249599954e-08 1.81194009902676e-08 1.03238447502687e-08 5.68864914810726e-09 2.94966992864821e-09 1.4748349643241e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.88802445318846e-08 7.77448716907992e-08 1.2009370423782e-07 1.80561937775108e-07 2.63995458614015e-07 3.75450843775079e-07 5.19141907442085e-07 6.97807628834491e-07 9.12080080079864e-07 1.15922028195875e-06 1.43269682248627e-06 1.7217644754938e-06 2.01209627275646e-06 2.28620488541155e-06 2.526181603178e-06 2.71411771577473e-06 2.83547556426769e-06 2.88056337603417e-06 2.84537802759958e-06 2.73329057031094e-06 2.55293932324502e-06 2.31865125462668e-06 2.04770300260942e-06 1.7586353496019e-06 1.46851424304843e-06 1.19250941401063e-06 9.41576779366346e-07 7.22879823228e-07 5.39789596942622e-07 3.91884719091834e-07 2.76636901165364e-07 1.89832328979431e-07 1.26835806931873e-07 8.23800672929607e-08 5.2040605169722e-08 3.18142970875628e-08 1.89621638270242e-08 1.09559168778362e-08 6.32072127567473e-09 3.37105134702652e-09 1.89621638270242e-09 8.42762836756631e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.78111736129688e-08 4.42450489297231e-08 6.82637897772871e-08 1.02817066084309e-07 1.50222475651869e-07 2.13640379117806e-07 2.95388374283199e-07 3.96941296112373e-07 5.18931216732896e-07 6.59461919762064e-07 8.15162353852851e-07 9.79711797729584e-07 1.14468262302469e-06 1.30080443853386e-06 1.43733201808843e-06 1.54415220764734e-06 1.61325876026138e-06 1.63896302678246e-06 1.61894740940949e-06 1.55510812452517e-06 1.45250174915005e-06 1.31913453023332e-06 1.16511962181604e-06 1.00057017793931e-06 8.355993526442e-07 6.78424083589088e-07 5.35786473468028e-07 4.11268264337236e-07 3.07187053997792e-07 2.22910770322129e-07 1.57385959764301e-07 1.08084333814038e-07 7.2056222542692e-08 4.6773337439993e-08 2.94966992864821e-08 1.81194009902676e-08 1.0745226168647e-08 6.32072127567473e-09 3.58174205621568e-09 1.89621638270242e-09 1.05345354594579e-09 6.32072127567473e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.4748349643241e-08 2.35973594291857e-08 3.64494926897243e-08 5.4779584389181e-08 8.006246949188e-08 1.13772982962145e-07 1.57175269055112e-07 2.11322781316725e-07 2.76215519746986e-07 3.51010721509137e-07 4.33812170220476e-07 5.21459505243165e-07 6.09317530975044e-07 6.92329670395573e-07 7.65017965065832e-07 8.21904456546905e-07 8.58775330655007e-07 8.72259536043113e-07 8.61725000583655e-07 8.27803796404201e-07 7.7302421201502e-07 7.02232133727463e-07 6.20062757143691e-07 5.32626112830191e-07 4.44768087098312e-07 3.61123875550216e-07 2.8506452953293e-07 2.18907646847535e-07 1.63495990330786e-07 1.18618869273496e-07 8.38549022572848e-08 5.75185636086401e-08 3.83457090724267e-08 2.48615036843206e-08 1.58018031891868e-08 9.69177262270126e-09 5.68864914810726e-09 3.37105134702652e-09 1.89621638270242e-09 1.05345354594579e-09 6.32072127567473e-10 2.10690709189158e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.37417482162052e-09 1.17986797145928e-08 1.81194009902676e-08 2.71791014854014e-08 3.98205440367508e-08 5.66758007718834e-08 7.83769438183667e-08 1.0513466388539e-07 1.3758103310052e-07 1.74873288627001e-07 2.15957976918887e-07 2.59570953721042e-07 3.03394621232387e-07 3.44690000233462e-07 3.80928802213997e-07 4.09372047954534e-07 4.27491448944801e-07 4.34444242348043e-07 4.29176974618314e-07 4.12111027173993e-07 3.84931925688591e-07 3.49535886544813e-07 3.08872579671305e-07 2.6525960286915e-07 2.21435935357805e-07 1.79719174938352e-07 1.42005537993492e-07 1.08927096650795e-07 8.13266137470149e-08 5.89933985729642e-08 4.17167604194532e-08 2.86539364497255e-08 1.91728545362134e-08 1.24307518421603e-08 7.79555623999884e-09 4.84588631135063e-09 2.94966992864821e-09 1.68552567351326e-09 8.42762836756631e-10 4.21381418378316e-10 2.10690709189158e-10 2.10690709189158e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.37105134702652e-09 5.4779584389181e-09 8.42762836756631e-09 1.26414425513495e-08 1.85407824086459e-08 2.63363386486447e-08 3.64494926897243e-08 4.90909352410738e-08 6.4049975593504e-08 8.15373044562041e-08 1.00710158992417e-07 1.20936467074577e-07 1.41373465865925e-07 1.60546320402138e-07 1.77401577137271e-07 1.90675091816188e-07 1.99102720183754e-07 2.02263080821591e-07 1.99945483020511e-07 1.91939236071323e-07 1.79297793519973e-07 1.62863918203219e-07 1.43901754376195e-07 1.23464755584846e-07 1.03238447502687e-07 8.38549022572848e-08 6.61568826853955e-08 5.0776460914587e-08 3.79243276540484e-08 2.76004829037797e-08 1.93835452454025e-08 1.32735146789169e-08 8.84900978594463e-09 5.68864914810726e-09 3.58174205621568e-09 2.31759780108074e-09 1.26414425513495e-09 8.42762836756631e-10 4.21381418378316e-10 2.10690709189158e-10 2.10690709189158e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.4748349643241e-09 2.31759780108074e-09 3.58174205621568e-09 5.4779584389181e-09 8.00624694918800e-09 1.15879890054037e-08 1.58018031891868e-08 2.12797616281049e-08 2.8021864322158e-08 3.53960391437785e-08 4.38236675113448e-08 5.26726772972895e-08 6.15216870832341e-08 6.99493154508004e-08 7.73234902724209e-08 8.30121394205282e-08 8.6804572185933e-08 8.82794071502571e-08 8.70152628951222e-08 8.36442115480956e-08 7.81662531091775e-08 7.10027689967462e-08 6.2785831338369e-08 5.39368215524244e-08 4.48771210572906e-08 3.64494926897243e-08 2.88646271589146e-08 2.21225244648616e-08 1.64338753167543e-08 1.2009370423782e-08 8.42762836756631e-09 5.89933985729642e-09 3.79243276540484e-09 2.52828851026989e-09 1.68552567351326e-09 1.05345354594579e-09 6.32072127567473e-10 4.21381418378316e-10 2.10690709189158e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
