7.12207824244209e-05 0.000548714338040171 0.00178654305803141 0.00367371692784087 0.00495996607760298 0.00800712810173986 0.0049815839651588 0.0015541633999805 0.000320629959190401 3.15930418417397e-05
0.000522417122789945 0.00267486743606133 0.00744562899148926 0.0144175745926777 0.0250304717213068 0.0332845430042242 0.0226920914045925 0.0087899199964328 0.00216846917805679 0.000280031990835228
0.000671427938181695 0.00395626544696099 0.0137302187485642 0.0251353270665109 0.0471593762235861 0.0575609355089802 0.0397836339513341 0.0165142873417273 0.00423889481839549 0.000711934947683196
0.000501062005255845 0.00468874698903455 0.0163341888114586 0.0275226937791967 0.0487301244545526 0.0650511848714647 0.0429467988335194 0.0175774750626701 0.0043268116037382 0.00131768048697511
0.000450317071446704 0.00397923761078258 0.0147563558964451 0.0286076105596276 0.0494447275286101 0.0531810140412374 0.0368767810122544 0.014277214974924 0.00461519159603257 0.000848757276683027
0.000462626836310184 0.0023970386707928 0.00831909675675292 0.0172252722747166 0.0297271321306107 0.032243579563195 0.0246230569091749 0.00777783093817448 0.00156506835588173 0.000194338644137816
0.000237048879206016 0.00116589037327674 0.00327692408850992 0.00800592542356355 0.0132021621768467 0.0149752130049169 0.0117853870720666 0.00468152081343735 0.000490733122094534 2.2598221867604e-05
0.000214379911563334 0.000990915858431559 0.00234500009995367 0.0026520367637899 0.00504436578727041 0.00493098052289981 0.00352754604999151 0.00165776553431181 0.000153245455357102 3.74952607910603e-06
3.34627516116443e-05 0.000264508346475372 0.000617691468740706 0.00079426281679478 0.00173183636081793 0.00125922426368252 0.000949418408078974 0.000277333544842988 2.84701211990342e-05 9.39908154600702e-07
1.20267817631703e-06 1.9727964707318e-05 8.10847647780799e-05 0.000592657570902578 0.000453773507886203 0.000154498666229902 8.52789785862443e-05 1.66656833003931e-05 1.90002938779497e-06 8.08523143742539e-08
