0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92470181695551e-11 4.92470181695551e-11 9.84940363391102e-11 1.47741054508665e-10 1.9698807267822e-10 3.44729127186886e-10 5.41717199865106e-10 8.86446327051991e-10 1.37891650874754e-09 2.11762178129087e-09 3.20105618102108e-09 4.77696076244684e-09 7.09157061641593e-09 1.04403678519457e-08 1.52665756325621e-08 2.20626641399607e-08 3.16165856648544e-08 4.48147865342951e-08 6.28391951843523e-08 8.70687281237734e-08 1.19177783970323e-07 1.60939255378106e-07 2.14273776055734e-07 2.80954238657312e-07 3.62655041800604e-07 4.6045961988534e-07 5.74811196075047e-07 7.05168053169859e-07 8.49806545533842e-07 1.00587034611316e-06 1.16922270538158e-06 1.33459419239494e-06 1.49597667093657e-06 1.64706652268077e-06 1.78151088228365e-06 1.89389257774658e-06 1.97977937743428e-06 2.03631495429293e-06 2.06251436795914e-06 2.05906707668727e-06 2.02823844331313e-06 1.97362350016309e-06 1.89960523185425e-06 1.81086210511271e-06 1.7118755985919e-06 1.60668396778173e-06 1.49853751588139e-06 1.39004633485386e-06 1.28283557629874e-06 1.17813641567027e-06 1.07683529929549e-06 9.79473944374281e-07 8.86692562142839e-07 7.99377598928218e-07 7.1831700702113e-07 6.44495726784967e-07 5.7884945156495e-07 5.22215380669962e-07 4.74987490245359e-07 4.37313521345649e-07 4.08848744843646e-07 3.88755961430468e-07 3.75754748633705e-07 3.68219954853763e-07 3.64378687436538e-07 3.62261065655247e-07 3.60192690892126e-07 3.56499164529409e-07 3.49949311112858e-07 3.39705931333591e-07 3.2542429606442e-07 3.07055158287176e-07 2.85090988183554e-07 2.60221244007929e-07 2.33381619105521e-07 2.05557053839723e-07 1.77781735592094e-07 1.50892863671517e-07 1.25727637386874e-07 1.02827773938031e-07 8.25380024521743e-08 6.50060639838127e-08 5.02319585329462e-08 3.81171920632356e-08 2.83662824656637e-08 2.07329946493827e-08 1.48725994872056e-08 1.04896148701152e-08 7.2393116709246e-09 4.92470181695551e-09 3.25030319919063e-09 2.11762178129087e-09 1.37891650874754e-09 8.86446327051991e-10 5.41717199865106e-10 3.44729127186886e-10 1.9698807267822e-10 9.84940363391102e-11 4.92470181695551e-11 4.92470181695551e-11 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92470181695551e-11 4.92470181695551e-11 1.47741054508665e-10 1.9698807267822e-10 3.44729127186886e-10 5.41717199865106e-10 8.86446327051991e-10 1.32966949057799e-09 2.06837476312131e-09 3.20105618102108e-09 4.77696076244684e-09 7.14081763458548e-09 1.04896148701152e-08 1.53158226507316e-08 2.21119111581302e-08 3.16658326830239e-08 4.49132805706342e-08 6.30854302752e-08 8.77089393599776e-08 1.2060594749724e-07 1.63943323486449e-07 2.19986430163402e-07 2.91296112472918e-07 3.80186980268965e-07 4.88727408314665e-07 6.18444054173273e-07 7.69780141008315e-07 9.42144704601758e-07 1.13322313509963e-06 1.33927265912105e-06 1.55487610466736e-06 1.77313888919483e-06 1.98627998383267e-06 2.1858289014557e-06 2.3637583781023e-06 2.51277985508338e-06 2.62713143127309e-06 2.70316882732688e-06 2.73951312673601e-06 2.7371000228457e-06 2.69888433674613e-06 2.62954453516339e-06 2.53479327220517e-06 2.42063868408814e-06 2.29299041299265e-06 2.15697014880834e-06 2.01686238211596e-06 1.87586816909652e-06 1.73625287258583e-06 1.59949390312898e-06 1.46662544810752e-06 1.33858320086668e-06 1.2162536077335e-06 1.10072010310773e-06 9.93312356479926e-07 8.9540928435885e-07 8.08340556235077e-07 7.33238853526505e-07 6.70892128523849e-07 6.21497369299785e-07 5.84562105672619e-07 5.5890440920628e-07 5.42899128301175e-07 5.34231653103333e-07 5.30390385686108e-07 5.28765234086513e-07 5.26746106341561e-07 5.22215380669962e-07 5.13350917399442e-07 4.99020035112101e-07 4.78681016608075e-07 4.52333861887363e-07 4.2061878218617e-07 3.84569964886056e-07 3.45566326495768e-07 3.05036030542224e-07 2.64407240552341e-07 2.25058873034867e-07 1.88074362389531e-07 1.54290907925216e-07 1.24299473859957e-07 9.82970482664319e-08 7.63328781628104e-08 5.81607284582445e-08 4.35343640618867e-08 3.20105618102108e-08 2.31460985396909e-08 1.63992570504618e-08 1.14253082153368e-08 7.83027588895926e-09 5.26943094414239e-09 3.49653829003841e-09 2.26536283579953e-09 1.4281635269171e-09 9.35693345221546e-10 5.41717199865106e-10 3.44729127186886e-10 1.9698807267822e-10 9.84940363391102e-11 4.92470181695551e-11 4.92470181695551e-11 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92470181695551e-11 4.92470181695551e-11 9.84940363391102e-11 1.9698807267822e-10 2.9548210901733e-10 5.41717199865106e-10 8.37199308882436e-10 1.32966949057799e-09 2.06837476312131e-09 3.15180916285152e-09 4.77696076244684e-09 7.14081763458548e-09 1.05388618882848e-08 1.53650696689012e-08 2.22104051944693e-08 3.1764326719363e-08 4.50610216251429e-08 6.32331713297087e-08 8.80044214689949e-08 1.21196911715275e-07 1.65223745958857e-07 2.22842757217237e-07 2.96910272544248e-07 3.9072584215725e-07 5.07195040128248e-07 6.48977205438397e-07 8.1799297179631e-07 1.01483330342002e-06 1.23861175398248e-06 1.48647199642985e-06 1.75353857596335e-06 2.03286766302106e-06 2.31564404135065e-06 2.59177207222734e-06 2.85061439972653e-06 3.08163216195991e-06 3.27556691951162e-06 3.42508086667439e-06 3.52544628970394e-06 3.57479180190983e-06 3.57439782576448e-06 3.52810562868509e-06 3.44182485285203e-06 3.32279480993622e-06 3.1786980347721e-06 3.01706932113962e-06 2.84440927543716e-06 2.66613506966337e-06 2.48623571228999e-06 2.30756753037084e-06 2.13205115761455e-06 1.96106551052985e-06 1.79579251755283e-06 1.63746335413771e-06 1.48765392486592e-06 1.34818636940974e-06 1.22103056849595e-06 1.10805790881499e-06 1.01089354196646e-06 9.30670149368252e-07 8.67584719093052e-07 8.21095533940992e-07 7.89675936348816e-07 7.70962069444385e-07 7.61851371083017e-07 7.58896549992844e-07 7.58502573847487e-07 7.5707441032057e-07 7.5160799130375e-07 7.39690212906717e-07 7.19695923529878e-07 6.90886417900688e-07 6.53360190055487e-07 6.08052933339497e-07 5.56442058297803e-07 5.00448198639019e-07 4.42188976144435e-07 3.83732765577173e-07 3.27049447664015e-07 2.73665679968218e-07 2.24861884962188e-07 1.81426014936641e-07 1.43702799018762e-07 1.1179073124489e-07 8.53943295060085e-08 6.40703706385911e-08 4.72278904246033e-08 3.41774306096712e-08 2.43280269757602e-08 1.69902212684965e-08 1.16715433061846e-08 7.87952290712881e-09 5.22018392597284e-09 3.3980442536993e-09 2.21611581762998e-09 1.37891650874754e-09 8.86446327051991e-10 5.41717199865106e-10 2.9548210901733e-10 1.9698807267822e-10 9.84940363391102e-11 4.92470181695551e-11 4.92470181695551e-11 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92470181695551e-11 4.92470181695551e-11 9.84940363391102e-11 1.9698807267822e-10 2.9548210901733e-10 4.92470181695551e-10 7.87952290712881e-10 1.28042247240843e-09 1.9698807267822e-09 3.10256214468197e-09 4.72771374427729e-09 7.09157061641593e-09 1.05388618882848e-08 1.54143166870707e-08 2.23088992308084e-08 3.19120677738717e-08 4.52580096978211e-08 6.34794064205565e-08 8.82506565598427e-08 1.21541640842462e-07 1.65863957195062e-07 2.24073932671476e-07 2.99618858543573e-07 3.96192261174071e-07 5.17733902016532e-07 6.67986554451845e-07 8.50200521679199e-07 1.06673966057073e-06 1.31834267639899e-06 1.6038276407279e-06 1.91959952123109e-06 2.2596009346737e-06 2.61491817076704e-06 2.97461839147747e-06 3.3258973720809e-06 3.6554091706534e-06 3.9499555863255e-06 4.19776658175471e-06 4.38968221156146e-06 4.51969433952909e-06 4.58553760282178e-06 4.58868941198463e-06 4.53397597479826e-06 4.42888283802443e-06 4.28237295897e-06 4.10414800021438e-06 3.90341715415527e-06 3.68845391984517e-06 3.46585739771878e-06 3.2406507836294e-06 3.01628136884891e-06 2.79516225726761e-06 2.57911558855777e-06 2.36956952624631e-06 2.16839545702368e-06 1.97766175565299e-06 1.79983077304273e-06 1.63766034221038e-06 1.49376055511894e-06 1.37039677460421e-06 1.26904641121126e-06 1.19015268810364e-06 1.13297690000878e-06 1.09549991918175e-06 1.07447144242335e-06 1.06590246126185e-06 1.0650160149348e-06 1.06688740162524e-06 1.06673966057073e-06 1.0604852892632e-06 1.04477549046711e-06 1.01749264240118e-06 9.77602557683838e-07 9.2530222438777e-07 8.61921312003553e-07 7.89528195294307e-07 7.10831460259358e-07 6.28785927988879e-07 5.46395666591214e-07 4.66270768029347e-07 3.90775089175419e-07 3.21632275665364e-07 2.59975008917081e-07 2.06345006130436e-07 1.60890008359936e-07 1.23216039460227e-07 9.26828881951026e-08 6.85026022738511e-08 4.97394883512506e-08 3.55071001002492e-08 2.49189911937949e-08 1.71872093411747e-08 1.16715433061846e-08 7.7810288707897e-09 5.12168988963373e-09 3.29955021736019e-09 2.11762178129087e-09 1.32966949057799e-09 8.37199308882436e-10 4.92470181695551e-10 2.9548210901733e-10 1.9698807267822e-10 9.84940363391102e-11 4.92470181695551e-11 4.92470181695551e-11 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92470181695551e-11 4.92470181695551e-11 9.84940363391102e-11 1.47741054508665e-10 2.46235090847775e-10 4.43223163525996e-10 7.38705272543326e-10 1.18192843606932e-09 1.92063370861265e-09 2.9548210901733e-09 4.57997268976862e-09 6.99307658007682e-09 1.04403678519457e-08 1.54143166870707e-08 2.24073932671476e-08 3.21583028647195e-08 4.56519858431776e-08 6.41196176567607e-08 8.90878558687251e-08 1.22575828224023e-07 1.670951326493e-07 2.25649837252901e-07 3.01884221379373e-07 3.99885787536787e-07 5.24234508414914e-07 6.7960885073986e-07 8.70588787201395e-07 1.10116332627125e-06 1.37404105394876e-06 1.69015766357913e-06 2.04803574461729e-06 2.44314457139163e-06 2.86794935012221e-06 3.31156648979356e-06 3.76040381339089e-06 4.19885001615443e-06 4.61030885296107e-06 4.97852880781483e-06 5.28908050439205e-06 5.53063712851371e-06 5.6958116274544e-06 5.78184616819661e-06 5.79051364339446e-06 5.72772369522827e-06 5.6026362690776e-06 5.42628269701243e-06 5.21053151041161e-06 4.96666027643597e-06 4.70466613977394e-06 4.43252711736897e-06 4.15634983947411e-06 3.88036954965192e-06 3.60744257495625e-06 3.33973578418655e-06 3.07931755210594e-06 2.82855173558657e-06 2.59024541466409e-06 2.36774738657404e-06 2.1648004246973e-06 1.98495031434209e-06 1.83129961765307e-06 1.70581821535705e-06 1.60924481272655e-06 1.54059446939819e-06 1.49725709340898e-06 1.47499744119634e-06 1.46844758777979e-06 1.47125466781546e-06 1.47696732192313e-06 1.47913419072259e-06 1.47228885519702e-06 1.45194983669299e-06 1.41531005517484e-06 1.36103984115199e-06 1.28943467673346e-06 1.20231670159152e-06 1.10264073681634e-06 9.940018147343e-07 8.80635178907984e-07 7.66529837809125e-07 6.55477811836778e-07 5.50630910153795e-07 4.54451483668654e-07 3.6856468398095e-07 2.93709216363226e-07 2.30082068888161e-07 1.77190771374059e-07 1.34247371530207e-07 1.00119187938705e-07 7.35257981271457e-08 5.31867796231195e-08 3.7969451008727e-08 2.67411308660684e-08 1.86153728680918e-08 1.28534717422539e-08 8.7659692341808e-09 5.95888919851616e-09 3.98900847173396e-09 2.70858599932553e-09 1.77289265410398e-09 1.18192843606932e-09 7.87952290712881e-10 5.41717199865106e-10 3.44729127186886e-10 2.46235090847775e-10 1.47741054508665e-10 9.84940363391102e-11 4.92470181695551e-11 4.92470181695551e-11 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92470181695551e-11 4.92470181695551e-11 1.47741054508665e-10 2.46235090847775e-10 3.93976145356441e-10 6.40211236204216e-10 1.08343439973021e-09 1.72364563593443e-09 2.75783301749508e-09 4.33373759892085e-09 6.69759447105949e-09 1.01448857429283e-08 1.50695875598839e-08 2.21119111581302e-08 3.20105618102108e-08 4.56519858431776e-08 6.43166057294389e-08 8.95310790322511e-08 1.23265286478396e-07 1.68030825994522e-07 2.26782518670801e-07 3.0326313788812e-07 4.01707927209061e-07 5.27090835468748e-07 6.84829034665833e-07 8.80438190835306e-07 1.11943397001216e-06 1.40634709786798e-06 1.74442787760198e-06 2.13475974361387e-06 2.57537281517688e-06 3.06089916731053e-06 3.58208036059893e-06 4.12586593522715e-06 4.67585663414475e-06 5.21309235535642e-06 5.71762805650351e-06 6.16986342435454e-06 6.55236501447747e-06 6.85144215582118e-06 7.05818113809697e-06 7.16913467003298e-06 7.18661736148317e-06 7.11762228902763e-06 6.97308229069998e-06 6.76634330842419e-06 6.51153923641491e-06 6.22211451063244e-06 5.9099869094738e-06 5.58461186042755e-06 5.25313018112827e-06 4.92051582041109e-06 4.59026531656606e-06 4.26503800857432e-06 3.94739474138069e-06 3.64043807712985e-06 3.34796003622086e-06 3.07449134432532e-06 2.82495670326019e-06 2.6041330737879e-06 2.41610795841654e-06 2.2636391901636e-06 2.14776095641064e-06 2.06729132872158e-06 2.01878301582457e-06 1.99686809273912e-06 1.99445498884881e-06 2.00327020510116e-06 2.01474476033467e-06 2.02055590847868e-06 2.01331659680775e-06 1.98731417121423e-06 1.9386581172627e-06 1.86572328335359e-06 1.76905138668676e-06 1.6510555311525e-06 1.5156754782044e-06 1.36793442369573e-06 1.21344652769784e-06 1.05777670326387e-06 9.05997393265305e-07 7.62540829337391e-07 6.30657314679322e-07 5.12612212126899e-07 4.0958745011619e-07 3.21780016719873e-07 2.48648194738084e-07 1.89108549771091e-07 1.4163442425564e-07 1.04502172555796e-07 7.6037396053793e-08 5.46149431500366e-08 3.87574032994398e-08 2.7233601047764e-08 1.89601019952787e-08 1.30997068331017e-08 9.01220432502858e-09 6.15587727119438e-09 4.23524356258174e-09 2.9548210901733e-09 2.11762178129087e-09 1.57590458142576e-09 1.28042247240843e-09 1.08343439973021e-09 1.08343439973021e-09 1.08343439973021e-09 1.18192843606932e-09 1.32966949057799e-09 1.52665756325621e-09 1.72364563593443e-09 1.87138669044309e-09 2.06837476312131e-09 2.21611581762998e-09 2.31460985396909e-09 2.4131038903082e-09 2.4131038903082e-09
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92470181695551e-11 4.92470181695551e-11 9.84940363391102e-11 1.9698807267822e-10 3.44729127186886e-10 5.90964218034661e-10 1.03418738156066e-09 1.62515159959532e-09 2.65933898115597e-09 4.18599654441218e-09 6.45135938021171e-09 9.84940363391101e-09 1.48233524690361e-08 2.18656760672825e-08 3.18628207557021e-08 4.56519858431776e-08 6.46120878384563e-08 9.01712902684553e-08 1.24397967896296e-07 1.69655977594117e-07 2.28900140452092e-07 3.05823982832937e-07 4.04662748299234e-07 5.30488879722447e-07 6.89113525246584e-07 8.86643315124669e-07 1.12967734979142e-06 1.42432225949987e-06 1.77599521624866e-06 2.18824200534601e-06 2.66214606119164e-06 3.19539277393158e-06 3.78153078418563e-06 4.40957800690196e-06 5.06412012539352e-06 5.72570456748332e-06 6.37202243394056e-06 6.97933666200751e-06 7.524648894199e-06 7.98722613586563e-06 8.35091536504779e-06 8.60512847283904e-06 8.74587645076762e-06 8.77567089676021e-06 8.7028838039056e-06 8.54041789096424e-06 8.30378596865953e-06 8.00953503509644e-06 7.67342413608922e-06 7.30929168374353e-06 6.92816901012935e-06 6.53823112026281e-06 6.14519066825159e-06 5.75313515660376e-06 5.36531488851852e-06 4.98493092017687e-06 4.61607075408691e-06 4.26365909206557e-06 3.93365482331138e-06 3.63241081316821e-06 3.36632917399811e-06 3.14077783078154e-06 2.95940106286307e-06 2.82357778675144e-06 2.73187983891973e-06 2.68002272878719e-06 2.66111187381008e-06 2.66593808159069e-06 2.68396249024075e-06 2.70400602663576e-06 2.71528359379659e-06 2.70829051721651e-06 2.67554125013376e-06 2.61211109073137e-06 2.51588241722806e-06 2.38759393489637e-06 2.23039745289915e-06 2.04975939025322e-06 1.85222960037514e-06 1.64534287704484e-06 1.43653552000592e-06 1.23265286478396e-06 1.03950605952297e-06 8.61625829894536e-07 7.02114738043347e-07 5.62597935568997e-07 4.43420151598674e-07 3.43941174896173e-07 2.62634347898237e-07 1.97579036896255e-07 1.46559126072596e-07 1.07260005573291e-07 7.75640536170492e-08 5.55013894770886e-08 3.9299120499305e-08 2.76275771931204e-08 1.9255584104296e-08 1.3395188942119e-08 9.30768643404591e-09 6.50060639838127e-09 4.57997268976862e-09 3.34879723552975e-09 2.56084494481686e-09 2.06837476312131e-09 1.82213967227354e-09 1.77289265410398e-09 1.87138669044309e-09 2.06837476312131e-09 2.31460985396909e-09 2.61009196298642e-09 2.9548210901733e-09 3.25030319919063e-09 3.54578530820796e-09 3.8412674172253e-09 4.03825548990352e-09 4.13674952624263e-09 4.18599654441218e-09
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92470181695551e-11 4.92470181695551e-11 9.84940363391102e-11 1.9698807267822e-10 3.44729127186886e-10 5.90964218034661e-10 9.84940363391101e-10 1.57590458142576e-09 2.56084494481686e-09 4.03825548990352e-09 6.30361832570305e-09 9.65241556123280e-09 1.45278703600187e-08 2.16194409764347e-08 3.16165856648544e-08 4.5602738825008e-08 6.4858322929304e-08 9.09099955409987e-08 1.25776884405044e-07 1.71872093411747e-07 2.32150443651283e-07 3.10108473413688e-07 4.09981426261546e-07 5.3679249804815e-07 6.96303589899339e-07 8.94966061195324e-07 1.13987148255252e-06 1.43820991862369e-06 1.79692519897073e-06 2.22192696577399e-06 2.71710573346886e-06 3.28359418347325e-06 3.91843749469699e-06 4.61415012037829e-06 5.35787858877491e-06 6.13179547930947e-06 6.91339490467848e-06 7.67687142736109e-06 8.39484370525504e-06 9.04052136047607e-06 9.59011808324831e-06 1.0024821512631e-05 1.03323691410998e-05 1.05081809959652e-05 1.05550641572626e-05 1.04827202875715e-05 1.03057757512883e-05 1.0042254957063e-05 9.7109702658364e-06 9.32994608625855e-06 8.9147937230892e-06 8.47807116596158e-06 8.02888911323707e-06 7.57379741833221e-06 7.11732680691861e-06 6.66331854641348e-06 6.21590938634307e-06 5.78022101659702e-06 5.36265554953736e-06 4.97089551999855e-06 4.61326367405124e-06 4.29788576969341e-06 4.03175488350513e-06 3.81969722326703e-06 3.66353492865137e-06 3.56164284805856e-06 3.50865305650812e-06 3.4957503377477e-06 3.51146013654379e-06 3.54228876991793e-06 3.57405309663729e-06 3.5929639516144e-06 3.58690656837954e-06 3.54622853137149e-06 3.46467546928271e-06 3.33963729015021e-06 3.17204968731921e-06 2.9661479043523e-06 2.72892501782956e-06 2.46919624400332e-06 2.196663245453e-06 1.92107693177617e-06 1.6515480013342e-06 1.39575898896153e-06 1.15976727789302e-06 9.47709617654918e-07 7.61752877046678e-07 6.02488020286337e-07 4.69176342101351e-07 3.59897208783109e-07 2.72139022404961e-07 2.02996208894906e-07 1.49563194180939e-07 1.08934404191056e-07 7.85489939804403e-08 5.61416007132928e-08 3.98408376991701e-08 2.81200473748159e-08 1.97973013041611e-08 1.39369061419841e-08 9.84940363391101e-09 7.09157061641593e-09 5.22018392597284e-09 4.03825548990352e-09 3.34879723552975e-09 3.05331512651241e-09 3.00406810834286e-09 3.15180916285152e-09 3.49653829003841e-09 3.93976145356441e-09 4.43223163525996e-09 4.97394883512506e-09 5.51566603499017e-09 6.05738323485527e-09 6.45135938021171e-09 6.7960885073986e-09 6.99307658007682e-09 7.09157061641593e-09
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92470181695551e-11 4.92470181695551e-11 9.84940363391102e-11 1.9698807267822e-10 2.9548210901733e-10 5.41717199865106e-10 8.86446327051991e-10 1.4281635269171e-09 2.31460985396909e-09 3.69352636271663e-09 5.76190112583794e-09 8.96295730685902e-09 1.36414240329668e-08 2.04867595585349e-08 3.03361631924459e-08 4.41745752980909e-08 6.33809123842174e-08 8.96295730685902e-08 1.24939685096161e-07 1.71773599375408e-07 2.33086136996504e-07 3.12423083267657e-07 4.13871940696941e-07 5.4235741110131e-07 7.03493654552094e-07 9.03633536393166e-07 1.15001636829545e-06 1.45027543807523e-06 1.81229026863963e-06 2.24349715973225e-06 2.75015048266063e-06 3.33638698695102e-06 4.00309311893045e-06 4.7467723403089e-06 5.55870792887036e-06 6.42432276723663e-06 7.32337633094003e-06 8.23040791158689e-06 9.11616478038451e-06 9.9497198099224e-06 1.07007860840263e-05 1.13424254837574e-05 1.18533140502484e-05 1.22196133713935e-05 1.24360540162487e-05 1.25058862880132e-05 1.24397967896296e-05 1.22543817662212e-05 1.19697340012012e-05 1.16069312183461e-05 1.11859677070327e-05 1.07241784176568e-05 1.02352540212695e-05 9.72929015659547e-06 9.21332914723304e-06 8.69249268307183e-06 8.17126224276526e-06 7.65466102216662e-06 7.14923887469248e-06 6.66307231132263e-06 6.20601073569099e-06 5.78864225670401e-06 5.4213087481773e-06 5.11292392039955e-06 4.86969289766011e-06 4.69402878384931e-06 4.58396169824036e-06 4.53304028145304e-06 4.53028244843554e-06 4.56130806988236e-06 4.60927466557951e-06 4.6563548149496e-06 4.68526281461513e-06 4.68068284192536e-06 4.63059862444692e-06 4.52708139225452e-06 4.36678234811262e-06 4.15108040852997e-06 3.88544199252339e-06 3.57883005739974e-06 3.24252217031985e-06 2.88907632091695e-06 2.53109974584245e-06 2.18041172945705e-06 1.84696016943099e-06 1.53872308270775e-06 1.2610683942678e-06 1.01700017221948e-06 8.07454109908025e-07 6.31445266970035e-07 4.86757527587882e-07 3.70091341544206e-07 2.7780242949446e-07 2.06098771039588e-07 1.51336086835043e-07 1.10067085608956e-07 7.94354403074923e-08 5.69295530040057e-08 4.06287899898829e-08 2.89572466836984e-08 2.06345006130436e-08 1.47741054508665e-08 1.07850969791326e-08 8.07651097980703e-09 6.3528653438726e-09 5.31867796231195e-09 4.87545479878595e-09 4.87545479878595e-09 5.17093690780328e-09 5.76190112583794e-09 6.50060639838127e-09 7.38705272543326e-09 8.27349905248525e-09 9.2091923977068e-09 1.00463917065892e-08 1.0735849960963e-08 1.12775671608281e-08 1.1622296288015e-08 1.17700373425237e-08
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.92470181695551e-11 4.92470181695551e-11 9.84940363391102e-11 1.47741054508665e-10 2.46235090847775e-10 4.43223163525996e-10 7.38705272543326e-10 1.23117545423888e-09 2.01912774495176e-09 3.29955021736019e-09 5.22018392597284e-09 8.17500501614614e-09 1.25579896332365e-08 1.91078430497874e-08 2.85632705383419e-08 4.20077064986305e-08 6.09185614757396e-08 8.70194811056038e-08 1.22428087169514e-07 1.69705224612287e-07 2.32002702596774e-07 3.12767812394844e-07 4.16285044587249e-07 5.47232865900096e-07 7.11176189386545e-07 9.1432013933596e-07 1.16355929829208e-06 1.46647770705301e-06 1.83125037063491e-06 2.26600304703574e-06 2.77846751810813e-06 3.37499664919595e-06 4.0596286957891e-06 4.83285612806929e-06 5.69054219651026e-06 6.62278825045994e-06 7.6132935269042e-06 8.63965063257589e-06 9.67364102606387e-06 1.06830079104671e-05 1.16335246081577e-05 1.24918016408167e-05 1.32280445624515e-05 1.3818664051359e-05 1.42483442848884e-05 1.45112741148956e-05 1.46109008326526e-05 1.45589944755019e-05 1.4373727193148e-05 1.40769646616583e-05 1.36916559914997e-05 1.32394698706668e-05 1.27390216720278e-05 1.22048392659427e-05 1.16476585023723e-05 1.10748664340422e-05 1.04920279740055e-05 9.90441255320641e-06 9.31812680189785e-06 8.74119798404152e-06 8.18406646748934e-06 7.65894551274737e-06 7.17923030875774e-06 6.75787282129903e-06 6.40619986455023e-06 6.13194322036398e-06 5.93840243895763e-06 5.82331215749538e-06 5.77864511201559e-06 5.79115385463066e-06 5.84296171774503e-06 5.91333570670933e-06 5.98021315738358e-06 6.02212236984587e-06 6.02015248911909e-06 5.95928317466152e-06 5.82966502283925e-06 5.62730902518055e-06 5.35384033328501e-06 5.01630127075088e-06 4.62601865175716e-06 4.19727411157301e-06 3.74597443706721e-06 3.28817415616302e-06 2.83889360940217e-06 2.41093702150874e-06 2.01444927822565e-06 1.65652195016932e-06 1.34114404581149e-06 1.0695467406064e-06 8.40745094190644e-07 6.51882779510401e-07 4.99020035112101e-07 3.77527641287809e-07 2.82579390256907e-07 2.09546062311457e-07 1.54143166870707e-07 1.12627930553772e-07 8.18977912159701e-08 5.93426568943139e-08 4.28941528256825e-08 3.10748684649892e-08 2.26536283579953e-08 1.67932331958183e-08 1.27549777059148e-08 1.01941327610979e-08 8.66747519784169e-09 7.97801694346792e-09 7.97801694346792e-09 8.51973414333303e-09 9.40618047038502e-09 1.06373559246239e-08 1.20162724333714e-08 1.34936829784581e-08 1.49710935235447e-08 1.63500100322923e-08 1.75319384683616e-08 1.84183847954136e-08 1.89601019952787e-08 1.91570900679569e-08
