0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 4.64181577138233e-09 3.71345261710586e-07 3.05431477756957e-06 6.88845460473138e-06 1.4714555995282e-06 1.85672630855293e-08 0 0 0
0 7.70541418049467e-07 7.07969741451233e-05 0.000576546011516085 0.0012967330120776 0.000294031178222442 1.74207345899979e-05 2.5205059638606e-06 3.71345261710586e-08 0
5.14313187469162e-06 3.4892529153481e-05 0.00062340514172819 0.00430916004412622 0.00901628152159612 0.00511009607184669 0.00270720443600137 0.000495369937306151 2.21043267033227e-05 4.44221769321289e-06
0.000937215096952492 0.00525477218580914 0.0111004382356837 0.0334504608896014 0.0517337562535006 0.0370361289603369 0.0183608925981494 0.00729137349731891 0.00288084548037724 0.000816476826923066
0.00108897926359784 0.00988015592936077 0.0367863574954946 0.0836547017119054 0.13021073063777 0.11446384874038 0.0762514001108911 0.0357041645665545 0.0124870785774372 0.00275340907018971
4.43804005901865e-05 0.00171505344939457 0.0134867400219621 0.0441756825892212 0.0758367142153231 0.0612959524443375 0.0382257613571214 0.0212011500414217 0.0064621548861034 0.00142822172743354
1.0769012589607e-06 9.2998778979645e-05 0.00115403431163376 0.00533197486571877 0.0103005141238014 0.00819953546935832 0.00416306353453773 0.00161440959983946 0.000535456658307809 7.78386086703103e-05
1.50394830992787e-06 0.000137184223307433 0.00106373706943306 0.00283407918648057 0.00319021321790833 0.000648554499577539 2.86446451252004e-05 8.27171570460331e-06 2.76188038397249e-06 3.85270709024733e-07
