0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.14503206639435e-10 1.28625801659859e-09 3.85877404979576e-09 1.08045673394281e-08 2.77831731585295e-08 6.73999200697659e-08 1.55637220008429e-07 3.39829367985347e-07 6.98438103013032e-07 1.33873734367581e-06 2.37211703421111e-06 3.86006030781236e-06 5.74185578609609e-06 7.79215106455424e-06 9.65027939533256e-06 1.09419396956009e-05 1.14309749935116e-05 1.11114685021885e-05 1.01802176981712e-05 8.91531156464812e-06 7.55110631224366e-06 6.2272895615604e-06 5.01537725832121e-06 3.96964949082656e-06 3.14850237303002e-06 2.59335341306607e-06 2.29648506283512e-06 2.18509511859768e-06 2.14599287489308e-06 2.06701663267393e-06 1.88102372347377e-06 1.58338361843286e-06 1.22040160614874e-06 8.57162342261298e-07 5.47688663467678e-07 3.1822023330649e-07 1.68242548571095e-07 8.10342550457109e-08 3.5500721258121e-08 1.44060897859042e-08 5.14503206639435e-09 1.80076122323802e-09 5.14503206639435e-10 2.57251603319717e-10 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251603319717e-10 1.02900641327887e-09 3.60152244647604e-09 1.02900641327887e-08 2.726866995189e-08 6.71426684664462e-08 1.56151723215068e-07 3.42916387225183e-07 7.14902205625494e-07 1.41051054100201e-06 2.61650605736484e-06 4.52634196041043e-06 7.2436906462766e-06 1.06587056803458e-05 1.43708463162494e-05 1.77429003325642e-05 2.01132166055521e-05 2.10632467766118e-05 2.0581414523594e-05 1.90101217305172e-05 1.68312006503991e-05 1.44482790488486e-05 1.21008581685562e-05 9.91910732080166e-06 8.01724621745899e-06 6.52390066018803e-06 5.53502549702704e-06 5.04033066384322e-06 4.89575526277754e-06 4.86565682518913e-06 4.71799440488362e-06 4.3133376328617e-06 3.64782773507359e-06 2.82719512048369e-06 1.99987396420748e-06 1.28960228744174e-06 7.58892229793166e-07 4.08515546071711e-07 2.01942508605978e-07 9.23533255917785e-08 3.93594953079167e-08 1.62068510091422e-08 6.68854168631265e-09 3.60152244647604e-09 3.08701923983661e-09 3.85877404979576e-09 5.40228366971406e-09 6.94579328963237e-09 7.97479970291124e-09 8.48930290955067e-09
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251603319717e-10 1.02900641327887e-09 3.08701923983661e-09 9.26105771950982e-09 2.57251603319717e-08 6.58564104498476e-08 1.56151723215068e-07 3.4626065806834e-07 7.23391508535045e-07 1.43263417888751e-06 2.69445329317072e-06 4.79980041473929e-06 8.04322862939428e-06 1.25778026411109e-05 1.8219844805119e-05 2.43282841259457e-05 2.9888520280098e-05 3.38468507003785e-05 3.55362219793791e-05 3.4933481472801e-05 3.25749987735658e-05 2.92106623053506e-05 2.5461477438569e-05 2.16963429723816e-05 1.81334082664036e-05 1.49910799318532e-05 1.25276385784636e-05 1.09403961859809e-05 1.02226642127189e-05 1.01071582428284e-05 1.01457459833263e-05 9.89312490886637e-06 9.08381136482254e-06 7.71831985440148e-06 6.01737225325151e-06 4.28967048535629e-06 2.79478141846541e-06 1.66699038951177e-06 9.13500443388316e-07 4.62538382768852e-07 2.1866386282176e-07 9.77556092614926e-08 4.24465145477534e-08 1.92938702489788e-08 1.10618189427478e-08 1.02900641327887e-08 1.33770833726253e-08 1.85221154390196e-08 2.39243991087337e-08 2.80404247618492e-08 2.95839343817675e-08
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251603319717e-10 7.71754809959152e-10 2.57251603319717e-09 7.71754809959152e-09 2.23808894888154e-08 5.99396235734941e-08 1.48176923512157e-07 3.40343871191986e-07 7.26221276171562e-07 1.4521853007398e-06 2.73972957535499e-06 4.90373006248045e-06 8.34035423122855e-06 1.3439595512232e-05 2.03869323114843e-05 2.88993878653337e-05 3.80516281566393e-05 4.63948121555044e-05 5.24240179825086e-05 5.51856139441458e-05 5.46389542870914e-05 5.15323839254024e-05 4.69059710913007e-05 4.1608646075741e-05 3.61471945372634e-05 3.08552718053735e-05 2.61210705494808e-05 2.24202489841233e-05 2.01222204116683e-05 1.92344451286119e-05 1.92967000166153e-05 1.95228241759333e-05 1.91222834295645e-05 1.76271371110704e-05 1.50510195554267e-05 1.18124791212348e-05 8.49727770925358e-06 5.60345442351008e-06 3.39649291863023e-06 1.90211835494599e-06 9.9221943400415e-07 4.87749039894184e-07 2.29725681764508e-07 1.06502163774363e-07 5.24793270772223e-08 3.31854568282435e-08 3.24137020182844e-08 4.27037661510731e-08 5.86533655568956e-08 7.56319713759969e-08 8.87518031453025e-08 9.33823320050574e-08
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251603319717e-10 5.14503206639435e-10 2.05801282655774e-09 6.17403847967322e-09 1.82648638356999e-08 5.04213142506646e-08 1.30426562883097e-07 3.13332452843416e-07 6.96894593393114e-07 1.4390654689705e-06 2.77034251615004e-06 5.0035436845685e-06 8.53818071418142e-06 1.38360202329477e-05 2.13217846379481e-05 3.11590859488941e-05 4.29365788520774e-05 5.5457786140458e-05 6.68795000762502e-05 7.52923992596149e-05 7.94830278776931e-05 7.93875875328615e-05 7.59234374425581e-05 7.03516249662564e-05 6.36798046341595e-05 5.65140612236888e-05 4.93282521881591e-05 4.2768850806713e-05 3.76523736682871e-05 3.46201490199576e-05 3.37138516214622e-05 3.41987708937199e-05 3.47914785877685e-05 3.41925968552402e-05 3.1632943402209e-05 2.71500769627596e-05 2.14694470582536e-05 1.56079692766139e-05 1.04428715851606e-05 6.45547173370499e-06 3.71214063590352e-06 2.00579075108384e-06 1.03209343251871e-06 5.14245955036115e-07 2.5493633888984e-07 1.34799840139532e-07 9.10670675751799e-08 9.23533255917785e-08 1.22194511576866e-07 1.67985296967775e-07 2.16605849995202e-07 2.53650080873241e-07 2.67284415849186e-07
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251603319717e-10 5.14503206639435e-10 1.80076122323802e-09 5.14503206639435e-09 1.51778445958633e-08 4.16747597377942e-08 1.0907467980756e-07 2.69085177072424e-07 6.22291628430396e-07 1.34079535650237e-06 2.68544948705453e-06 5.0035436845685e-06 8.70719501756247e-06 1.42396479985563e-05 2.20323135663172e-05 3.2414216521491e-05 4.54144262952529e-05 6.04662176054896e-05 7.61878920907708e-05 9.05214369245388e-05 0.000101349671411472 0.000107324854401779 0.000108356690582695 0.000105402670421774 9.97446786583606e-05 9.23615576430847e-05 8.38550188761117e-05 7.48512127599216e-05 6.6373228920917e-05 5.97448841097811e-05 5.60152503648518e-05 5.52972611399865e-05 5.64947673534398e-05 5.76544575812051e-05 5.67841754071745e-05 5.27044222301271e-05 4.54849132345625e-05 3.62758203389233e-05 2.66991149021402e-05 1.81730250133148e-05 1.1500432926408e-05 6.82462778446878e-06 3.84205269557998e-06 2.08065096764987e-06 1.10026510739843e-06 5.81388623502561e-07 3.2773854262932e-07 2.32555449401024e-07 2.40015745897296e-07 3.17448478496531e-07 4.35784216023601e-07 5.61322998443623e-07 6.56763343275238e-07 6.92264064533359e-07
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251603319717e-10 5.14503206639435e-10 1.80076122323802e-09 5.14503206639435e-09 1.44060897859042e-08 3.80732372913182e-08 9.59548480382546e-08 2.32555449401024e-07 5.38170354144849e-07 1.1820711172541e-06 2.44517648955391e-06 4.73368675268612e-06 8.54744177190093e-06 1.43976004829946e-05 2.27047692573949e-05 3.37223409243718e-05 4.74878742180099e-05 6.37309977032201e-05 8.16946199114327e-05 9.99682303016455e-05 0.000116594401424199 0.000129600527984837 0.000137737138946236 0.000140895159628589 0.000139853033383541 0.000135569794188268 0.000128668762677613 0.000119555624630012 0.000109003678365044 9.85623502895032e-05 9.02809066754349e-05 8.57988119907954e-05 8.5366372045615e-05 8.74580848322076e-05 8.92884299898274e-05 8.79993422055923e-05 8.18945044072121e-05 7.10768172360147e-05 5.72220176360246e-05 4.27104546927594e-05 2.96528778114572e-05 1.92792069075896e-05 1.18559546421958e-05 6.98077950768385e-06 3.9845700838191e-06 2.22985689757531e-06 1.24612676648071e-06 7.38569353130908e-07 5.42029128194644e-07 5.65181772493419e-07 7.462869012305e-07 1.02231787159256e-06 1.3150701961704e-06 1.53810733624859e-06 1.62119960412086e-06
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251603319717e-10 5.14503206639435e-10 1.5435096199183e-09 4.88778046307463e-09 1.3634334975945e-08 3.60152244647604e-08 8.92663063519419e-08 2.10689063118848e-07 4.76172717744797e-07 1.03312243893198e-06 2.14547837168644e-06 4.23719115827906e-06 7.89916773153524e-06 1.38141538466655e-05 2.25872052746778e-05 3.45398865197218e-05 4.95834457786523e-05 6.72388805660878e-05 8.67429253749788e-05 0.000107102846268115 0.000127062998169691 0.000145155246179564 0.000160003036968368 0.000170769788322108 0.000177357230128316 0.000180091300168398 0.000179152331816281 0.000174353303156352 0.000165619868475251 0.000153833114514348 0.000141241420286658 0.000130892188285105 0.000125254004895147 0.000124829797001273 0.000127641042522351 0.000129957078707038 0.000127929421569672 0.000119263129557038 0.000104085542212778 8.46481255691464e-05 6.41765574801699e-05 4.55636322251784e-05 3.05383378300836e-05 1.95320852336529e-05 1.20602124152317e-05 7.25732498125255e-06 4.28426820168657e-06 2.5141199192436e-06 1.55019816160462e-06 1.16200549219516e-06 1.21165505163587e-06 1.59007216011917e-06 2.17043177720846e-06 2.7880928767791e-06 3.25989231726746e-06 3.43508065912819e-06
0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.14503206639435e-10 1.28625801659859e-09 4.37327725643519e-09 1.28625801659859e-08 3.44717148448421e-08 8.66937903187447e-08 2.04257773035856e-07 4.54306331462621e-07 9.61349241605784e-07 1.9491953983535e-06 3.79651916179239e-06 7.08985418749141e-06 1.26230789232952e-05 2.1273421336524e-05 3.37298012208681e-05 5.01586603636752e-05 7.00035635469648e-05 9.20860411759293e-05 0.000114976288839318 0.000137384189746482 0.000158354568694295 0.000177258960015848 0.000193758563349568 0.00020777002917598 0.000219276893392471 0.000227899967135748 0.000232553905891405 0.000231715522916186 0.00022446025594776 0.000211676137520786 0.000196466908229318 0.000183175232388995 0.0001753877118533 0.000174040227955112 0.000176757062137771 0.000178845173401917 0.000175430672871055 0.000163600443389191 0.000143491085557689 0.000117912301388006 9.09098868455516e-05 6.61375864522761e-05 4.58147097900184e-05 3.05478561394065e-05 1.97962826302622e-05 1.25363851329765e-05 7.77054192987538e-06 4.75735390019153e-06 3.0255361066432e-06 2.292369037182e-06 2.36851551176464e-06 3.07415665967062e-06 4.17313550905245e-06 5.35031884584348e-06 6.25121396066913e-06 6.58564104498476e-06
0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251603319717e-10 1.02900641327887e-09 3.60152244647604e-09 1.10618189427478e-08 3.13846956050055e-08 8.20632614589898e-08 1.99112740969461e-07 4.49675802602866e-07 9.51830932282954e-07 1.90263285815263e-06 3.61978731031174e-06 6.60287690240718e-06 1.15886702263466e-05 1.95488065878686e-05 3.15290137544679e-05 4.82874122011275e-05 6.98245164310543e-05 9.50886818898771e-05 0.000122135600959706 0.000148768344948189 0.000173330213529949 0.000195201744844192 0.000214786052153318 0.000233086931213483 0.000251070361795151 0.000268928510846003 0.000285441491263095 0.000297873689496727 0.000302868486626783 0.000298228953960912 0.000284651214337697 0.000266156882071836 0.000248625442557201 0.000237051435672243 0.000233043712944125 0.000233996830134425 0.000234381678532991 0.000228407781800701 0.000212620508156573 0.00018717343680779 0.000155350898973934 0.000121865744027823 9.09659676950753e-05 6.5233089815004e-05 4.53884438833176e-05 3.08472970056706e-05 2.04954924880852e-05 1.32749544861074e-05 8.42910603437386e-06 5.48974921484277e-06 4.1672187221761e-06 4.22870185536951e-06 5.39713863764767e-06 7.26915855500525e-06 9.29244241511483e-06 1.08467566023726e-05 1.14235146970154e-05
