0 0 0 0 0 0 0 2.40210856449229e-09 3.54978265641638e-08 3.39498010448243e-07 2.16323221280111e-06 9.1827272401508e-06 2.60073625268064e-05 4.92587058272853e-05 6.26021520020884e-05 5.36206680794517e-05 3.11257220758362e-05 1.23228169358454e-05 3.34853933890225e-06 6.27751038187318e-07 8.14047902411276e-08 7.20632569347687e-09 2.66900951610254e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1.60140570966153e-09 2.13520761288203e-08 2.05780633691506e-07 1.31075057335796e-06 5.5648848410738e-06 1.57605011925855e-05 2.98510031309457e-05 3.79373012618815e-05 3.24943901556936e-05 1.88624240521999e-05 7.4676217251033e-06 2.02924793509276e-06 3.80600756996223e-07 4.9376676047897e-08 4.53731617737432e-09 2.66900951610254e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 2.66900951610254e-10 4.80421712898458e-09 4.56400627253535e-08 2.91722740110008e-07 1.23842041547158e-06 3.50761230606196e-06 6.64343158653084e-06 8.44287780228717e-06 7.23168128387984e-06 4.19781816692608e-06 1.66199222567705e-06 4.5159641012455e-07 8.46076016604506e-08 1.09429390160204e-08 1.06760380644102e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 2.66900951610254e-10 3.73661332254356e-09 2.37541846933126e-08 1.01155460660286e-07 2.86651622029413e-07 5.42876535575257e-07 6.90205860864118e-07 5.91185607816713e-07 3.43234623770787e-07 1.3611948532123e-07 3.70992322738253e-08 6.93942474186661e-09 1.06760380644102e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 8.00702854830763e-10 2.9359104677128e-09 8.80773140313839e-09 1.70816609030563e-08 2.34872837417024e-08 2.58893923061947e-08 2.56224913545844e-08 2.34872837417024e-08 1.7882363757887e-08 9.87533520957941e-09 4.00351427415381e-09 1.06760380644102e-09 2.66900951610254e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 5.33801903220509e-10 3.73661332254356e-09 2.26865808868716e-08 9.5550540676471e-08 2.69836862077967e-07 5.11382223285247e-07 6.50170718122579e-07 5.57289186962211e-07 3.24017755254849e-07 1.28379357724532e-07 3.49640246609433e-08 6.67252379025636e-09 8.00702854830763e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.00702854830763e-10 1.86830666127178e-09 3.20281141932305e-09 3.73661332254356e-09 2.9359104677128e-09 1.60140570966153e-09 5.33801903220509e-10 2.66900951610254e-10 0 0 2.66900951610254e-10 4.53731617737432e-09 4.32379541608612e-08 2.75174881110172e-07 1.1687592671013e-06 3.31117320567681e-06 6.27457447140547e-06 7.97980465124338e-06 6.84147209262565e-06 3.97655727804118e-06 1.57685082211338e-06 4.29443631140899e-07 8.06040873862968e-08 1.04091371127999e-08 1.06760380644102e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.96260056287382e-08 7.23301578863789e-08 1.21973734885886e-07 1.40389900546994e-07 1.09696291111815e-07 5.87182093542559e-08 2.29534818384819e-08 8.27392949991788e-09 4.27041522576407e-09 2.40210856449229e-09 2.40210856449229e-09 2.08182742255998e-08 1.95905298481927e-07 1.24776194877794e-06 5.29771698851194e-06 1.50094419147543e-05 2.84422999083467e-05 3.61720183679313e-05 3.10125560723535e-05 1.80254226679501e-05 7.14787438507422e-06 1.94624173914197e-06 3.65654303706048e-07 4.75083693866253e-08 4.27041522576407e-09 2.66900951610254e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.80421712898458e-07 1.1452719833596e-06 1.89633126119086e-06 2.16136390613984e-06 1.69215203320901e-06 9.34954033490721e-07 4.2036899878615e-07 2.2046018603007e-07 1.50532136708183e-07 9.52836397248608e-08 4.91097750962868e-08 5.20456855639996e-08 3.357613971257e-07 2.10905131962423e-06 8.95079031320149e-06 2.53582594124903e-05 4.80531142288618e-05 6.11123108901999e-05 5.23950589096574e-05 3.04536654796816e-05 1.20764673575092e-05 3.28821972383833e-06 6.17875702977739e-07 8.03371864346865e-08 7.20632569347687e-09 2.66900951610254e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.79800054141392e-06 8.68735907396217e-06 1.4007762643361e-05 1.5813614481956e-05 1.26118706664393e-05 7.61308274373089e-06 4.40813611679496e-06 3.25592470869349e-06 2.64498843045762e-06 1.81919688617549e-06 9.82195501925736e-07 4.38518263495648e-07 3.55512067544859e-07 1.40016239214739e-06 5.78267601758777e-06 1.63543558099183e-05 3.09829300667248e-05 3.93993846748025e-05 3.37771161291325e-05 1.96310987928374e-05 7.78443315466468e-06 2.11972735768864e-06 3.9848312075411e-07 5.20456855639996e-08 5.07111808059483e-09 5.33801903220509e-10 2.66900951610254e-10 2.66900951610254e-10 8.00702854830763e-10 1.33450475805127e-09 1.33450475805127e-09 1.06760380644102e-09 5.33801903220509e-10 2.66900951610254e-10 0 0 0 0 0 0
1.61288245058077e-05 3.50982758396033e-05 5.50464529629537e-05 6.24654987148639e-05 5.29755684794097e-05 3.77846339175605e-05 2.88866899927778e-05 2.62390325528041e-05 2.3288976334656e-05 1.72909112491187e-05 1.0363230149123e-05 5.06017514157881e-06 2.12159566434991e-06 1.13166003482748e-06 1.88725662883611e-06 4.64621176563131e-06 8.56271632956018e-06 1.07574428546513e-05 9.1488308192963e-06 5.28677404949592e-06 2.09170275776956e-06 5.79441965945862e-07 1.28646258676143e-07 4.16365484511997e-08 2.69569961126357e-08 1.81492647094973e-08 1.33450475805127e-08 1.97506704191588e-08 3.81668360802664e-08 5.79175064994252e-08 6.21879217251892e-08 4.6173864628574e-08 2.34872837417024e-08 8.00702854830763e-09 1.86830666127178e-09 2.66900951610254e-10 0 0 0 0
3.86008170275846e-05 8.09937627756478e-05 0.000125821912806203 0.0001478663300035 0.000138625952157802 0.00011743935461898 0.000107048366770889 0.000107475675194417 0.000102621013785578 8.37978241732651e-05 5.68112020550007e-05 3.23398545047113e-05 1.62120976027101e-05 7.94403992372761e-06 5.11835954902985e-06 5.85233716595804e-06 7.83087392024486e-06 8.26165205614381e-06 6.20624782779324e-06 3.3263865599186e-06 1.43699472346961e-06 7.91628222476014e-07 7.83888094879317e-07 8.71965408910701e-07 7.87891609153471e-07 5.51417366026785e-07 3.83002865560715e-07 4.79354109092017e-07 8.42339403281962e-07 1.2232070612298e-06 1.27738795440668e-06 9.29882915410126e-07 4.65475259608283e-07 1.58539165256491e-07 3.65654303706048e-08 5.60491998381534e-09 5.33801903220509e-10 0 0 0
5.45985931661517e-05 0.000116349598033555 0.00018678128945113 0.000232128028030664 0.000235469094142921 0.000218021245134256 0.000214706335315256 0.000231954542412117 0.000243506549399712 0.000223777231056682 0.00017406986472974 0.000117574406500494 7.31161811888711e-05 4.41568941372553e-05 2.97471786607693e-05 2.88223668634397e-05 3.41948161184026e-05 3.46429428161562e-05 2.64624286493019e-05 1.61112090430014e-05 1.01158129669802e-05 9.01217753207185e-06 1.02732845284303e-05 1.12472061008561e-05 1.00923256832385e-05 7.16922646120304e-06 4.91391342009639e-06 5.46025966804258e-06 8.72258999957472e-06 1.20831398812994e-05 1.22627642217331e-05 8.75995613280016e-06 4.32966723702154e-06 1.46368481863063e-06 3.357613971257e-07 5.20456855639996e-08 5.33801903220509e-09 2.66900951610254e-10 0 0
