0 0 0 3.941411652048e-10 1.1824234956144e-09 3.5472704868432e-09 1.0838882043132e-08 2.97576579729624e-08 7.54780331367193e-08 1.77560594924763e-07 3.87046624231114e-07 7.82961424679336e-07 1.47251139320513e-06 2.57551544403077e-06 4.19070593904004e-06 6.34232255989304e-06 8.92256769790627e-06 1.16665784900621e-05 1.4190461441451e-05 1.61144615393983e-05 1.72277132605192e-05 1.76171247317416e-05 1.7665998236227e-05 1.78914469827241e-05 1.86895828422638e-05 2.01224830483659e-05 2.18706961866318e-05 2.33784832141227e-05 2.41058707345082e-05 2.37468081330066e-05 2.23087840917569e-05 2.00460196623161e-05 1.73146213874469e-05 1.44385733049475e-05 1.16441124436454e-05 9.06248781155397e-06 6.76720673598382e-06 4.80832514491596e-06 3.22230109613184e-06 2.02095882458761e-06 1.18025571920577e-06 6.4205595811862e-07 3.28516661198201e-07 1.62780301229583e-07 8.21784329452009e-08 4.51291634159496e-08 2.7589881564336e-08 1.79334230168184e-08 1.16271643735416e-08 7.2916115562888e-09 4.1384822346504e-09 2.1677764086264e-09 1.1824234956144e-09 5.912117478072e-10 1.970705826024e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.970705826024e-10 3.941411652048e-10 1.1824234956144e-09 2.7589881564336e-09 6.5033292258792e-09 1.5765646608192e-08 3.82316930248656e-08 9.10466091623089e-08 2.09683099888954e-07 4.61145163289616e-07 9.5736889028246e-07 1.86566720549692e-06 3.40222653804784e-06 5.79722532841481e-06 9.22191791287932e-06 1.36865519617367e-05 1.89398624821689e-05 2.44310371958022e-05 2.93997777949565e-05 3.31100256536119e-05 3.51613333479202e-05 3.57223932965893e-05 3.55259139257347e-05 3.55712401597332e-05 3.6656310787542e-05 3.89811524505026e-05 4.20412644571526e-05 4.48637093411842e-05 4.64430329901598e-05 4.61377706577087e-05 4.38426866527212e-05 3.99095519651425e-05 3.49201189548149e-05 2.94569282639112e-05 2.39738334441646e-05 1.87780675338523e-05 1.40767517152894e-05 1.00232069017407e-05 6.72542777247211e-06 4.22519329099546e-06 2.47895085855559e-06 1.36550206685203e-06 7.2088419115958e-07 3.81922789083451e-07 2.17762993775652e-07 1.40117184230307e-07 9.95206442142121e-08 7.33102567280929e-08 5.28149161374432e-08 3.62609871988416e-08 2.32543287470832e-08 1.39920113647704e-08 7.88282330409601e-09 4.1384822346504e-09 1.970705826024e-09 9.85352913012001e-10 3.941411652048e-10 1.970705826024e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5.912117478072e-10 1.5765646608192e-09 3.941411652048e-09 9.26231738231281e-09 2.12836229210592e-08 4.74940104071784e-08 1.06615185187898e-07 2.36878840288085e-07 5.15733714670481e-07 1.08290285140019e-06 2.16422913813956e-06 4.08133176569571e-06 7.22854896985604e-06 1.19960805041733e-05 1.86324323733091e-05 2.70721771438395e-05 3.67834213133206e-05 4.67366681582374e-05 5.55835607524244e-05 6.20626502966435e-05 6.55143415509245e-05 6.62515826004401e-05 6.55411431501584e-05 6.51115292800852e-05 6.63863788789401e-05 6.98240781218564e-05 7.47118227115611e-05 7.95053675627819e-05 8.25057671829035e-05 8.25085261710599e-05 7.91390133497241e-05 7.27960995780832e-05 6.43401950197794e-05 5.47391133059731e-05 4.48309956244722e-05 3.52537594511608e-05 2.64811624666149e-05 1.88722672723362e-05 1.26743974494908e-05 7.98431465413624e-06 4.72259944148392e-06 2.65572317114994e-06 1.46896412271829e-06 8.49965422764152e-07 5.47856219634672e-07 3.97097223943836e-07 3.0624768536413e-07 2.35893487375073e-07 1.74604536185727e-07 1.21986690630886e-07 7.98135859539721e-08 4.88735044853952e-08 2.77869521469384e-08 1.478029369518e-08 7.2916115562888e-09 3.3501999042408e-09 1.3794940782168e-09 5.912117478072e-10 1.970705826024e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.1677764086264e-09 5.5179763128672e-09 1.30066584517584e-08 2.93635168077576e-08 6.38508687631776e-08 1.34796278500042e-07 2.82008003704035e-07 5.86087912659538e-07 1.20153934212683e-06 2.39657535502779e-06 4.58760609240127e-06 8.33943584398577e-06 1.42996385442128e-05 2.30458280706899e-05 3.48562680860517e-05 4.94519066453333e-05 6.58140859070628e-05 8.22042491915218e-05 9.6489304512622e-05 0.000106769294383494 0.000112119760701149 0.000113101172202509 0.000111696650160301 0.000110580836521607 0.00011199718279877 0.000116779494626782 0.000124006269961395 0.000131433466078514 0.000136440044229528 0.000136996177413632 0.000132241455467184 0.000122520751909738 0.000109013928319335 9.32275892999696e-05 7.65989706105617e-05 6.03160137230384e-05 4.53071181520396e-05 3.22758258774559e-05 2.16889971094724e-05 1.37204481019443e-05 8.22158763558953e-06 4.77482314587355e-06 2.82402144869239e-06 1.82014390091577e-06 1.32687623266196e-06 1.05866316974009e-06 8.65139857624537e-07 6.88564615612786e-07 5.20266338070336e-07 3.695073423795e-07 2.45549945922591e-07 1.52335560351655e-07 8.78934798406705e-08 4.70998692419736e-08 2.32543287470832e-08 1.06418114605296e-08 4.3355528172528e-09 1.7736352434216e-09 5.912117478072e-10 1.970705826024e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.3062586432768e-09 1.61597877733968e-08 3.82316930248656e-08 8.45432799364297e-08 1.77166453759558e-07 3.57288966258152e-07 7.05512685716593e-07 1.37653801947777e-06 2.65394953590652e-06 5.01268733907465e-06 9.15786997353353e-06 1.59954309075064e-05 2.6484118525354e-05 4.13617650883396e-05 6.0792530391771e-05 8.40427206566196e-05 0.000109334365086646 0.000134003660616815 0.000155043507227195 0.000169961159118449 0.000177702091603071 0.000179227220841831 0.000177357218083517 0.000175792083516489 0.000177645729416447 0.000184159897524369 0.000194200249566796 0.000204745299371268 0.000212080463526312 0.000213118237214296 0.000206297624350427 0.000191801112294195 0.000171173931483784 0.000146648694549498 0.000120525018119724 9.48082924430235e-05 7.10989277207113e-05 5.05903834010273e-05 3.4037833956504e-05 2.16905736741332e-05 1.32727037382716e-05 8.08521479242867e-06 5.21665539206813e-06 3.77626650382719e-06 3.06149150072829e-06 2.62064460744672e-06 2.22827707748534e-06 1.81620248926372e-06 1.39644214832061e-06 1.00683360651566e-06 6.78514015900064e-07 4.26263670168992e-07 2.48900145826831e-07 1.34599207917439e-07 6.72010686674184e-08 3.07430108859744e-08 1.30066584517584e-08 4.92676456506e-09 1.7736352434216e-09 5.912117478072e-10 1.970705826024e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.69480701038064e-08 4.31584575899256e-08 1.01294279457634e-07 2.20127840766881e-07 4.4991214008128e-07 8.76569951415476e-07 1.65204269395592e-06 3.05065261868515e-06 5.55088710016181e-06 9.92309504577865e-06 1.72657478829615e-05 2.89112398206851e-05 4.6143091563439e-05 6.97448557476502e-05 9.95090170498385e-05 0.000133903154619688 0.000170080780962088 0.000204317853277603 0.000232835149003666 0.000252834462937906 0.000263454596634349 0.000266257137389538 0.000264905430263468 0.000263973286407759 0.000267253329184593 0.000276258272386027 0.000289583002758106 0.000303399227163195 0.000312832601811206 0.000313615760306468 0.000303358433552596 0.00028203184924453 0.00025163450016044 0.000215343952374208 0.000176611700069532 0.000138540619569487 0.00010361655920302 7.36429118715257e-05 4.96952888148473e-05 3.20594423777585e-05 2.02421048920055e-05 1.31410605890932e-05 9.35868489720538e-06 7.54129998444605e-06 6.62866611641433e-06 5.95212280634029e-06 5.20167802779035e-06 4.31821060598379e-06 3.37108938599666e-06 2.46476177660822e-06 1.6829827754245e-06 1.07029033411364e-06 6.31611217240692e-07 3.44479378388995e-07 1.73027971524907e-07 7.96165153713697e-08 3.3501999042408e-08 1.30066584517584e-08 4.5326233998552e-09 1.3794940782168e-09 3.941411652048e-10 1.970705826024e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.07936105986968e-08 1.03067914701055e-07 2.39834899027121e-07 5.16324926418288e-07 1.03777368798424e-06 1.9705087554414e-06 3.58313733287684e-06 6.32300964279801e-06 1.09293374405465e-05 1.85455242463815e-05 3.0740251897818e-05 4.93143513786768e-05 7.58252715032647e-05 0.000110907579547561 0.000153645094373048 0.000201315877092821 0.000249726659850266 0.000294084883147075 0.000330151755822053 0.000355336193855144 0.000369444871004815 0.00037485209365026 0.000375926522466608 0.000377723806179942 0.000384263002251855 0.000396995732593796 0.00041410264158718 0.000430952373470268 0.000441567383331564 0.000440540448525622 0.000424676857837877 0.000393793335626507 0.00035047879813516 0.000299083775545367 0.000244487341341198 0.00019114723210112 0.00014261643335887 0.000101391829396022 6.88629648905045e-05 4.52803165528057e-05 2.98199322770648e-05 2.08421848160298e-05 1.63213856511308e-05 1.43100832850907e-05 1.3286892820219e-05 1.23074520246851e-05 1.09654013571627e-05 9.24063961822654e-06 7.31407760270548e-06 5.41865273923559e-06 3.74650884585423e-06 2.40918787231434e-06 1.43526505309328e-06 7.8907061274001e-07 3.98870859187258e-07 1.84655135898449e-07 7.80399507105505e-08 3.01517991381672e-08 1.06418114605296e-08 3.3501999042408e-09 9.85352913012001e-10 1.970705826024e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.71051975102609e-08 2.19733699601676e-07 5.08639173696795e-07 1.08743547480004e-06 2.16048479707011e-06 4.02891099072347e-06 7.13415216078949e-06 1.21486131351076e-05 2.01132207309836e-05 3.25722200336899e-05 5.15692329848135e-05 7.93370692852395e-05 0.000117593987344678 0.000166608594367217 0.000224447627937526 0.000286892989305583 0.000348247564998936 0.000402778965910846 0.000446217263728067 0.000476759065549205 0.000495351886735411 0.000505324840638588 0.000511495908862199 0.000518867334004442 0.000531094381231425 0.000549124171763136 0.00057052702238667 0.000589895907527164 0.000600309905394205 0.000595409942428379 0.0005713547188336 0.000527932974945318 0.000468461999880478 0.000398645016299596 0.000325009790180791 0.000253585695998786 0.000189154060228679 0.000134977386365453 9.27469341490024e-05 6.26045943988001e-05 4.3289115386191e-05 3.2498318565214e-05 2.7443655192045e-05 2.54508774607696e-05 2.44233514430807e-05 2.30631702819589e-05 2.08384404749604e-05 1.7786408362197e-05 1.42576625101184e-05 1.06948234472497e-05 7.48079931558711e-06 4.860351778723e-06 2.92098017533277e-06 1.6171612008353e-06 8.21784329452009e-07 3.82119859666054e-07 1.62189089481775e-07 6.26684452675633e-08 2.20719052514688e-08 7.0945409736864e-09 1.970705826024e-09 5.912117478072e-10 1.970705826024e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.77560594924763e-07 4.28825587742823e-07 9.74514030968869e-07 2.0605700116907e-06 4.05334774296617e-06 7.45813619858783e-06 1.29536464650384e-05 2.14724165391923e-05 3.43468406300245e-05 5.34577603778923e-05 8.12149548668577e-05 0.000120143489471805 0.000171972658555071 0.000236457306311898 0.000310523328724271 0.000388397148933688 0.000462941855791202 0.00052771659144562 0.000578794330397423 0.000615554300311414 0.000640332181732596 0.000657378787127704 0.000671635858426075 0.000687543987065488 0.000707876547354908 0.000732701725715915 0.00075883151133375 0.000780160460488808 0.000789048146693594 0.000778438457738028 0.000744028160380406 0.000685662554213383 0.000607419226661587 0.000516418337874442 0.000420970354320291 0.000328858775729599 0.000246257429314133 0.000177292184791258 0.000123976709374005 8.63123825564514e-05 6.25429113064455e-05 4.96306496637537e-05 4.39386600264485e-05 4.19632245064421e-05 4.09234801126318e-05 3.9065695730439e-05 3.56599219219043e-05 3.0774936320356e-05 2.49591863571766e-05 1.89402566233341e-05 1.33913402289983e-05 8.78264758425856e-06 5.31952623618659e-06 2.9637444917575e-06 1.51350207438643e-06 7.06300968047002e-07 3.0053263846866e-07 1.16468714318018e-07 4.09906811812992e-08 1.32037290343608e-08 3.7443410694456e-09 9.85352913012001e-10 1.970705826024e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.28516661198201e-07 7.53794978454181e-07 1.6749028815378e-06 3.50273253517506e-06 6.83578729872945e-06 1.24615612202802e-05 2.13539771190483e-05 3.47147714077432e-05 5.40921305832894e-05 8.15342092106736e-05 0.000119578488111484 0.000170801468082665 0.000236788581961253 0.000316785837698211 0.000406762353596988 0.000499700643281698 0.000587375768916845 0.000662931644933692 0.000722947520159427 0.000767984651613301 0.000801601936946532 0.000828675296513867 0.000853908805122026 0.00088083140569367 0.000911063215488374 0.000943655930862655 0.000974688832575637 0.000997541531475377 0.00100412447721663 0.000986923762625924 0.000941267238330931 0.000866981876360121 0.00076875322688545 0.00065501807861871 0.00053589955324702 0.000421067510117514 0.000318241598091895 0.000232518653648007 0.000166289340023401 0.000119447633244636 8.97812189514189e-05 7.35666455560586e-05 6.63534680916455e-05 6.38045571762661e-05 6.23921523107547e-05 5.97957473849681e-05 5.49564821585835e-05 4.78678533023752e-05 3.92310379492424e-05 3.00863717047432e-05 2.14802993624964e-05 1.42072124409722e-05 8.66539058761014e-06 4.85443966124492e-06 2.48959267001612e-06 1.1656724960932e-06 4.97209079905856e-07 1.9293210036775e-07 6.79893509978281e-08 2.18748346688664e-08 6.3062586432768e-09 1.5765646608192e-09 3.941411652048e-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
