0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56418177671602e-09 2.56418177671602e-09 2.56418177671602e-09 2.56418177671602e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 2.56418177671602e-09 7.69254533014806e-09 1.53850906602961e-08 2.82059995438762e-08 4.61552719808884e-08 6.15403626411845e-08 7.43612715247646e-08 7.43612715247646e-08 6.41045444179005e-08 4.61552719808884e-08 3.07701813205922e-08 1.53850906602961e-08 7.69254533014806e-09 2.56418177671602e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 2.56418177671602e-09 5.12836355343204e-09 2.05134542137282e-08 5.89761808644685e-08 1.48722543049529e-07 3.20522722089503e-07 5.92325990421401e-07 9.43618893831495e-07 1.28721925191144e-06 1.5051747029323e-06 1.50773888470902e-06 1.29747597901831e-06 9.56439802715075e-07 6.05146899304981e-07 3.28215267419651e-07 1.51286724826245e-07 6.15403626411845e-08 2.05134542137282e-08 5.12836355343204e-09 2.56418177671602e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 2.56418177671602e-09 1.53850906602961e-08 6.15403626411845e-08 2.1282708746743e-07 6.30788717072141e-07 1.59235688334065e-06 3.44626030790633e-06 6.38994098757632e-06 1.01618523811256e-05 1.38568383213734e-05 1.62005004652918e-05 1.6244091555496e-05 1.39670981377722e-05 1.02977540152915e-05 6.51045753108197e-06 3.52574994298453e-06 1.63594797354482e-06 6.51302171285869e-07 2.20519632797578e-07 6.41045444179005e-08 1.53850906602961e-08 2.56418177671602e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1.53850906602961e-08 8.97463621850607e-08 3.56421266963527e-07 1.22824307104697e-06 3.62575303227645e-06 9.15925730642962e-06 1.98211251340148e-05 3.67652383145543e-05 5.84633445091253e-05 7.97101547109942e-05 9.31977508565205e-05 9.34490406706386e-05 8.03563285187266e-05 5.92479841328004e-05 3.74498748489375e-05 2.02903703991539e-05 9.41823966587794e-06 3.74370539400539e-06 1.27439834302786e-06 3.71806357623823e-07 9.23105439617767e-08 1.79492724370121e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 4.87194537576044e-08 2.79495813662046e-07 1.12311161820162e-06 3.86935030106447e-06 1.1413173088163e-05 2.88316598973949e-05 6.23967993546076e-05 0.000115736908673854 0.000184033890296685 0.000250920571942323 0.000293378293801187 0.000294170625970192 0.000252951403909482 0.000186503197347663 0.000117888257184519 6.38686396944426e-05 2.96470697023906e-05 1.17875436275635e-05 4.01294448056057e-06 1.16926689018251e-06 2.92316722545626e-07 5.38478173110364e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 8.71821804083447e-08 4.94887082906192e-07 1.98724087695492e-06 6.84636534383177e-06 2.01929314916387e-05 5.10041397206584e-05 0.000110388025487625 0.000204755043234328 0.00032558441691674 0.000443911149185077 0.000519026290152196 0.00052042889758406 0.000447506132036033 0.000329951218482487 0.000208562853172751 0.000112990669990991 5.24503382427262e-05 2.08544903900314e-05 7.10021933972666e-06 2.06929469380983e-06 5.1540053711992e-07 9.48747257384927e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 8.97463621850607e-08 5.00015446459624e-07 2.01031851294536e-06 6.92841916068669e-06 2.043396457865e-05 5.16195433470702e-05 0.00011171883582974 0.000207221786103528 0.000329505050853339 0.000449260032371307 0.000525280329505607 0.000526698322028131 0.000452898606312467 0.000333928264418174 0.000211075751313933 0.000114352250514428 5.30836911415751e-05 2.11057802041496e-05 7.187401520135e-06 2.09493651157699e-06 5.23093082450068e-07 9.74389075152088e-08 2.56418177671602e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 5.12836355343204e-08 2.8975254076891e-07 1.16157434485236e-06 4.00268775345371e-06 1.18029287182238e-05 2.98137415178772e-05 6.45250702292819e-05 0.00011968318442822 0.000190311007286086 0.000259477246531224 0.000303383731093933 0.000304204269262482 0.000261579875588131 0.000192867496517472 0.000121919150937517 6.6068707658865e-05 3.07009484126209e-05 1.22567888927026e-05 4.23859247691158e-06 1.31029688790189e-06 4.02576538944415e-07 1.41029997719381e-07 6.15403626411845e-08 3.84627266507403e-08 2.05134542137282e-08 1.02567271068641e-08 5.12836355343204e-09 2.56418177671602e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
